150000 150000
1 5228 58426
2 4789 44062
2 45264 87488
2 86698 32917
2 8733 55043
1 39560 68788
1 5742 79892
1 89303 25349
1 56461 29040
2 33631 122113
1 68124 36358
1 88164 50440
1 81363 26467
2 92552 52284
1 64240 58411
1 18784 69014
2 15164 140586
1 63215 10510
1 462 113338
2 61318 128924
1 29537 130609
1 34404 115906
2 40484 9171
2 33108 23647
2 687 120183
1 96994 44370
1 36137 24350
2 42979 130836
2 82261 47595
1 58291 93047
1 26395 97431
1 89529 26528
1 50870 96600
1 4536 114869
1 5595 48498
1 15682 54714
2 4819 100194
1 94605 50280
1 39149 32738
1 7461 67810
2 68091 140316
2 92786 19383
2 7257 5084
2 21978 109669
1 15322 123130
1 20141 22140
1 67488 66017
1 37824 26807
2 93348 103305
2 50067 142933
2 24517 12641
2 7220 42005
2 46821 8838
2 69806 23346
2 38465 93315
1 92070 104637
1 78382 65555
2 83584 29763
1 15945 132937
1 42221 4339
1 71910 16366
1 65518 135429
1 99048 10041
1 41986 108602
1 7667 112803
2 16929 102834
1 25212 28160
2 31858 128756
2 39243 140073
2 45102 138443
1 29975 14775
2 68980 94912
1 66052 66067
2 98206 73098
2 49211 139760
1 72771 74966
1 88988 80580
1 40592 44240
2 88345 20050
1 14317 80744
2 88686 112524
1 56067 140719
1 58832 116520
1 71408 14624
1 48505 99834
1 14744 59422
1 42662 93985
1 20814 80121
1 46647 90959
1 15645 116895
1 33837 119960
1 94880 55236
2 84287 52538
1 84653 77302
2 40156 107484
2 23981 25729
1 46688 58602
2 19643 105169
2 49584 86579
2 17029 102623
1 2691 137477
1 55382 11927
1 87878 131584
1 35857 90361
1 97443 31806
2 31182 10070
2 24319 64109
2 714 79158
2 76084 17293
2 11070 108341
1 58807 91338
1 77937 119237
1 23061 59105
1 30187 7130
1 82059 119579
1 78374 86394
2 59099 131896
2 45264 20193
2 85519 94616
1 96410 135536
1 85348 133846
1 87364 54594
1 49712 55958
2 35430 101955
1 56861 148955
2 26140 106214
1 24467 35980
2 90022 10674
2 53688 99254
1 91667 142062
1 17714 133081
1 48296 113623
1 28342 22112
1 32881 9672
1 68215 26569
2 56230 61036
2 2389 129996
1 36016 10871
1 1344 124959
1 42651 75363
1 5694 121217
1 49922 109862
1 16214 96117
1 92058 43496
1 62965 102353
1 44118 53137
1 81491 4198
2 17953 103263
2 24646 1739
1 59618 47064
1 16759 135925
1 34100 103581
2 34385 149173
1 23107 76745
1 26830 124752
1 78222 88716
1 32219 73597
2 35688 72816
1 57673 112213
1 57017 108296
2 42264 11190
2 1653 70758
1 12254 35869
2 8711 54648
1 26976 66375
1 92427 118459
1 65350 85950
1 44129 144850
2 1461 32518
2 57294 40970
1 97562 72242
2 70212 71063
1 33558 67436
2 59336 53472
2 2962 20382
1 9811 108848
2 77836 118410
1 92177 50416
1 25251 64118
1 73870 130283
1 24086 86529
2 89656 111614
2 8188 123940
1 11530 119420
2 32155 36119
1 8356 83854
2 82724 12464
1 23074 20923
2 46068 102284
1 2747 132593
1 20826 53954
1 97939 32255
2 20028 108788
1 91149 52308
2 52913 811
1 74669 57118
1 71837 138758
1 4753 92812
1 4175 89258
1 70892 8330
1 86208 25723
1 89109 83145
2 98570 35539
1 31022 27120
1 96857 106394
1 42364 65183
2 16391 113362
2 44423 131798
2 31444 137080
1 27752 74291
1 90520 63382
1 61880 26105
1 77704 128965
1 45664 43825
1 82008 99345
1 2918 136490
1 2558 84744
1 96276 49583
1 58797 122948
2 24014 90092
2 13350 28532
2 25155 14245
1 22946 6080
2 51806 132628
1 2464 59132
1 36038 42163
1 38502 129072
2 91046 70213
1 46154 100906
1 74830 139159
1 57198 16347
1 64821 118285
2 34482 122837
1 63569 52210
1 74923 10029
1 85928 91688
1 25121 25656
2 86955 31134
2 14193 48541
1 23332 90648
2 11690 11878
2 27175 149399
2 4077 112210
2 46380 77383
1 80022 77859
2 16325 110059
1 97576 127432
1 32310 86466
1 16022 110934
1 35486 130439
2 83141 129303
2 13919 101819
2 48620 43810
1 35276 124551
1 7420 14011
2 57223 53794
2 59679 75035
2 88397 92353
2 85114 91031
1 55775 58184
2 75009 144925
1 55374 35479
2 96319 23291
1 91686 127001
1 26982 138144
1 4077 125696
1 92154 113676
1 94715 49116
2 38412 92080
1 9760 2778
1 35403 139851
2 76693 29074
1 46281 4961
2 59322 110934
2 55230 17463
2 1205 19504
1 13438 76231
2 83892 82760
2 47208 372
1 20420 140769
1 26110 110218
1 55216 37906
1 4873 2678
1 10529 130436
1 51843 73248
1 16896 6452
2 82950 28095
1 55066 44134
2 45429 107805
1 29262 53881
2 45640 68940
2 61348 120293
2 68928 149101
1 70046 50441
1 33693 27926
1 74285 44169
2 25081 113769
2 66967 141327
1 32082 55645
1 12310 808
1 17973 7631
1 81415 43407
1 24083 26536
2 42373 118014
2 73166 129844
1 49932 106638
2 55656 37328
2 85376 90703
1 19003 139549
1 30967 59781
1 41236 98147
1 17854 39970
2 67571 37107
1 53428 38060
2 88980 100556
1 74591 39490
1 32229 104475
2 14445 44295
1 59226 94391
2 31075 118715
2 9984 45805
1 32629 80824
1 23533 16059
1 60224 26102
2 86402 148260
1 59241 23528
1 79046 85786
2 60149 73114
1 47975 141852
1 31545 61339
2 91152 36715
2 51714 101192
1 62264 132833
2 64428 17592
2 5059 51327
2 87106 81371
2 13205 134508
2 15178 76282
1 53382 133225
1 57368 111713
1 31593 59696
1 11548 1822
1 38600 61054
1 48270 110881
1 80913 15194
1 93271 64689
1 46211 8197
1 34918 129875
1 42768 47264
1 83902 123293
1 39861 77457
1 76655 58397
2 93370 60631
2 76846 5432
1 51556 146321
2 52575 51576
2 73539 74415
2 31803 145618
1 91732 91281
2 81129 119463
1 94763 44132
2 29440 42689
1 77486 149218
2 59310 64024
2 1009 133811
1 47004 105298
1 29656 104445
1 60471 117122
2 46650 3892
1 42784 60086
1 93685 54318
2 24458 123363
1 72228 87182
1 44495 55919
1 79264 120724
1 52386 103579
1 60051 49166
1 88037 108990
2 27249 51917
1 67457 2897
1 71039 75513
1 56160 61778
1 36404 131255
2 5928 114473
1 88000 22024
1 32644 92247
2 50313 101273
1 36303 40552
2 89951 22011
2 75808 149569
1 45477 141928
1 22775 92205
2 84098 58541
1 18583 147835
1 12011 133615
1 36772 82484
2 25436 49807
1 40418 100089
1 18767 14830
1 34224 145105
2 59160 40153
1 40506 8158
1 36016 79852
2 81538 48655
1 88424 10946
2 91386 59731
2 49592 130928
2 27461 115116
1 81206 68537
2 74313 59885
1 50043 103888
2 86556 137145
1 58957 47251
1 69118 109121
1 6897 112022
2 41947 73562
1 28845 123020
1 65860 88752
1 17177 14015
2 73721 92448
2 93522 60786
1 40677 137585
2 85971 77835
1 5706 11591
1 51336 129540
1 83916 85895
1 48417 85276
2 93584 73560
2 62070 95939
2 90571 118248
1 14274 78590
2 23512 13956
1 44459 51622
2 34051 70799
1 99603 130670
1 15819 102050
2 17105 129976
1 89515 106375
2 47660 143325
1 69507 70350
1 3925 6695
2 91888 147420
1 89532 107931
1 44965 46056
1 60568 134267
1 83300 15848
1 99177 118489
1 10101 116141
1 5822 123886
1 47610 54047
1 93103 46640
2 57004 14461
1 47897 21410
2 60117 134143
1 6811 137030
2 76781 85937
2 17976 10229
1 82729 145152
2 31788 66167
1 13471 84352
1 13657 23993
1 32961 91996
1 93230 86905
1 58845 109014
1 87217 43848
1 30473 38915
1 14139 4096
1 1009 35032
2 62844 137212
1 49133 53766
1 12343 134760
1 7207 127807
1 18765 140965
1 2791 23174
1 87952 95641
2 9541 71800
2 45116 41595
1 33502 96576
1 18712 121198
1 47840 22589
1 52783 106267
2 82930 20320
1 79975 63063
1 6641 148123
2 86958 117750
1 66524 85703
1 28985 20549
2 26734 145320
1 16719 52395
1 12955 81634
1 55944 44172
1 16829 8871
1 21635 42686
1 81970 60945
1 4847 16458
1 56298 92323
1 73636 16491
1 49238 2488
2 68323 74926
1 93857 127821
1 67844 93339
2 93260 94509
1 25303 140445
1 5855 54395
2 83450 140734
1 15191 80839
1 91060 101079
1 80299 85318
2 56403 110145
2 76536 26088
1 64698 7455
1 7146 147399
2 91419 21566
2 44983 98063
1 33950 40704
1 17719 111382
1 83791 128377
2 26087 136772
1 18825 11475
1 70424 55847
1 35977 9587
2 62574 121577
1 63218 61701
1 38965 70603
1 68687 96095
2 43434 147554
1 4833 90910
2 42251 34440
2 16864 90746
1 535 133673
2 79848 59269
1 39 31165
2 42532 37311
1 78101 5688
2 87430 138632
2 97590 38781
2 91224 77375
1 48335 127643
1 23171 102048
1 68800 35598
1 99195 124855
2 11487 27226
2 80011 103449
2 6013 67398
1 831 98660
1 9494 49384
2 74736 101079
1 22855 25769
1 13111 14649
2 18177 28372
2 27751 104733
1 84375 128971
1 9313 104376
2 98317 85521
1 39173 141904
2 563 111814
2 17305 28038
1 48947 31916
1 65375 47169
2 88940 64608
1 20803 55329
1 98551 127281
1 26757 117872
2 60654 65987
1 8026 49685
2 19539 148291
1 70082 79412
2 83544 97249
2 93090 129492
1 33146 133215
2 20825 70752
1 1651 92075
2 65550 15883
1 12414 145683
1 47398 85800
1 56326 45174
2 62135 71320
2 98523 128552
1 40055 5801
2 53904 12850
1 83586 48864
1 82614 33552
1 64815 140943
1 41527 111631
2 36916 93063
1 84550 87191
2 35294 2520
1 15972 12277
2 51965 140737
1 93339 146634
1 44103 57823
2 88185 35623
2 31687 2797
1 74820 127439
2 53079 111451
1 24419 149565
1 15554 104457
1 69426 147593
1 9957 15918
1 7569 5572
1 1301 86504
1 23043 52685
1 37971 117571
2 3470 86555
1 90090 52391
2 49922 24814
2 1417 134711
1 40754 44851
1 8606 2151
1 87986 120041
1 39698 122241
2 36668 47660
1 45388 103772
2 80402 105527
1 62108 124372
2 86916 121231
1 50110 96523
1 25091 78453
1 86616 55274
1 6292 41044
1 95672 89691
1 61165 146745
1 65171 143811
2 72414 23354
1 7944 97194
2 86280 73532
2 86776 94675
1 56817 15046
1 8566 134567
1 81599 108454
1 24044 89570
2 54701 50497
1 81324 125607
1 40439 16579
1 28013 77749
1 82941 111769
2 8714 57049
1 90582 44360
2 4846 135539
2 64140 136795
1 52753 2652
1 40871 52713
1 83674 54795
2 82487 142994
2 53170 63768
2 55042 97315
1 56620 70586
1 75978 97768
1 80858 92113
2 2513 120105
2 73680 26832
1 33934 123232
1 77284 97151
2 9205 149621
1 75681 109914
1 21031 49972
2 28772 123235
1 14608 82389
2 28199 123811
2 20484 82649
2 65587 10428
1 42149 50680
2 55635 94204
2 88504 105588
2 8708 107934
1 64258 143932
1 79137 4803
1 69421 4864
1 48138 149227
2 54406 134973
1 4371 14089
2 57695 66279
1 18924 47108
1 7973 49603
1 13741 118292
1 98382 57314
1 4270 48320
2 89073 9393
1 95769 140075
1 21077 77333
1 68645 144453
1 56731 111406
1 63073 26968
2 78463 41651
1 73215 16507
1 34208 149818
2 79627 131088
1 65024 6546
1 37333 62820
1 72840 76087
2 54621 93271
1 5130 14707
1 32918 70290
1 42256 3065
1 89462 46024
2 27614 88410
2 96185 26425
1 87727 134996
1 44750 84216
1 18025 63950
2 86183 20747
2 97342 4744
1 54514 54530
2 53913 112053
1 10 9834
1 50553 130452
2 10919 4423
1 94060 55094
2 63166 132735
1 63083 131612
1 26689 11508
1 18897 19923
2 74235 98129
1 26479 19040
1 74055 61773
1 46482 101385
2 50852 698
1 47577 91395
2 67311 109905
2 93270 149199
1 89975 28603
1 17723 82333
1 77048 57372
2 48812 131089
2 5370 114742
2 13388 18278
1 12369 141393
1 13995 69295
1 87558 58147
1 86380 50695
2 92589 62945
1 48926 49629
1 8283 14820
1 53706 130374
2 49768 88557
2 99812 20768
1 7112 134427
2 65103 72374
2 84354 15824
1 89246 128171
1 46685 28291
1 42652 38721
1 11070 104481
1 16874 145917
2 32695 34756
1 48311 116667
1 25663 85340
2 8340 118656
2 19055 58695
1 88140 128653
1 16615 112168
1 73427 17448
1 56424 27857
1 42326 80451
1 11220 70204
2 6873 134925
2 64155 101972
2 54118 10202
2 61344 134308
2 83915 9741
1 3592 57673
1 52547 144369
2 65308 905
1 20536 118570
1 67460 140449
1 5527 72563
2 12401 45333
1 57262 44901
2 76002 121794
1 13683 87814
2 21725 90267
1 1520 147869
1 62759 126039
1 67761 119036
1 54573 143037
1 27788 89679
2 25878 3752
1 34848 134908
2 75300 130736
1 36176 8819
1 80380 143504
1 54437 79859
1 93520 10851
1 76420 54200
2 24098 54036
2 68710 69989
2 88300 86245
1 97754 149732
1 95509 143385
1 72137 83730
2 18975 41613
2 32522 65043
1 71035 91062
2 23713 144143
1 45271 75579
2 69602 105746
2 58748 25488
1 71568 105770
2 35625 17861
1 74338 130111
2 79123 56684
1 89072 22593
1 57457 144533
2 70957 86888
1 40760 97383
1 2837 29544
1 63691 15797
1 34339 147974
2 97940 67529
1 77846 109949
1 23347 143221
2 83251 86718
1 41320 76224
1 60625 45715
1 75430 32748
1 62677 33467
1 59073 75152
2 73684 48575
1 26940 103523
1 59998 27570
2 84708 39375
1 99649 64458
1 27081 102328
1 64788 143002
1 7419 110935
1 81137 63739
1 94328 96998
1 23561 100559
1 97089 53852
1 98114 47688
2 684 94122
2 43756 69899
1 81816 148229
2 36436 82946
1 31420 46409
2 59618 23048
2 33613 121887
1 56565 98754
1 82578 79477
2 74587 46590
1 55724 121300
2 61316 5340
1 89127 30007
1 50152 4700
1 38733 126147
1 62843 109030
1 4549 25296
2 24786 52494
1 96322 85232
1 47343 123245
2 12321 42080
2 4367 7859
2 54341 116196
2 56666 8989
2 96828 114928
2 21813 74976
1 83331 36855
2 5857 148371
1 34302 73715
1 39544 134302
1 58734 119121
1 65655 15017
1 82006 116368
1 99639 21252
2 71372 110168
2 42505 21829
1 26 92771
2 75258 52921
2 95136 96331
2 13275 4038
1 24639 133929
1 68320 66385
1 44891 1813
1 52312 107028
1 38428 149443
1 41340 138059
1 77129 54436
2 56368 34635
1 15017 101530
1 22728 32364
1 43201 14401
1 50082 119276
1 69270 14986
1 46329 145282
1 96210 74818
1 22273 100488
2 40786 93154
1 11737 118368
1 60591 110147
1 70363 114898
2 33250 128368
1 3067 73402
1 42464 111291
2 44509 3304
2 9923 3202
1 35953 12326
1 75597 118482
2 13979 52294
1 39686 53167
2 86241 45303
1 61871 108407
1 15861 134959
1 51373 39389
2 38750 32765
1 94556 69687
1 67164 54337
2 49679 117892
2 41275 9253
2 47543 36337
1 96058 63964
1 55501 81624
1 26465 44049
1 10330 103887
2 55224 123350
1 93304 98348
2 95305 3101
1 83977 43639
2 86497 75943
1 97704 86106
1 48716 60823
2 58845 57990
1 75084 372
2 83394 127112
1 71616 50273
2 28913 56006
1 22944 71554
1 37807 76237
1 92197 37518
1 57973 33374
1 25336 95617
2 17148 82074
2 9733 70077
1 93781 117007
2 76622 7546
1 27738 29660
1 60673 105694
1 4972 31847
1 48093 144031
1 46139 92134
1 15472 148615
1 71731 72437
1 2055 110998
1 5679 47956
2 36650 7482
1 21128 77028
2 37310 71433
1 92098 142963
2 60746 26079
2 73765 67661
1 10150 39413
1 48411 104260
1 29211 28352
1 94279 79885
1 416 103925
2 3066 5640
2 4944 11854
1 92415 1789
1 29514 120595
2 66773 37950
1 15487 6263
1 69632 134984
1 86666 95731
2 3128 97615
1 91087 54249
1 17550 35455
1 41523 124355
1 8417 44211
1 36662 20335
2 1831 24624
1 68103 95914
1 84989 8662
1 29255 142029
1 82681 43228
1 90658 139188
1 84393 60411
1 25264 126915
2 48744 35919
2 31520 50272
1 19472 71177
1 47689 16419
1 5634 37074
1 48925 92431
2 24421 109676
1 99984 121560
1 99593 56196
2 5443 101938
1 77476 38330
1 80538 67517
2 94596 70542
2 60617 30038
2 58451 114718
1 20715 129245
1 8747 75357
1 15519 28150
1 85527 129050
1 89230 87893
1 16182 7539
1 47790 125669
1 35197 7022
1 81479 64556
1 70089 112414
2 7877 126879
1 45136 83038
1 60621 64147
1 43013 36946
2 4920 126867
2 53593 98041
1 56253 137574
2 822 67738
1 85929 39767
1 66975 93724
1 71026 29351
1 76668 81360
1 18161 127889
1 20259 349
1 48952 105978
1 50689 17333
1 7616 141605
2 41759 14060
1 8359 117385
2 95902 131524
2 22376 126184
1 54371 40316
1 28981 44765
1 36722 17641
1 97953 39944
2 76885 27784
2 6059 81791
1 1065 11127
2 18573 96413
2 16204 94969
1 54657 44370
1 3469 84479
1 15684 140217
1 73808 57133
1 47150 127637
2 34292 34531
1 39603 13775
1 97593 134426
1 95295 322
2 46125 102353
1 5031 119947
2 82570 71800
2 71824 18693
2 62096 98197
1 89166 138998
1 38737 95972
2 320 91106
2 19881 108463
2 60068 22540
1 68228 91273
1 14406 81936
2 67112 101291
1 43155 55877
1 52610 115427
1 67625 9715
1 87345 4279
1 64284 96004
1 72365 50948
1 18069 87713
2 13987 56439
1 18236 65895
2 61512 82432
1 81169 62652
1 62416 16092
1 88336 119699
1 60794 54476
2 23253 138127
2 35168 81531
1 14913 62404
2 12582 53129
1 12128 71216
2 21706 91233
1 548 96182
2 48813 98023
2 21551 3226
1 28152 25228
1 42560 130011
1 34282 79789
1 85394 92013
1 6909 142396
1 9883 117634
1 16049 830
1 60032 34572
1 18783 42575
1 98519 33096
1 70925 133086
1 85011 17114
2 98147 63540
1 27006 30854
1 30907 119418
1 37526 145848
1 13505 72703
1 91877 139006
2 20751 12558
2 71201 22982
1 20685 128900
1 65973 103403
1 58889 20777
1 29838 43197
2 19495 40678
1 91758 125101
1 91580 9555
1 22958 131150
2 2056 86710
1 17165 147894
1 86245 100983
1 30237 20194
1 74738 60224
2 4116 5756
1 91116 129892
1 17691 88630
1 94587 145000
2 35761 94723
2 64994 87990
1 75364 48314
1 12445 37309
1 92351 86798
1 36318 57562
1 75967 1934
1 2021 118443
2 45969 32138
1 77980 34711
2 10458 70432
1 56670 28668
2 52918 42751
2 62619 28208
1 29918 94957
1 51201 78496
2 33439 149692
1 15642 99054
2 77830 98875
1 43268 32336
2 57796 98534
2 99512 144740
1 61907 114680
1 77732 45467
2 141 110214
2 48974 129555
1 71459 88825
1 35225 146911
2 52085 122708
2 83122 43924
1 41832 106650
2 98588 89793
2 19473 41131
2 44306 102237
2 48604 34614
2 24319 110463
2 15831 59986
2 59218 126979
1 3737 63371
2 88210 85033
1 23042 128844
2 98795 22981
1 56782 23221
2 30518 38616
1 69370 130566
2 1673 134450
2 48085 95660
2 33256 52735
2 19129 131971
2 63880 75242
2 2345 116708
1 84243 41029
2 2193 62157
2 12915 8360
2 72413 75304
1 16090 142204
1 34066 104578
2 12771 34343
1 96815 133595
1 40649 21844
1 25263 146432
1 52215 103275
1 39555 109876
2 94719 126992
1 94825 37046
1 33085 65375
2 94836 107036
1 74434 90754
2 97164 147026
1 70565 63460
1 85421 61902
1 78279 85754
1 76861 114057
1 47460 109810
1 67357 755
1 31749 143360
2 14526 53102
2 68917 30528
1 97136 40576
2 48029 135595
1 14897 64698
2 76368 48486
1 3426 118262
1 23216 100913
2 91968 27772
2 47884 7914
1 11318 85501
1 78662 32135
1 96454 124870
1 8192 68032
2 52749 105700
1 75646 16906
1 37135 143964
2 33817 93395
2 89402 61312
1 18302 75331
2 63107 95681
2 52000 23657
2 13433 100840
2 90017 131986
2 78216 41351
1 56082 43083
1 37447 107219
1 67680 51305
1 26926 68476
2 52260 137642
1 59540 86838
1 61575 86624
2 67277 147508
1 80603 98725
1 59837 101668
1 48285 55504
1 62608 19039
1 62892 70032
2 75550 67339
2 90552 94433
2 40830 72080
2 54526 68343
2 58444 125968
2 57123 27301
2 60470 11758
1 7841 8425
1 83080 3440
1 80532 132047
2 54272 20771
1 818 76345
2 87287 47579
1 79414 81830
1 69708 128519
1 77462 40165
2 10487 16438
2 85240 149691
1 30969 126960
2 89943 96994
1 37363 108244
1 84185 12066
2 25088 108704
1 18631 24695
1 20479 2234
2 50520 141733
1 9555 43219
1 83543 139374
2 63494 59605
1 49092 13563
1 10821 145292
1 47835 106899
2 45704 36160
1 41797 30879
1 79605 44964
2 65061 5115
2 53322 44031
2 80365 105316
1 96142 108822
1 95139 49358
1 52141 100699
2 43239 3726
2 66350 30994
2 91135 130216
2 33320 147584
2 64707 20804
1 83695 73571
2 16315 73026
1 24313 94178
1 93475 78281
1 70059 13895
1 31023 88054
2 94717 3216
1 28269 119026
1 14624 85427
1 42727 140167
1 63625 60570
2 277 85785
1 40700 100873
1 31332 147079
1 28633 148302
1 56238 7255
1 19867 10463
1 39222 113179
1 43629 49202
1 27477 113592
1 915 146069
1 57500 56482
2 71995 91302
1 56514 132944
2 75417 3323
1 87234 13372
1 88199 126336
2 59412 105075
2 20421 117572
2 31741 142862
2 83287 125388
1 22368 124522
1 51130 64307
2 64620 42921
2 50571 124967
1 79422 32553
1 86888 17417
1 309 78322
1 36370 63520
2 12121 24196
1 36698 6192
1 26466 37637
2 83678 94228
1 39161 82985
1 54356 64880
1 88032 147580
1 58593 8395
1 86742 96817
2 6237 5139
1 61916 24277
1 35352 10075
1 79395 122552
2 3556 78175
2 93089 30488
2 63693 66015
1 87932 149236
2 53701 76856
1 88473 146910
1 78307 138781
1 43990 140266
1 61266 89366
1 998 59605
1 31794 143610
2 99082 113955
2 2295 11667
1 48964 35464
1 35866 143939
2 5638 51621
1 28894 108529
2 42919 59460
1 70076 1378
2 33432 118629
1 11578 120852
2 99380 113406
1 12171 12834
1 92735 69218
1 17832 63812
1 79110 27001
2 26345 57449
1 90584 143413
2 792 52037
2 14982 34220
1 70646 46104
2 56523 27468
1 98546 19709
2 49198 98248
2 43915 23689
1 86584 48125
1 73468 52552
1 98020 10880
2 85325 125132
1 61897 61503
2 7072 16228
1 50999 121578
2 74532 24743
1 94717 11132
2 34547 149277
1 31744 32106
1 54610 108081
1 62581 21706
1 85912 81949
1 31007 102294
2 46152 40242
1 62279 68353
1 87372 69049
2 27480 49629
1 22428 118817
1 18981 5774
2 12099 123362
2 35249 119657
1 16703 43715
1 82770 37166
1 13560 122095
2 96978 96940
2 75539 132229
1 38217 60542
1 63947 84908
1 9633 64735
1 81985 42397
1 62385 22390
1 97195 74826
2 98975 3630
1 16367 22026
1 30345 115390
2 76475 85738
1 21036 10104
1 38680 72110
1 36308 64256
1 63546 94702
1 98971 24923
2 7198 57004
1 85769 7685
2 70755 6918
