110000 110000
2 3640 56794
2 9036 74417
2 23673 68643
1 1846 51341
1 31888 45903
2 3761 56613
1 33676 40966
1 25592 54877
1 22864 50561
1 65157 100786
1 55883 24890
1 59303 19575
1 65387 77352
1 52423 4749
2 45273 50665
2 64571 31426
1 56883 39148
1 50186 70445
2 64755 18087
1 4586 18273
1 51214 18017
1 47989 20225
1 33295 57234
2 13612 37301
1 44796 50037
1 42773 53393
1 1427 76872
2 55405 41292
2 55188 56306
1 5700 1532
1 26895 81902
2 55246 41860
2 45151 17654
2 31599 12847
2 25347 80013
2 65254 84487
1 53197 88371
2 18797 21192
2 20593 97134
1 72013 24911
1 9049 48573
2 66275 21406
1 39659 4047
1 29787 52958
2 45220 23910
1 69896 10145
1 60542 102657
2 65334 64453
1 37107 31552
1 49197 89595
1 43978 109702
2 9963 105285
1 68602 37399
1 302 71174
2 61437 90111
1 28016 83070
1 11115 66378
1 17 74333
2 7116 88372
1 54271 39412
1 1286 57545
2 21464 64941
2 9257 10520
1 25814 107409
2 16671 99269
1 17366 96020
1 53039 5328
1 42514 29386
2 10182 44218
2 27698 10894
2 1739 22920
1 20714 16318
1 10815 109463
2 64008 97460
1 51112 58164
1 234 24811
2 2679 15368
1 37077 77727
1 67559 80313
2 42866 99855
1 60922 103813
1 31923 55534
2 51342 48088
1 43201 103112
2 54108 57107
1 28631 102476
2 65766 77261
1 37798 43913
2 55143 105843
2 24757 77449
1 50511 93573
1 2597 6586
2 62622 86744
2 45286 59983
2 69576 2805
1 70956 9050
1 50960 91615
2 42509 18232
1 7145 76147
1 4565 34040
1 9159 92806
2 46381 14688
1 27730 103208
2 43625 102695
1 26049 81074
1 22955 67037
2 43349 84040
1 35727 27564
1 27758 57121
1 40676 11520
1 43628 62374
2 17830 24867
1 56025 26555
2 48522 27594
1 15197 25300
1 8625 2273
1 15808 41642
1 14063 32491
1 71627 23350
1 47760 88733
1 49793 45992
1 25251 66157
2 35994 25192
1 38644 23149
1 3103 48885
2 54191 96549
2 34450 27502
1 66629 10736
2 31434 63
2 61032 87828
1 2852 101203
2 50949 79075
1 10757 82714
1 58438 59972
1 51175 45542
2 57101 60965
1 58447 80299
2 27842 98828
1 26128 39960
1 68939 108056
1 10048 34365
1 35754 48182
2 38241 67917
1 55035 78122
1 626 87993
1 18351 19661
1 63352 20739
1 37006 100084
1 64134 45430
2 30579 48131
1 30430 86344
1 8977 62243
2 21357 9465
1 8118 6010
1 8159 108220
1 16488 30077
1 27730 78664
2 14651 78394
1 66234 16393
1 58356 87779
1 6605 27374
1 26983 6271
1 66418 89280
1 21352 107041
1 66223 65399
1 4468 104758
2 19521 62942
1 54063 3902
1 41200 22110
1 6780 92946
1 45066 95856
1 27922 98271
1 20826 72256
1 60430 92574
1 52691 36452
2 18571 93259
1 35381 14944
1 1079 15216
1 49162 103488
1 62498 52805
1 34987 108638
2 30050 75192
2 25769 63417
1 24486 23490
2 14211 37789
2 26102 8599
1 13946 105978
1 14441 14614
1 61689 24887
2 58361 60760
1 4648 97500
2 67997 27062
1 47241 6832
1 69094 54434
1 66888 53761
1 41611 4224
1 49414 8164
1 16803 98024
2 7295 80284
1 69761 99995
1 28170 35863
1 53485 13806
1 62650 3475
1 68736 72905
1 62535 12511
1 38858 28428
1 35632 37093
2 34912 5711
1 54536 70136
1 58556 23937
1 68412 25048
2 65535 11501
2 67691 59443
1 58077 107574
2 56703 15403
2 5370 40147
2 54795 92481
2 13075 15209
2 6149 7941
2 31487 47168
2 32315 30500
1 4497 69121
1 20480 48629
1 72925 65130
1 29870 75857
2 43453 82964
1 15125 101254
1 41705 102451
1 57977 17609
1 19028 82553
2 6263 55336
2 59965 65683
1 65815 66253
2 42877 28852
1 19794 30881
1 62356 10843
1 6868 25865
1 23750 24996
2 39458 104038
2 21501 44526
1 8382 16213
2 15456 81143
2 45806 98602
1 57554 71826
2 70224 4683
2 33071 69285
1 73028 61281
1 9353 5946
1 52845 45889
1 64056 5355
2 22566 25550
1 30909 102844
1 68598 74438
2 62228 104966
2 72470 44030
2 70139 41678
1 36452 8237
1 62832 107902
1 70603 36236
2 5516 53286
2 16752 67970
1 10883 39833
2 33553 13462
1 57878 72887
1 54304 45413
2 36676 25141
1 63031 108847
2 51655 41971
2 44332 84558
2 13251 49009
1 67240 86209
1 11111 33487
1 36846 41123
2 42013 68819
1 33395 16771
1 42059 11282
1 65969 94697
1 56449 77160
2 42732 50390
2 58747 65783
2 50848 95484
2 30979 99141
1 39745 45620
1 22424 50372
1 30998 73006
1 43830 11160
1 16170 2297
1 48823 108480
2 34882 89135
2 37115 34618
2 50006 83791
1 28450 50529
2 67672 102284
1 26039 47691
1 44363 78883
1 9141 63179
1 66537 101899
1 55441 100136
1 13556 46297
1 21245 7895
1 46547 75399
1 60132 28157
2 36102 99261
1 69764 72979
1 8898 8369
1 50577 15600
2 47972 28114
2 11102 30376
1 28991 82801
2 51191 20781
1 51028 36292
1 39637 37637
1 15278 105128
1 3187 107232
1 58400 41556
2 51376 103830
1 479 6522
2 66134 79325
1 41617 58348
1 3733 58642
1 14526 25233
1 73078 98327
1 36912 106426
1 50824 72525
1 15349 50730
1 12445 47389
2 16118 95781
2 17481 78787
2 69554 98899
1 53954 50129
2 72922 29194
1 21650 7110
2 55774 24214
1 28818 76498
1 32976 102397
1 13274 33234
1 22824 109264
2 17090 53682
2 63101 1848
2 20806 39664
1 14328 24375
1 48812 24550
1 6326 74018
1 48754 78812
1 49242 6431
2 988 79575
1 10068 56541
2 6713 99289
2 39118 27888
2 11801 91362
1 31962 85374
1 18574 106368
1 3846 94677
1 32069 97890
1 68014 76637
2 654 97592
1 13765 57152
1 45664 106317
1 13087 47937
1 48314 58626
1 16187 52797
2 55214 34629
1 7641 94323
2 16702 93148
1 39352 80982
1 26273 106870
1 26526 41127
1 7689 88915
1 18594 101516
1 25182 93558
2 38825 49344
2 38064 24250
1 55251 41488
2 68808 71100
1 38188 99328
1 14530 10254
2 14587 103154
1 55366 86155
1 42124 86148
1 69074 40609
1 29819 64700
2 38930 97263
1 28481 70614
1 38021 89687
2 14859 56863
2 20372 61462
2 11107 37830
1 66667 108520
2 59166 58986
1 10045 47572
2 41173 109703
1 13772 37120
1 42784 59436
1 47653 73056
1 39649 32939
1 56040 8789
2 8830 52568
2 69676 23115
2 18121 26770
1 559 102195
1 28538 9532
1 62420 17356
2 32685 87839
2 42436 86094
2 33113 104647
1 45244 39244
2 46929 75366
2 722 13389
1 59662 89512
2 58041 10991
2 66862 69032
1 68452 98042
1 5156 26768
2 55882 12351
2 41786 72834
1 47034 9303
1 16757 77665
1 66695 21552
1 44957 1126
2 60616 98508
1 5612 83809
1 23651 28918
1 29704 74436
2 34388 9807
2 54637 28525
1 40968 94584
1 69289 10902
2 68281 80689
1 4999 16010
1 17603 96218
2 15767 14081
2 21374 5670
2 53577 93598
1 52087 71454
1 40196 99241
1 31274 74221
1 3253 39685
1 64248 81064
2 48301 61059
1 4068 7658
1 58088 75123
1 12437 81559
1 69935 93178
2 24783 20013
1 56484 107406
2 9692 29424
2 1485 2225
2 71005 108516
2 41328 14697
1 57606 108218
1 69409 77847
1 24946 72316
2 14646 50776
1 52171 11563
1 72880 59702
2 70033 96125
1 4138 16176
2 31825 70995
2 2753 97070
1 37873 69081
1 22375 7399
2 28611 5252
2 50942 79402
1 61013 37491
1 5587 3068
1 4061 104610
1 48964 32569
1 15945 56717
2 68376 46380
1 18159 103145
1 51104 29033
1 68002 93880
1 26107 94437
1 54863 59552
1 35055 64134
2 67191 13932
1 57424 40293
1 49177 6185
2 5362 109559
1 40375 43621
1 9744 44276
1 63037 95475
1 10987 89037
1 61266 44476
2 46244 100759
1 61476 9291
2 64897 99723
1 50339 94359
2 70098 58897
2 11025 38353
2 69319 95876
2 66588 21351
1 34603 53439
1 21796 511
2 33265 91320
1 72028 943
1 52872 95235
2 34409 100848
1 27367 75919
2 38586 9844
1 3893 58258
1 39937 17447
1 40251 17551
2 7696 72376
2 52492 96815
1 69945 19297
1 56129 28747
1 10804 73577
1 38522 81709
1 34720 57261
1 61494 23795
2 4155 42779
1 72417 15486
1 54229 99848
1 41258 11535
1 25631 37097
2 47979 101411
1 19011 97866
2 49200 42913
1 63722 2468
1 33527 9895
2 26792 87313
2 57689 66211
2 12049 84421
1 61586 62362
2 31689 43876
1 43816 87459
2 17436 99602
2 34084 63359
1 34739 107799
1 38937 100056
1 33426 78017
1 73265 49686
1 2175 22106
1 21240 41417
1 37676 13094
2 4355 20637
1 508 67211
2 21562 24997
1 72597 28191
2 53594 40783
2 8390 61802
1 27463 75211
2 61257 87533
1 68819 94995
1 11604 81664
1 33291 15478
2 28963 70341
2 6726 61159
1 37811 91080
2 20399 22921
1 63075 86941
2 6731 95479
1 40706 49283
1 8776 30764
1 66905 29470
1 245 107785
2 19598 90911
1 11695 94054
2 25856 72907
1 52947 10059
1 2446 48187
2 56703 99404
1 45798 92396
2 55742 96105
1 16229 47945
1 23017 107487
2 72352 42529
2 6768 82191
1 44760 49361
1 28533 51221
1 27119 77650
1 22358 76598
2 25215 45686
2 39803 30662
2 9966 97296
1 72550 56658
1 70735 57864
1 45734 100810
2 55812 1018
2 38465 16043
2 32189 72565
1 58644 2292
2 40829 52798
1 36327 3097
1 30131 68224
2 62467 83206
1 64413 31378
2 39819 81699
1 36737 82331
2 49491 97327
1 52208 7863
1 53348 35357
1 64412 54305
1 49749 70526
2 17293 17978
1 64835 20206
1 54810 55102
1 1097 16801
1 46271 4838
1 38438 98992
2 22561 65472
1 47028 51655
2 29314 23686
1 32841 37930
1 64666 93362
1 55029 68484
2 64685 1892
1 70845 59241
1 60679 44011
1 59462 26645
1 36484 9383
1 62317 907
1 29237 44308
1 34094 63712
2 57988 6590
1 62016 9329
1 44559 38667
2 29951 98119
1 47350 88301
2 48756 24485
2 5067 87322
2 39530 11969
1 26165 60806
2 61641 28815
1 3304 11872
2 19235 72206
1 31005 75965
2 48933 74657
1 46763 22691
1 21628 41243
1 36630 31057
1 37091 31605
2 66691 63470
1 64348 49034
1 67998 22947
1 18916 93452
2 51643 11810
2 42449 95705
1 44050 93033
2 69482 31814
2 63074 38445
1 23280 3634
1 34928 100032
2 10974 6264
1 35966 73307
1 25389 12087
2 53321 76214
2 40012 2199
1 53983 25533
2 70632 44907
1 17819 54252
2 30113 30201
2 69939 73895
1 55474 85508
1 19618 13167
1 10984 47886
2 16894 7125
1 13168 103254
2 5756 12231
1 26654 32962
2 4371 73334
2 23170 99017
1 12208 61113
1 30110 59562
2 57547 20502
1 22068 27655
1 15679 100222
2 58769 92487
1 16115 104790
1 36364 12701
1 7725 94814
1 21331 57049
2 26454 24107
2 17559 15515
1 9739 85693
1 36134 1293
1 49080 54588
2 13 67988
2 63543 9250
2 55588 21162
1 44373 63665
1 24253 42119
1 11934 7517
1 3141 54597
2 57110 101345
1 63778 67312
2 36531 5559
1 71351 38674
2 27074 102719
2 61413 29307
1 55664 57278
2 45466 8846
1 6971 98409
1 35431 42847
1 15317 86023
2 41838 10375
1 1563 34113
1 72186 91697
1 10412 37733
2 48496 14479
2 24822 26790
1 48268 34088
2 24551 21591
2 19038 31564
2 63741 49608
1 37449 45716
2 13874 20006
1 62552 93998
1 16268 68529
2 18015 10246
1 48046 94821
1 57720 103039
2 37378 35983
2 52591 25842
2 645 22218
1 14957 26816
1 44251 2102
1 5758 91829
1 26920 38026
1 33636 10302
1 16364 31358
1 45477 37571
2 34717 24184
1 53764 91672
1 41206 100162
1 4811 60374
1 72733 58135
1 40620 32184
2 18440 74122
1 38931 39657
1 11198 91766
1 40724 15084
1 17299 53282
2 58311 23158
1 40039 98006
1 3405 35017
1 54452 98557
2 26207 14810
1 25938 22100
1 26017 88128
2 13458 70460
2 5561 65467
2 36403 15708
2 7952 46074
1 34167 104784
1 9957 10762
1 56725 9842
2 17980 15307
1 7603 58884
2 39918 28555
1 22202 89899
1 50192 14263
2 43188 88035
2 45562 31226
2 69525 79820
1 53668 78788
1 5529 98639
1 62563 101888
2 11569 44496
1 58517 73944
2 54811 24886
1 6694 98334
2 52345 100520
1 31577 76471
1 58934 105102
1 13279 96807
2 4425 46649
2 29097 17761
1 3420 6077
2 11940 8961
1 44284 14045
2 3051 38934
2 65789 32530
1 8017 90806
2 41688 73586
1 3551 51823
2 30286 53283
1 49805 25000
1 25345 109681
2 53886 87773
2 25421 11660
2 49742 5742
1 69152 68595
1 47923 13597
1 67902 19925
1 50749 106759
1 41906 52510
1 64575 95458
1 40423 59113
2 32962 94026
2 31047 11831
1 42819 54924
2 42582 43803
1 69228 96869
2 52508 24563
1 2159 46767
1 43876 80482
1 6806 97579
1 41622 32377
1 2214 55204
1 41516 11432
2 54598 3644
1 61923 69423
2 70810 95708
2 66838 96003
1 12854 86326
1 32751 37165
2 22707 25029
1 13529 55157
2 4113 9750
1 18104 81419
1 68588 101506
2 55687 54194
2 30731 83370
1 21266 43662
2 13973 34112
2 58450 77125
2 58517 7419
1 60349 32735
2 44604 5695
2 25993 53040
1 29200 92756
1 49610 102279
2 70743 97492
1 62443 96496
2 31937 80025
1 13 24280
2 53623 39800
1 64465 71805
1 25975 24458
1 42713 47809
2 62988 21266
2 38811 83875
2 17666 34231
2 55010 87717
2 58964 23302
1 16564 57711
1 2456 41457
1 53572 15263
1 10947 99514
1 32538 38193
2 42985 20564
1 43845 62420
2 47929 31226
1 6365 27794
1 6732 13812
2 52824 25687
1 68570 72172
2 68184 42822
1 20804 71874
1 27426 74037
1 33707 109134
1 21019 54876
1 54953 26286
1 28051 91350
1 46973 41976
1 57580 46422
2 35397 89943
1 922 30957
1 19329 65058
2 39336 89381
1 12063 100692
1 4038 98846
1 15247 39751
2 3963 104573
1 29963 109488
2 28164 89263
2 43840 54313
2 64048 62982
2 17159 65802
1 64129 2396
1 73290 106128
1 72535 27211
1 62923 49633
2 52449 79529
1 34446 57598
2 10568 77320
1 48224 81270
1 32795 2795
1 2542 32496
1 36152 16408
2 48031 82387
1 5573 91490
2 19793 74483
1 59876 68588
1 63041 55417
1 36056 42446
1 13193 24151
2 65479 76380
2 17243 49062
2 14180 23912
1 65320 17274
2 67314 40728
1 1004 68221
1 24837 41240
1 16879 15402
2 37038 68071
1 24470 90480
1 14526 101889
2 791 68340
1 32937 96611
1 51891 46365
1 31192 69733
2 39833 56191
1 1782 93596
1 18137 39745
2 9992 55109
1 24442 61321
2 70428 95828
1 25421 21465
2 46958 99605
2 68629 133
2 57990 87984
2 48909 102814
1 45761 38177
1 12033 103023
2 69932 50286
2 16644 83859
2 62596 47451
1 28823 100994
1 202 9563
2 51179 99319
1 6527 21227
2 34844 65267
2 24954 28296
1 50332 11542
2 8087 93362
1 8851 98748
2 27582 95276
1 25583 13829
1 44960 90504
1 37975 83691
1 13076 52436
1 51128 2085
1 4580 12302
1 17049 29557
1 14521 14511
2 65639 678
1 49586 33879
2 53934 9831
1 23056 3598
1 64314 101753
2 43973 67994
1 49270 106879
2 71479 51877
1 23675 13696
1 36699 82534
2 71660 108701
1 41404 92049
1 41359 55705
2 9987 64010
2 62474 13273
2 55447 21562
2 8591 98506
2 29362 47444
2 59362 48505
2 7181 36619
1 54657 27937
2 32659 56021
1 53729 10653
1 35326 76300
2 12238 86847
2 71589 60366
1 66804 38390
1 24076 49012
1 30915 97384
2 47194 53859
2 63024 102092
1 29914 101837
1 54818 60177
2 8210 88193
1 4176 1604
1 63268 75938
1 19104 15630
1 27993 18418
2 62427 99606
2 56673 87496
2 43153 93160
2 14619 86981
1 66117 42233
1 38700 62468
1 7765 3076
1 18062 2847
1 70220 22072
2 12704 4273
1 53165 63126
2 26175 26062
1 1813 97501
1 11846 102558
2 7885 24967
1 18313 28661
1 13739 98236
1 63817 73224
1 16142 40965
1 7419 88933
1 53788 63442
1 55858 95806
1 64319 83433
1 33348 77831
2 71399 21590
1 71563 81525
2 33594 76889
1 65873 27431
2 64871 84969
2 48425 15599
1 28845 47661
1 35477 6645
1 54642 29037
1 17225 63184
1 30207 79335
1 38853 68526
1 25941 14216
2 39251 21893
1 25961 78946
2 63059 21770
1 70240 58243
2 64791 9017
2 17994 98379
1 1500 56894
2 34593 19338
1 12506 72345
1 36939 18532
2 17906 16145
1 35511 109127
2 4053 105739
2 59844 8632
2 42972 31716
2 31762 3902
2 2397 97268
2 12816 89752
1 34196 85627
1 25478 22973
1 57634 4360
1 10847 109267
2 37443 100635
2 51712 64485
1 63995 3483
2 31895 38956
2 42673 17586
2 49057 90494
1 36287 59437
1 33676 108205
2 44033 70650
1 19611 27464
2 39214 2610
2 4093 42245
2 18552 79822
2 66981 73997
1 1803 29145
1 11841 92438
2 8933 77066
1 5411 3192
2 8441 79904
1 16167 86189
1 66261 60254
2 66827 8824
2 26353 91450
2 7219 38851
1 8125 100723
1 32495 5423
2 16414 91696
1 44930 9513
1 57994 5595
1 6705 44409
2 72713 68820
1 31464 5818
1 60272 64650
2 12522 44060
1 49949 67832
2 56360 50532
1 38166 28238
1 5026 45251
1 40544 97116
1 40732 68869
2 35234 95759
1 59359 2979
1 44832 45848
2 60257 11543
1 2853 9864
2 15400 27283
1 29875 91949
2 39939 48003
2 31052 40139
1 70175 109204
2 52258 94095
1 24562 51124
1 25766 95784
2 47728 24176
1 27921 99228
2 45700 100415
2 52626 58530
1 28053 36859
2 9336 12191
1 35565 69852
1 69648 19146
2 1272 400
1 21451 288
1 6510 90184
2 51660 19801
1 54242 91563
1 27760 42703
2 11170 45862
1 55854 55432
2 65894 71565
1 34574 95124
2 3141 68720
1 69245 86247
1 38002 107117
2 52497 71331
1 12871 97802
1 59385 33503
1 16258 60189
1 55065 6190
1 47164 68161
1 59656 92918
2 25543 83060
1 49629 91073
1 16858 45087
1 15417 15226
1 57586 44371
1 41973 24417
1 10575 53080
1 63458 91290
1 57512 61008
1 70916 53865
1 31310 37385
1 68940 59053
1 18250 105588
1 56720 69441
2 17016 27941
1 48786 5139
2 35714 53789
2 63099 3856
2 33288 24992
1 64927 7393
1 22353 96431
1 13986 36810
1 3341 81549
2 36094 52829
1 19551 94024
1 2419 8039
1 3152 27348
1 64820 80533
1 38305 76323
2 13240 65020
2 31611 67573
1 9472 78726
1 55177 61926
1 34915 51660
1 58465 18224
2 58887 72097
2 36817 85784
1 54325 7602
1 59327 19053
1 5010 95613
2 10363 108690
1 63210 77294
1 36287 62516
1 66749 53659
2 20741 9906
1 23043 17181
1 6643 94270
2 22579 36992
1 6813 27702
1 7603 102272
1 71171 57768
1 69349 33605
1 29463 39123
2 11717 99973
1 3401 17980
1 18605 4513
1 3418 99438
1 28651 69268
2 5549 17763
1 11438 50383
1 3174 30108
2 58400 62062
1 8917 77578
2 22821 28271
1 73229 84470
2 13672 65935
1 53258 95824
1 67091 63001
2 65701 82292
1 4528 105518
2 12297 44278
1 66978 21573
1 6054 102835
1 17177 2858
1 42854 71569
1 61371 30857
1 21743 92434
1 26850 17200
2 6275 87218
2 16619 25180
2 40 61298
2 17735 77509
2 24777 48972
1 6026 64439
2 25528 29407
2 28345 55973
2 71500 28443
2 12357 84899
1 27924 105946
1 66996 65194
1 15401 104165
2 62511 32628
2 27921 55009
2 7952 87464
1 17346 79261
1 64919 54909
2 41266 15842
1 32099 38477
1 5845 69892
1 7573 53821
1 71038 79511
1 984 36826
2 13885 109760
1 33418 54364
1 34194 48485
1 26197 30125
1 57306 23408
2 59371 69855
1 66378 22372
2 65568 58573
1 55560 64242
1 9469 22543
2 40402 102842
2 2228 79984
1 16148 71946
2 72220 73461
1 38380 25376
1 7500 71735
1 15259 18595
1 32903 47548
1 11229 71476
2 23359 83437
1 63268 44648
2 28868 44710
1 18642 79971
1 24706 72670
1 32341 31981
2 71553 23240
2 70500 100672
1 47436 9279
2 55278 104026
1 26981 35466
1 60824 24749
1 60476 72429
2 21486 5230
1 58362 23788
1 14730 4839
1 62087 51207
1 3771 15518
1 23188 7108
2 70888 28667
1 21133 46148
2 11281 99522
1 28443 86277
2 21208 100457
1 7625 77596
2 13998 67052
1 15754 15324
2 29394 52053
1 32848 15323
2 49622 93667
1 52739 51390
1 34260 62941
1 3675 65089
1 26634 45575
1 11516 99514
1 66577 4427
1 71989 79389
2 68647 11855
1 47388 42505
1 30944 33547
2 55068 25030
1 1837 74140
2 41924 28915
2 50867 20602
1 17848 52923
2 72425 48137
1 17205 82237
1 13798 20373
1 50847 34923
2 4657 67309
2 24830 39654
1 46570 101072
2 46929 71318
1 49691 17365
1 45783 60295
1 61849 6963
1 45999 3115
1 58505 67792
2 13169 42015
1 38124 77808
1 56583 22371
1 35844 82648
2 17457 52291
1 9017 7884
1 4574 74981
1 16211 8305
1 40204 101907
1 63505 21464
1 4353 15429
2 45092 78086
1 56789 9278
2 30965 82968
1 16439 12024
1 57426 25653
2 16101 8502
2 20302 46053
1 45472 91757
1 38334 19545
1 44801 64945
2 43127 828
2 32320 68167
2 69796 46414
1 62082 14774
1 33957 89775
1 13776 7850
2 73269 62067
1 8706 9555
2 27805 85885
1 10009 57796
1 44812 75844
1 26439 101152
1 40821 7487
2 25515 97813
2 19142 41673
2 58585 11262
2 52976 70385
2 17392 35579
1 46024 53960
1 71522 38682
2 17076 74084
1 44438 40069
2 56935 102819
1 62441 66737
1 37112 91081
1 14316 83742
2 18286 77936
1 13893 18076
1 58035 85892
1 37357 92443
1 25748 45233
2 15708 32041
1 44740 12263
1 51243 107265
1 59453 23901
1 22211 107295
2 55263 46208
1 38834 70628
1 16556 95797
1 62492 89587
2 60577 82538
1 71396 92106
2 48687 64634
2 14726 64663
2 6748 46835
2 37650 89109
1 26384 11340
1 8042 45679
1 58370 99417
2 62422 100449
2 29143 87495
2 9324 98015
1 39756 5180
1 3400 75113
2 249 6989
1 37639 99389
1 71416 22832
1 47592 75748
1 71948 43059
2 60102 41308
1 10140 67037
2 72533 3083
1 44156 37506
1 50010 51574
2 60622 82090
2 44531 5646
1 9342 43386
1 70873 36779
1 70149 32587
2 58671 57745
1 9864 17015
1 13109 87530
2 20480 16146
1 8388 82307
1 63831 72445
1 2978 5058
2 49794 42256
1 59946 37902
1 62869 29193
2 33105 31414
2 69715 35807
2 49836 41965
2 69106 7554
1 70341 28325
2 40839 36652
1 61219 33141
1 17 55853
1 29594 80270
2 61745 40712
2 9322 37530
2 70616 8332
1 40262 87472
1 36630 93196
1 36277 44551
2 41410 539
1 63985 92119
2 44588 8385
2 32001 57859
2 11081 76486
2 59176 98475
1 67318 48807
1 16031 78445
1 4780 104708
1 23876 70797
1 56538 57013
2 42916 46149
1 2750 75204
2 37633 62439
2 15463 57930
2 58105 105604
1 72842 88129
2 16234 64979
1 3285 56639
1 10577 80549
1 35448 105784
1 27894 26206
2 59723 40376
1 11447 91063
2 57945 80398
1 11901 81485
1 49912 25322
2 8535 25212
1 28022 14729
1 52332 86701
1 68049 101143
1 56777 48767
2 28125 101917
1 8895 50104
1 20803 74413
2 68176 73914
2 72965 1819
1 30677 46574
2 27516 101833
1 14858 23466
1 5486 57829
1 67698 15274
1 1432 26720
2 34840 36877
2 33654 54421
2 28817 951
2 57356 15656
