90000 90000
1 17933 65511
1 2209 20382
1 56541 88009
2 54464 29071
1 37680 32797
1 40959 89026
2 16271 31042
2 22532 21964
1 13867 32505
2 55641 77872
1 9853 66495
1 38830 88695
2 24354 19722
2 36687 58752
2 47038 30517
2 25587 69478
1 36346 6194
1 32756 23870
2 38326 57497
1 34355 44395
1 49589 43961
2 23105 8127
1 35254 41088
1 24370 81294
1 27136 16866
2 53344 26593
2 51592 54417
2 29531 22395
1 38959 85604
1 16604 73779
1 50512 57745
2 12251 30465
2 59058 24691
2 33290 84575
1 3668 78158
1 55678 85332
2 35240 25059
1 37118 86753
1 2180 49728
2 56946 22446
1 44410 64162
1 32948 46248
1 20701 74774
1 38270 56446
1 36586 75857
2 10689 12594
1 31824 72526
1 14053 76664
1 51218 62423
1 50271 3170
2 6632 23176
1 39300 33413
2 1521 53152
1 14553 40566
2 23633 48946
1 47052 68465
2 14023 30669
1 55041 15563
1 43997 11453
1 26694 7036
1 13801 3929
1 32755 6440
1 49736 8675
1 42889 56217
1 21911 85644
1 56942 25658
1 24036 10430
1 53730 42833
1 44691 45747
1 4791 19617
2 48952 18024
2 42024 27832
1 56404 71162
1 50129 60287
1 11849 33616
2 49026 64411
1 58177 20488
1 58213 36448
1 32771 19
1 30943 7740
2 46048 41612
1 57746 5164
1 9945 32519
2 39257 25468
1 11253 47558
1 11034 86610
1 27440 74914
1 1390 29134
1 19088 11448
1 24369 6902
1 44451 83927
1 53730 530
1 13543 46074
1 53418 75370
1 41929 40884
1 11134 69442
1 33578 33339
1 54824 56804
1 31001 63471
2 11591 27743
1 6749 36445
2 33446 87133
1 47317 45232
2 23716 15612
1 8359 54386
1 43148 59582
1 45933 62082
2 6711 59682
1 33169 18869
1 13878 5520
2 14499 22330
2 12093 78402
1 37042 73100
2 5770 21407
2 19733 69537
1 2989 52548
2 8526 59507
2 40895 74498
2 256 77815
2 11922 19328
2 5895 25360
2 57357 52539
1 15272 15678
2 36814 36490
1 52500 64831
1 13981 51875
2 55836 17373
1 4180 39407
1 17622 16727
2 36789 26358
1 52159 80680
1 55625 82019
2 42256 53255
1 58407 54847
1 17385 60968
1 42048 57683
1 53310 77991
2 53376 71333
1 23061 37896
2 8408 67548
1 58438 85169
2 23569 40538
1 7453 13900
2 26363 86246
1 24275 35626
1 14947 61022
1 55943 3869
1 19836 68834
1 50856 12279
2 6596 52498
2 8108 85394
1 49621 48701
2 21945 84925
2 17200 31836
1 4918 87417
1 54436 29328
2 4701 53287
1 11942 37581
2 11087 72421
1 27016 19494
2 29959 85057
2 14417 3121
1 29953 748
1 10053 9063
1 46491 24049
2 54551 26503
1 14688 74769
2 40569 80832
1 59941 52535
2 17449 1700
2 16876 18763
1 27489 35904
2 30317 64514
1 16432 3948
1 55387 66176
1 2869 3105
1 55695 79739
1 26009 76390
2 1405 44558
1 47587 86199
1 1678 61171
2 13349 15354
1 41344 50892
1 7795 73569
1 55760 42539
1 55607 56283
1 25498 1686
2 40608 42423
1 56525 58656
1 27138 84718
2 57389 4773
1 45559 72397
2 11944 20407
1 6711 85411
2 10700 48867
2 8310 86626
2 51976 62682
2 33617 51085
1 59781 61141
2 2443 55033
2 33768 65845
1 35717 9772
2 5280 69101
2 55151 4822
1 49617 69560
1 55857 87160
1 5484 27757
1 21862 28874
1 6481 21982
1 56583 74224
1 44545 26312
1 11869 77395
2 57037 37955
1 17758 49994
1 40904 20705
1 40904 67215
2 15706 64310
1 12766 84661
1 26847 16047
2 40350 48436
1 23441 83582
1 55310 43536
1 59906 63913
1 49819 72481
1 36967 39782
2 10724 88664
1 9260 37219
1 26777 32990
1 52707 46890
1 35888 52592
2 47427 54588
2 5586 59320
2 23603 43770
2 13678 78292
1 15995 36432
2 28989 24520
1 7263 80903
1 40302 13720
1 44409 66556
1 31212 52839
1 33959 32914
2 13738 88067
1 37792 58237
2 49703 83999
1 24528 43673
2 48843 6084
2 44209 16630
1 13392 23506
1 37889 89227
1 59392 82286
1 1587 46988
1 59419 43071
1 47124 43447
1 6149 8854
1 3450 47525
1 40945 10950
2 28975 45895
1 7860 32919
2 23885 83662
1 51752 62560
1 18777 14529
2 39826 86811
1 52041 50061
1 53386 35006
1 37266 86389
1 25536 85603
2 28553 25561
1 6536 26557
1 33859 42321
1 19461 82584
1 47824 17083
2 53825 1767
1 5980 81176
1 4125 2752
1 46181 57329
1 17148 68891
1 36324 60831
1 47305 60900
1 18149 80952
1 16839 52342
1 37682 71792
1 28218 35208
1 14176 9027
1 9971 63220
1 2083 53945
1 33059 44151
1 2722 73188
1 29109 50466
1 45452 23481
2 20514 44346
1 39419 44622
1 43394 8753
2 23222 70333
1 17138 87752
2 36352 14819
1 22830 46409
2 44337 12383
1 23577 35103
1 2072 75956
1 29483 3918
1 37032 54872
1 42033 40554
1 54204 19710
1 24322 51446
2 24860 58624
1 56253 81923
2 53406 43644
1 35833 86641
2 38101 63443
1 10003 30862
2 11827 12963
1 19016 63023
2 48442 86730
1 12968 6254
1 22835 89747
1 43168 73482
1 40905 65915
1 34436 37695
1 27845 70902
1 29730 17272
1 50314 58183
1 31819 43613
1 44449 18193
1 31009 40065
1 41157 86000
1 36749 45657
2 16342 15982
2 40796 2643
1 35452 37393
2 55059 19705
1 52275 34697
1 5570 77485
2 40955 75933
2 28014 3928
2 22921 5920
2 58412 23742
1 44787 49073
2 54822 35375
1 41717 2435
2 18041 62136
1 6509 83
1 36068 59062
1 38020 69653
1 33841 81986
1 5731 9576
1 25957 60611
1 16152 33421
2 52321 85300
1 38195 7831
1 37732 43777
1 5008 73095
2 54326 38907
1 53269 61131
1 55595 32724
1 3980 19974
2 5313 58798
1 6547 72087
1 39485 5485
1 36694 6951
1 52335 52339
2 59583 39191
1 4938 65265
2 28645 46716
1 50218 76055
1 44583 33362
1 50713 71501
2 45699 46139
1 2457 34678
1 8429 53356
2 54612 17598
2 7511 83753
2 52440 8833
2 46203 33948
2 36602 44266
1 29126 39713
1 30653 42731
2 7803 57819
2 34126 53259
2 59034 32671
1 8367 63066
2 11116 33173
2 5984 36072
1 39693 81653
1 41452 70901
1 29912 59696
2 45757 72733
2 15112 40916
2 34878 39885
1 43147 79254
1 18144 55601
2 40620 74923
1 55362 88050
2 21382 81950
1 700 42432
2 28251 81916
2 40415 68049
1 49241 42795
1 43276 1009
2 7863 62941
1 26694 64046
1 11606 11445
1 53602 55594
1 17936 79295
1 4851 49803
1 24585 51744
1 53297 1148
1 28996 68473
2 17095 24142
1 34285 22583
2 42623 14444
2 26183 42485
1 53192 7973
1 22401 24185
2 28754 64704
2 9482 85355
1 47679 81400
1 28289 7961
1 47006 79151
1 20129 32949
1 26709 88557
1 7546 83113
1 35568 6659
1 15749 33595
2 45458 57270
1 16637 8993
1 10179 84798
1 46048 85561
1 35643 17685
1 46812 29633
2 33189 73507
2 53776 61432
1 44047 20993
1 43386 65057
1 51052 87170
2 32364 34659
2 5061 89038
1 13283 86041
1 16867 44738
1 26538 36133
1 32140 74142
2 19364 57645
1 13299 72173
2 6537 5489
1 10696 49112
1 29022 54117
1 2968 34532
2 44978 83724
2 40557 18689
1 30779 50241
2 46601 86400
1 49890 44361
1 58306 27404
1 10027 66078
1 13515 30007
2 23436 46041
2 50716 27633
2 9552 16101
2 14331 39292
1 23618 56875
2 9180 68000
1 19164 75515
2 30335 70538
2 43963 9557
1 52592 26133
1 12613 31448
2 3184 86054
1 53942 48843
2 54091 45780
2 1942 15041
1 39949 75375
2 59812 48409
1 9192 37778
1 33998 16713
1 58055 23146
1 31725 8859
2 55817 30117
2 6030 47590
1 59917 6272
2 7602 20441
2 24304 44959
1 40563 48911
2 42012 71172
1 26392 82420
2 53855 52129
2 40363 36523
1 55884 19557
1 24141 81964
1 56698 71435
1 35435 2773
1 32994 34851
2 16267 48143
2 1022 46896
1 23463 79477
2 12086 69156
2 20066 55601
2 34564 66040
1 49731 63888
1 21800 31266
1 11419 59837
1 24800 38210
2 46030 42122
1 29804 42640
1 1759 52151
2 56504 6818
2 2742 86655
1 37911 14247
1 57247 14610
1 37546 44058
1 37949 60042
1 24045 46014
1 4437 59994
2 20197 50740
2 28947 76091
1 9776 9992
2 24687 79460
2 19211 2220
2 13061 64962
2 50032 52846
1 42581 1473
1 56041 44005
1 59674 14587
1 45458 86718
2 42088 8017
1 37532 14881
1 21543 68192
1 52902 34560
1 59603 50215
1 777 44257
1 27744 85355
1 59697 55887
1 27527 56780
2 52128 33119
1 1430 46543
1 28187 72629
1 18438 291
1 4150 82990
1 423 88120
1 58814 53991
1 34954 40908
1 43524 62814
1 28856 33837
2 5076 11333
1 25607 47978
1 54280 59522
2 38088 56508
1 59172 64739
1 43155 79858
1 4639 51710
2 15910 57004
2 42449 65814
2 56238 78480
1 37221 52172
1 45898 84868
2 11463 69970
1 20453 32995
1 5426 24651
1 9768 84870
1 58251 87241
2 56793 52731
1 33466 81439
2 38600 80663
1 6310 62982
1 24806 75071
2 25608 10623
2 14938 73890
1 25622 56595
1 17830 41645
2 44543 13685
1 47087 11233
1 36825 7176
1 56507 21325
1 35125 3886
2 36491 8051
1 32862 23949
1 33172 78258
1 37877 69880
1 57406 51957
1 18034 29656
2 29488 45403
2 4473 46566
1 8793 89261
2 48876 25985
1 56358 25980
2 3370 52958
1 18533 31897
2 16062 5692
1 55982 50857
1 58013 1910
1 14711 51013
1 15745 20275
2 22241 49412
1 54546 50718
1 6823 18011
1 17316 83992
1 5283 40389
1 55283 88509
1 12487 5355
2 37305 66292
1 11145 67047
1 59630 37079
2 50073 22620
2 7203 13581
2 38942 54250
2 54937 15272
2 35873 45754
1 31112 65669
1 39721 72374
1 37320 36142
1 46209 33763
1 52567 759
2 53137 52961
1 50069 35904
2 3915 23491
1 2430 68406
1 59593 83374
1 12148 20651
1 25368 46391
1 38419 46145
1 44654 39982
2 19288 7920
1 43775 83593
1 43301 7942
2 55990 86929
1 28527 88108
1 43977 63299
2 25543 89720
2 3947 40176
2 18014 50010
1 6793 29952
2 35296 68670
1 12125 75681
1 7041 49327
2 721 49974
1 3002 65762
1 21215 16575
1 57418 21926
1 39783 14172
1 13709 40597
2 22257 21845
1 40125 486
1 4605 81739
1 50127 80459
2 771 72820
1 50477 65197
2 38311 8546
2 12514 6421
1 52129 71712
2 5662 1740
2 5584 87795
1 55554 23528
1 40115 40577
1 36767 37038
2 16365 53187
2 41810 68234
1 23076 870
1 16491 62180
2 58618 89636
1 31114 85255
1 5258 25800
1 17188 79108
1 24619 17011
1 45991 19907
1 48718 48575
1 51027 10323
1 18210 89222
2 42968 46008
1 24746 32062
2 33863 21635
2 35912 19956
1 5448 17365
1 18488 32082
2 17552 12209
1 57918 45406
1 46933 67879
2 16434 34770
2 2912 45707
1 56698 34278
1 5396 4195
1 6236 69609
2 23206 26890
1 15895 64860
1 838 27032
1 9159 11004
1 44751 85447
2 812 88595
2 8484 66213
1 20567 38558
1 57315 24764
2 10727 25537
2 49386 49176
1 27916 52719
2 6465 57629
2 24410 37004
2 11051 1862
2 25446 41513
2 8831 27353
1 48026 60111
1 16121 63129
1 32234 34006
1 24169 2440
1 51825 44260
2 29015 17171
2 23818 45287
1 45500 38996
1 51153 37961
1 31462 68178
1 46474 29373
1 12679 41228
1 6608 65568
1 59216 60992
1 5765 15254
2 34982 53043
1 27578 38600
2 57436 30087
2 31190 62251
1 51044 53979
1 39017 40463
2 3767 30219
1 39931 5610
2 18195 64876
1 59738 29681
1 10819 34979
1 43485 26753
1 14226 84428
1 24353 38052
1 13735 44487
1 7347 69645
1 19971 7820
1 31204 62142
1 28602 72552
1 39404 31731
1 42798 63554
1 11181 84662
1 10837 10975
1 34388 84881
1 49087 25317
1 20608 49706
2 36413 71945
1 56470 10204
1 37376 67957
1 43988 84520
1 49714 67584
1 51241 8631
1 2300 38515
1 19846 62816
1 12032 46261
1 41454 55820
2 15865 78966
2 40752 39653
1 57159 48170
1 39005 32702
1 52407 78367
1 46240 43961
1 16752 12223
2 8936 20083
1 59346 38042
2 13645 40839
2 6807 24971
2 30944 54663
2 25529 61161
2 4556 65788
1 17879 84182
2 39740 72189
1 31666 36103
2 32233 42830
1 51423 25588
1 23521 45239
2 25556 64540
1 42840 52227
2 951 81667
1 38340 72647
1 47975 27141
1 20018 65678
2 37687 36227
1 10258 71193
2 15106 42238
2 40453 61555
1 39725 69853
1 47161 46873
2 17738 29538
1 18124 52325
1 28368 58488
2 38345 16923
1 55435 12096
1 32678 87561
2 38190 58468
1 47514 770
1 36606 88873
2 52297 72835
1 38551 60164
1 14905 89067
2 17534 2722
1 24382 4059
1 31116 41856
1 23910 28629
1 3568 88147
1 23120 14470
1 49167 384
1 701 69789
1 48982 65101
1 22662 13982
2 43280 32742
1 25918 85418
2 48631 88468
2 45815 18846
2 16217 2873
1 11246 28105
2 43285 81467
1 46309 78632
2 54752 25731
1 16580 44502
1 31699 27755
1 49834 36118
1 7375 74725
1 47305 61994
1 2923 70113
1 35830 71598
1 24825 12377
1 16095 50596
2 42737 48321
1 23202 37297
1 49539 23560
1 25035 72208
1 29423 67949
1 55750 4710
1 43732 9423
1 46646 27967
2 21604 48741
1 44847 17337
1 39459 22884
1 43829 68166
1 33314 887
1 16468 44080
1 47140 41286
1 36945 61454
2 33388 13219
1 5519 2638
1 25174 38698
2 38761 49526
1 56114 48755
2 368 70434
1 57908 60973
1 35611 77318
2 18129 80333
1 31125 51212
1 57119 20280
1 18027 78135
1 19699 21370
1 58429 807
2 17196 17546
2 53827 80429
1 15623 39375
2 36516 41500
1 38327 80925
2 833 61080
1 12806 58305
1 45264 3764
2 40108 80694
2 15735 23027
2 58187 32538
1 31057 16977
2 30902 53568
1 41300 33445
1 40980 55947
2 45679 87523
1 44046 45407
2 21768 3245
2 54306 16615
2 50917 75335
1 10889 35828
1 19437 28866
1 51955 57624
2 24884 33075
1 26022 50418
2 42730 26110
2 45664 36411
1 58809 66593
1 36987 72234
1 36442 52563
1 46974 36988
1 21608 43789
1 20036 77552
1 17138 83589
1 19549 27300
1 58873 6656
1 48848 65954
1 54503 45177
1 18976 13766
2 57512 51600
2 1903 81818
1 19286 87478
1 48288 30261
1 35491 81310
1 51427 44120
1 18310 61506
2 29705 47259
1 12804 35760
2 36874 63809
1 23985 52157
1 55671 88258
1 17286 62237
1 43918 37765
1 31368 81200
2 1525 58146
1 16475 53350
1 5426 50786
2 13181 69510
2 42842 6768
1 47524 34877
2 8801 5913
2 35778 11007
2 7914 74546
1 23649 73237
1 14973 8085
2 52375 69316
1 7374 59017
1 36816 82476
1 10376 45967
2 51530 17874
1 34137 22388
1 16890 26091
1 14874 43088
2 40511 9882
2 2271 4368
1 39888 49582
2 2473 84851
1 29335 64858
1 1243 83095
1 189 30602
1 11766 4697
2 29430 51331
1 50436 73583
1 42397 23930
2 36705 44909
1 22245 56053
1 37747 32072
2 39315 28982
2 9364 58708
2 43423 72252
2 34910 43770
1 15647 22292
1 39948 87326
1 12496 89353
1 51377 63423
1 16054 79181
1 5490 26100
1 40351 67129
1 39575 19042
2 46931 50294
1 46493 35325
1 25588 23786
1 41005 76316
1 42162 15161
1 57769 1251
1 50910 71571
2 2021 76763
1 24165 32115
1 2913 74777
2 33076 38820
1 6566 75236
2 31528 83026
2 38668 10588
2 56420 36517
1 26407 4614
1 28759 82528
1 13791 33953
1 34577 88923
2 30123 87802
2 23782 9452
1 24807 35121
1 32125 13236
1 47461 15391
1 24216 46728
2 31033 32121
1 4718 9176
1 23089 62430
1 45905 2532
1 13824 40805
1 49334 75266
1 18323 44439
1 58190 27072
1 40138 68418
1 47604 17578
1 32375 13649
2 48285 13813
1 38904 31309
2 58142 49732
1 27597 11518
1 33262 76439
1 22952 59395
2 58856 51283
2 36616 25661
1 1455 13037
2 29385 31189
1 12327 56489
1 49243 59588
1 37951 28373
2 3682 61747
1 34262 77185
1 32856 84146
2 41346 17557
1 37799 75200
1 43171 76111
1 53357 55490
2 41851 43775
1 25954 84086
1 7691 88685
1 9572 57224
2 50016 18223
2 35650 86495
2 52775 56879
1 40447 50075
1 39374 59405
1 47787 24558
2 47507 73284
2 32949 52669
2 40837 17204
1 45634 3897
1 50540 2525
1 16244 46114
2 33686 42871
2 16955 1120
1 50207 21217
1 34908 75562
1 4256 45690
2 7784 89009
2 27882 82344
1 35197 83674
1 53730 9086
1 37864 17364
1 8002 81606
1 15862 85561
1 25042 35615
1 39026 23576
1 1564 69847
1 52018 26320
1 35508 13924
1 19205 72762
1 784 60871
1 2215 5949
1 33613 23561
2 17654 17719
1 35360 8003
1 41653 40591
1 27743 80795
1 53372 47306
1 4606 36531
1 3937 82628
2 46903 70103
2 23396 76983
2 29012 62790
1 2869 39771
1 32138 86321
2 58804 66562
1 25318 4924
2 10302 33855
1 37958 56071
2 23046 19863
1 41466 56292
1 35144 54099
1 15467 67455
2 9708 15730
2 58657 20772
2 42112 21336
2 18882 18329
1 58850 47594
2 33238 12534
2 48334 44960
2 5229 50937
1 13021 83195
1 20587 4725
1 46806 64605
2 29862 55253
1 53 890
1 32971 6436
2 25044 72619
1 4556 65069
1 250 77184
2 8770 75802
1 54169 14013
1 5855 30183
1 51289 42372
2 20994 8257
2 25581 83433
1 21941 26817
1 39857 85092
1 23720 41376
2 9737 67556
2 11180 24949
1 24127 65539
1 33700 29339
1 6584 36138
2 5639 35758
1 49578 12648
1 3901 79420
2 51507 51141
2 58141 64302
1 35412 34507
1 55867 59727
1 56672 33946
2 10389 55128
2 18918 44996
1 54727 35837
2 51437 87918
2 33110 1634
1 14846 15423
2 31925 7561
2 44661 66103
2 8194 46828
1 10336 39689
1 39403 8953
2 43031 78386
2 9161 77054
1 38046 51024
1 9218 69548
1 41751 42216
1 44387 2489
2 36845 17887
1 20785 55354
1 58427 9460
1 1728 8159
2 2670 47438
1 55921 32200
1 46122 76442
1 6017 49601
1 30654 81942
1 49316 66891
2 16620 50520
1 6129 36569
1 4771 54658
1 11832 86740
1 15425 62468
2 23446 4044
2 9084 13093
2 45296 8565
2 8936 64970
1 5544 86734
1 19819 67311
1 58346 6764
1 55095 32075
1 39660 1236
1 53993 23441
1 11587 16431
1 4504 25339
2 49410 3509
1 11023 59492
1 16863 74842
2 49263 48689
1 45057 2687
1 31300 4507
1 13869 22418
2 52846 1684
2 28748 54211
1 44560 74595
1 54128 23133
1 56954 66332
1 51430 13464
1 20132 27135
2 17473 73117
1 6725 43590
1 12521 6823
2 36940 89170
1 12184 81075
1 28431 60547
1 38844 88038
1 39451 1118
1 9490 12242
1 23075 10321
1 23114 2462
1 53817 56725
1 15989 36205
1 45171 4667
1 25686 3059
1 23443 48315
1 43672 16619
1 48441 85992
1 50932 10133
2 20039 83512
2 54950 18294
2 7218 35772
1 21531 9930
1 8115 46974
1 38153 66580
2 21055 78756
1 35006 85580
1 18849 44369
1 45163 7788
1 38850 24097
1 12226 62883
2 15737 638
1 40384 22451
1 36411 69352
1 50065 17564
1 15723 17106
1 46281 230
1 24230 4124
1 7668 59364
1 9919 12829
1 55258 45897
2 2138 49399
1 47687 83653
1 44132 29819
1 1508 34526
2 37703 46797
1 21390 65078
2 51385 49983
1 48245 67912
1 39284 52833
1 45997 87589
2 21539 58043
1 46115 68148
1 31003 190
2 16892 84714
1 31028 43566
2 19536 53595
1 23114 41806
1 9889 778
2 13564 82706
1 26608 58582
2 29504 1865
2 58080 36604
1 31128 30659
1 28206 14232
1 11658 37040
1 34741 49989
1 40795 68733
1 53493 39382
1 4065 19059
1 7305 74583
1 28965 78716
2 1331 51625
2 34376 40811
1 1866 11055
1 55015 67394
1 9921 38579
2 35214 79194
1 48765 46639
2 29623 371
1 53862 10578
2 57574 50658
2 5431 54640
1 37599 33953
2 46850 88262
1 14118 34029
1 55569 71845
1 49957 60917
2 37230 54568
2 58827 45569
2 36993 74332
1 59838 11928
1 55017 85271
1 35536 80654
2 24844 29376
2 28508 73966
2 42934 80572
1 14958 86382
1 513 52861
2 59129 22993
1 31401 76515
2 9500 32996
2 38888 76853
2 20808 23531
2 1578 64087
1 10827 37413
1 52065 59408
2 13983 72708
1 55769 59531
1 773 29927
2 29330 19752
1 45610 81697
2 46392 39369
1 42410 10105
2 45631 6794
1 18902 1711
2 20846 88846
2 31536 53275
1 21317 27825
1 5377 9639
1 39760 87482
1 21118 4924
1 9866 41732
2 41027 10890
1 25410 21851
1 45805 50849
2 22867 36131
2 9187 50249
2 22948 2378
1 29667 51569
1 37665 14309
1 47713 40943
1 49713 87925
1 20532 68648
1 54077 30421
1 18851 69465
2 11721 27871
1 37309 14323
1 30583 70589
1 2759 41168
1 35287 34161
2 50215 56695
1 38006 46275
1 33452 18511
1 37461 25666
1 33182 36934
2 11890 76826
1 42565 80862
1 57972 56928
2 33589 20352
1 28485 14354
2 53476 16780
