40000 40000
2 12304 27669
1 4595 37257
1 21141 21418
2 2161 25847
2 17144 4643
2 273 304
2 22642 8309
1 1248 25063
2 24462 39181
2 18655 30409
1 7093 17275
2 22770 26415
1 17284 35914
1 6664 36582
2 20912 3838
2 6721 29583
1 10709 15930
1 12988 24811
2 1279 19338
1 7441 12801
2 1025 32149
1 416 22812
2 6060 27179
1 13141 17777
1 16144 10540
2 25963 25008
1 25543 11365
2 7538 6068
1 19296 18490
1 2842 36867
2 11576 10016
1 20358 27782
1 25319 29414
1 21112 10379
1 11819 24081
1 22766 12185
2 8179 6734
2 1627 4634
1 25411 7256
1 18216 25747
1 23209 35035
2 20191 9545
2 13032 34811
1 10519 20692
2 9008 25619
1 780 6118
2 10439 33342
1 26231 8686
2 3275 325
1 4197 3158
1 21762 23070
2 5001 4581
1 17075 36420
2 24683 38477
2 12638 1186
1 7713 34023
1 9584 9711
1 10647 14354
1 15522 38173
1 13350 28361
1 4265 15701
1 22637 32793
2 9005 32711
1 12356 38443
1 4419 17719
2 12105 33293
1 14536 38832
2 912 22019
1 12828 2694
1 6784 9248
1 14461 15063
1 15128 11616
1 17417 13506
2 9499 14943
1 24180 4588
2 24575 34619
2 7297 6351
2 25888 9180
1 15213 34261
1 20343 11801
2 9071 14295
1 4912 1872
1 6175 21345
2 1091 3631
1 19501 35907
2 10649 6040
1 14808 4237
1 7479 20709
2 20991 900
1 15195 21549
1 23176 33199
1 26076 34620
1 25218 2329
1 22360 21348
1 18933 23248
2 18453 23478
2 15631 9355
1 11982 35290
1 12889 17422
1 11993 22721
2 24408 19447
1 13776 25155
1 10030 10714
1 20828 22527
1 14678 6092
2 8954 26492
1 11941 20109
2 7 25415
2 23472 16432
2 19220 30021
1 2248 29831
1 2521 22159
1 6572 22509
1 12147 3653
1 26244 28287
1 17957 24940
1 15744 15057
2 17177 18518
1 5048 6197
1 1051 35104
1 25656 34568
2 10738 32514
1 6830 12448
1 18322 9273
1 12372 32267
2 8701 35065
1 4299 28401
1 19883 18321
1 326 26753
1 8814 29386
2 19614 31416
2 178 23372
1 1837 11525
2 1198 39172
1 9682 10433
1 12516 34057
1 19809 31821
1 16038 11873
1 2072 2167
1 11956 17407
1 17884 29569
1 10995 27718
1 5285 12962
1 10539 36660
2 16369 4715
2 6202 19351
1 12732 24015
2 1124 29325
2 16643 8201
2 21709 7169
2 10604 26893
2 18985 22864
1 10856 11231
1 9894 14280
2 10361 38516
1 7755 23755
1 6779 38817
1 4478 1167
1 16015 26569
1 23990 26502
2 12985 29904
1 3952 31330
1 14753 5883
2 22072 28654
2 13846 29740
1 22959 12487
1 25489 35417
1 4078 19761
2 15075 33002
2 25451 28354
2 15594 38732
2 1566 38443
1 1965 20720
1 5678 3953
1 13018 36874
1 17233 13246
1 2989 28485
2 6276 27673
1 3929 19881
2 18932 38959
1 8138 880
1 26355 33851
1 23506 3488
1 16291 31760
2 1057 17035
1 5499 6346
1 17415 35063
2 24208 12799
2 17479 21214
1 20458 2211
1 15556 23894
2 6470 10131
1 19582 8549
1 7508 21946
1 15665 19589
1 658 7623
1 21355 31834
1 13497 32286
2 693 38577
1 18584 30445
2 10843 18322
1 20289 33550
2 26131 17355
1 17436 35463
1 9614 9415
1 10864 34272
1 10566 34124
2 14642 11799
1 22295 9107
1 10970 28657
1 25713 38976
1 22758 24961
1 2134 24120
1 18049 32920
2 1705 32634
1 9487 5749
1 3854 34717
1 10049 24106
1 21644 35055
1 2618 30028
2 19638 14253
2 14434 25883
2 25199 25685
2 9288 23747
1 21178 33076
1 3657 38488
1 11616 20727
2 6247 30476
1 19996 25102
1 74 28311
1 3820 35918
2 17764 34569
1 18003 3237
1 20893 11915
1 24920 15766
2 5210 32105
1 26604 2137
1 14407 36408
2 18972 37688
1 16250 4683
1 23165 17965
1 278 30049
2 15818 22538
1 11182 34001
1 16564 1538
2 18151 26075
2 3337 29135
1 11597 36522
1 12026 24726
1 8467 34630
2 4356 9893
1 10440 8815
1 22372 3765
1 26278 17998
2 13230 10600
1 21695 25195
2 2155 34833
1 22525 12439
2 10229 2579
1 6416 3905
1 24849 3087
1 9519 3592
1 10271 4840
1 7654 39290
1 13465 7357
2 9409 4633
1 7554 24988
1 23294 24913
1 2651 7921
1 1191 38961
1 17264 1407
1 4610 18315
1 21395 21158
1 9130 20161
1 10314 18301
1 21503 6382
1 21257 21475
1 22193 18840
1 24133 24180
1 13661 19656
1 6317 20489
1 8938 10479
1 21516 28675
2 7524 18812
1 20226 31848
2 18903 25746
1 5413 36462
2 11639 38335
2 6330 39667
1 23212 15694
2 4498 36430
2 25574 31899
1 1976 31211
2 3431 21048
2 24032 11897
1 18512 21084
1 14089 39482
1 8019 36611
2 1772 31275
1 24099 18534
1 20145 885
2 4821 9634
1 2536 23053
1 23694 39549
1 15890 23570
1 10456 26905
1 970 32303
2 17225 34292
1 19665 35307
1 25018 34254
1 17258 7948
1 10865 31849
1 14332 3544
1 8388 22582
1 16808 6231
1 20522 36204
1 21016 33388
2 1856 10359
1 6144 19820
2 17571 6763
1 25684 11485
2 12707 30736
2 6331 4494
1 1533 21314
1 15492 28974
2 15812 9157
1 179 10553
1 6285 24905
2 21020 28684
1 7549 3791
1 2289 29326
1 12069 14661
2 17577 28083
1 8260 32313
2 17961 22562
1 15333 13119
1 2412 3129
1 16429 9449
2 21494 10537
2 13533 6747
1 20426 19593
2 17391 11254
1 20329 35484
1 20528 9718
1 10172 24317
1 1375 36013
1 12085 20676
1 7059 1186
1 22647 13259
1 8847 15386
1 24509 31326
1 8001 33247
1 12989 37523
1 21325 15932
1 11311 21530
2 5051 26164
2 6796 14328
2 3141 3416
2 7530 4727
2 10994 1413
2 16462 30308
2 21763 26546
1 8012 27651
2 9868 4225
2 6954 24909
2 24760 12184
2 5451 7093
1 24369 4435
1 13613 9958
1 3922 20855
2 1981 10705
1 17413 23131
2 24754 36465
2 16060 33518
2 20857 4809
2 4692 36987
1 4829 5846
2 962 8455
2 1182 36691
2 6442 29678
1 19629 18444
2 24552 28035
1 16691 1241
2 93 21743
1 25718 19410
1 7342 7451
1 7354 35949
1 8377 20298
2 1286 12511
1 16897 37832
2 9396 26545
1 17999 26714
1 8199 10182
1 18681 25975
1 18304 8273
1 12069 25436
1 20547 22510
2 23705 25414
1 4923 6400
2 7889 12904
1 24627 39370
1 12813 11237
1 8258 808
2 20428 32867
1 23698 37944
1 10571 14004
1 14162 35195
1 12594 28992
1 2662 18529
1 18970 18812
2 10446 29875
2 8138 6972
1 11916 36894
1 10700 35567
1 19966 29218
1 4691 16020
1 24528 8981
1 12784 4249
1 6561 32905
1 15425 16150
1 17964 1704
2 1852 17089
1 13843 23606
1 10853 31002
1 5202 24896
1 5592 14710
2 10281 30690
2 20301 25675
1 2333 23916
1 7431 20540
1 16897 20515
1 17202 31174
1 19614 30935
2 9814 30353
2 2770 541
2 10141 35818
2 16519 33259
1 4867 6848
1 6433 12922
2 18380 18284
1 23318 20907
2 15593 36112
2 7994 28297
1 10775 25161
1 11409 17386
2 6758 7421
1 9694 6706
2 6406 6865
1 1656 26804
1 9810 16967
2 18280 24099
2 18274 29347
2 3820 21192
1 6140 14991
1 12693 32494
2 21696 12187
1 11670 18539
1 16428 35388
2 4520 2897
1 20557 27455
2 18089 23747
1 20956 37149
2 18359 28641
1 17174 9475
1 13192 9219
1 13156 22264
2 22320 39843
2 6195 22052
1 16308 23153
2 6341 38010
1 896 816
1 22699 21165
2 379 39348
2 16363 13126
2 9003 20591
2 8264 17708
2 6842 31849
1 12560 283
1 17253 21121
2 7422 25715
1 7922 30352
1 20882 5278
1 20078 31179
1 1990 11917
1 12436 35213
1 21126 9415
1 6050 13958
1 7923 22041
1 16138 16085
1 12831 12574
1 17104 11807
2 674 4237
2 22168 32360
2 7340 15642
2 7275 2470
2 10367 11879
1 24833 28885
1 24152 26715
2 20072 20898
2 8381 30047
1 8707 9345
2 8310 36052
1 6473 32759
1 21579 16925
1 21444 22812
2 13144 37152
2 4385 27924
1 10429 5718
2 7601 16882
1 2901 28915
1 17612 24185
1 23708 36462
2 12315 26695
1 17524 25854
2 15226 1240
1 14440 348
1 23391 38717
1 19661 2384
1 2222 22218
2 19714 37981
2 23041 22275
1 900 20712
2 12083 25588
2 15251 11269
1 274 12655
1 3994 27950
2 9722 29173
2 13173 4980
2 21468 23835
2 16938 6451
1 21721 30502
2 8007 18123
1 12527 27299
2 6618 989
1 5540 18202
2 15144 4881
2 6312 23814
1 21817 37148
1 5501 34049
1 22778 38211
1 5948 15925
2 12033 35103
1 21873 17245
2 24988 1590
1 10826 23925
2 19561 5175
2 2746 10469
1 23060 7470
1 15211 32081
1 16187 26222
2 21846 11708
2 9820 7915
2 3319 19668
1 4327 18285
2 1636 10003
2 12101 34148
1 10243 19541
1 7231 4759
2 12991 6171
1 3402 20959
1 25054 27356
2 21736 39514
2 9902 26309
1 15265 37945
2 12157 22055
1 16347 33882
1 6832 9054
1 14286 29901
1 14559 37540
1 12003 35852
2 13618 9462
1 2082 30900
2 3557 8510
2 12812 15603
2 4753 6097
1 1744 24695
1 1203 24059
1 6232 3498
2 10015 24186
1 19309 25551
1 447 21419
1 7884 14315
1 6747 34870
2 911 19520
1 8825 32732
2 17182 28370
1 9277 34125
1 22162 29363
1 178 13261
1 13801 34020
1 10654 6094
1 23906 3281
2 17696 24224
1 24982 10184
2 20145 29784
1 8578 20683
1 3847 35229
2 21284 36111
1 8155 39700
1 23197 36713
2 15234 17402
1 4126 6709
1 14700 39737
2 16465 27360
1 4367 1365
2 4426 31891
2 7725 23793
2 1311 6102
2 16319 37126
1 17187 23098
1 16552 1944
1 6092 37999
1 3621 15125
1 12303 37304
2 19629 27753
1 13827 19013
1 463 28069
1 5115 18651
1 2110 21667
1 12217 24996
2 16557 28060
2 21346 21395
1 9581 37768
1 4299 17726
1 13059 38648
1 21661 1210
1 6361 37805
1 13272 1587
2 24481 19317
1 8852 29880
2 21541 1558
2 6490 30168
1 12616 26931
2 2518 27353
1 21618 28030
1 11941 7205
2 7819 1736
1 13411 9894
1 5116 27178
2 13691 20922
1 12755 25795
1 21294 3473
2 8392 22041
1 16822 20533
1 14679 22360
1 22099 28755
1 24555 36300
2 14730 39125
1 5406 6788
2 23514 28437
1 4806 35284
1 15788 15206
1 1719 12957
1 25794 32915
2 15606 20520
2 13379 1835
1 22669 37213
1 13808 7780
2 11228 7758
2 7551 12973
1 7513 34701
1 15151 27827
1 18874 27579
2 20233 7369
1 15411 31826
1 25200 6368
1 12390 30752
1 2139 28780
1 24395 13192
2 1935 31093
1 4479 14094
1 23783 18108
1 10007 6355
1 7359 17086
1 20972 39647
1 12160 8482
1 6592 32603
1 12191 12009
1 23558 29850
2 5818 7510
1 99 30525
2 8089 17038
1 15932 6500
1 24168 1568
2 25310 20564
2 24379 23815
2 14485 2872
2 8312 265
2 4486 4607
2 1215 25514
2 18109 34490
2 20468 495
1 14767 2439
1 14084 19705
2 6650 21759
2 26170 12123
1 22034 22768
1 11059 18092
1 19799 22611
1 24490 21336
1 16839 16680
1 22707 36127
2 11290 36780
1 17343 3737
1 2262 8718
2 10653 29090
1 23251 15827
1 21721 25101
2 5814 35961
2 20041 136
2 22042 10532
2 18945 721
1 18316 7553
2 17111 8768
1 4710 7084
1 7605 36645
1 25124 4947
2 2255 2305
1 7467 3091
1 21201 2190
2 3730 1625
2 19672 12250
1 3858 32363
1 17213 38701
1 15376 39728
1 5955 5033
1 13202 3965
1 21907 17018
2 22638 7568
1 15655 34961
2 15739 15433
1 26235 9223
1 23733 38883
1 7818 28831
2 6598 5646
1 25321 39240
1 2103 24903
1 17347 15815
1 7704 32252
1 16764 35426
2 20251 908
1 9057 21340
1 12986 15235
1 3479 30734
1 1014 19167
2 14004 7189
1 6102 21810
1 5966 6583
1 9884 6374
1 2067 26760
1 12848 29317
1 5056 16769
1 11973 3884
1 15394 23288
1 15839 24304
2 16375 34751
1 3261 14838
2 22158 14366
2 22374 15482
1 16943 23582
1 21252 23738
2 5786 12156
1 10920 37845
1 18259 34034
1 11381 13744
2 21511 4844
1 4967 36445
1 647 5117
1 12797 32287
1 22111 23537
1 5519 10193
2 15870 2296
1 6713 5461
1 21086 18042
1 617 28699
2 9050 29196
1 25888 31615
1 19000 13299
1 21644 6337
1 18911 15270
1 10087 25076
1 19774 13699
2 20822 18450
2 25182 38502
1 19789 36072
1 9625 36805
1 484 17102
1 1206 34455
1 16418 36796
1 11985 32328
1 9022 23045
1 8632 31222
1 26636 11939
1 1378 1253
1 1309 4546
1 18733 34359
2 21394 34886
1 24264 11059
1 6725 27314
1 10704 35264
2 17848 29567
1 6237 27838
1 10375 20671
1 17614 30965
1 5220 4659
1 16021 5988
2 21527 37038
2 11889 12023
1 18735 36200
1 1121 13525
1 6653 15469
1 6835 36640
1 18822 3110
2 24786 19679
2 26285 1323
1 23283 34914
1 26358 5158
1 12801 24841
2 25410 27417
1 194 33402
1 18728 36679
1 6866 21358
1 15598 8328
1 17380 6761
1 13942 5584
1 21388 16242
2 23266 15432
2 16582 17883
1 18588 9725
1 26105 27746
1 25156 12470
2 24900 36275
2 5792 19037
1 10302 19340
1 8717 32774
1 10201 15957
2 16817 16270
1 16515 20329
1 22612 8733
1 22688 33297
1 20533 5821
1 19190 23203
1 12464 39076
2 14018 39499
1 13922 21886
2 11675 14603
1 22937 19932
1 8302 39871
1 1309 6046
1 20866 18053
1 23749 21878
2 18932 38337
1 15608 27914
1 17405 23549
1 15922 8040
2 13731 3885
2 25746 6155
2 2451 9124
2 22068 23204
1 16764 6293
1 26587 23858
1 7241 12451
1 2697 335
2 5958 30633
1 12261 25807
1 11361 2129
2 7949 5287
2 1440 24898
1 17539 22776
2 26484 9653
1 21790 289
1 19426 142
1 9639 32418
2 7226 12562
1 21747 37433
2 13211 28884
1 26150 565
2 20172 22976
2 2021 30412
2 2671 29244
1 18156 14116
1 25164 336
1 6668 7298
1 2688 880
1 9481 9655
1 5155 34777
1 16030 19528
1 2017 2638
1 6545 21403
2 14825 21482
2 11823 11395
1 9360 15626
2 18386 27730
1 13266 22302
2 20708 29556
1 6945 39415
1 19962 39691
1 6636 19752
1 13838 6776
1 359 8846
1 13250 11056
1 17376 27866
1 2859 4566
2 12369 13168
2 22382 33589
2 26163 39718
1 4164 19949
1 407 7896
1 8695 1608
1 18798 30404
2 11023 37995
1 25966 38549
1 2655 18685
2 7131 5068
2 22142 36163
1 24910 26314
2 2439 37113
2 8555 29030
1 24856 19
2 26599 10350
2 19315 14642
2 8412 37203
2 26073 29301
1 25842 3274
1 13297 17257
1 3005 34509
1 22265 5187
1 18705 29558
1 18571 17683
1 11109 36980
2 13772 16585
1 4465 32694
2 21276 1000
1 9540 15250
1 21142 4354
1 8671 22539
1 15428 6778
1 17292 25616
1 7777 11816
1 8417 16630
2 26025 5672
1 23384 17486
2 14325 25631
1 5936 14468
1 7417 6358
1 2563 17577
2 9900 18032
2 21077 29939
2 22734 39769
1 8930 3465
2 8693 19811
2 18647 20108
1 24832 7879
1 22759 12350
1 21135 32005
2 5801 772
1 24875 25133
2 17617 5827
1 15198 39444
1 12359 25384
1 18562 9077
1 16264 1229
1 11925 9436
2 16004 508
2 10261 27031
1 21396 20992
2 17935 24936
2 13211 2911
1 22568 36846
2 3377 9236
1 21471 30770
1 5256 2542
1 14734 30032
2 11262 38923
1 13855 18836
1 6971 4686
1 22769 25919
2 20054 38647
1 3958 20745
2 12516 21163
1 6438 13812
2 26612 20971
1 20797 14569
1 17518 13170
1 12415 32388
1 23146 36487
2 2145 18421
1 2821 21740
2 7180 37116
1 19636 36875
1 21459 30786
1 24202 2976
1 11622 21216
1 24048 8188
1 24960 17845
2 19859 21518
1 16145 29738
1 19029 30654
2 432 39242
2 6309 3924
2 5251 28253
2 23468 4162
2 21121 16578
1 687 16340
1 6391 26678
2 25024 21594
2 22307 543
1 21940 25264
2 9886 23140
1 10288 2712
1 11321 27223
1 6233 27247
1 18956 10337
2 9199 33509
1 4098 33411
1 20665 3727
1 12101 33735
2 8625 886
2 8478 14431
1 24871 20434
2 1402 15889
1 2649 16692
1 4115 34261
1 18332 6308
1 3644 23644
1 694 22377
1 16274 4914
1 9104 37781
2 24345 19201
1 10884 3035
1 9075 7735
1 19026 22700
2 22873 37810
2 24756 6407
1 18777 27541
1 25597 24168
1 23753 13595
1 25235 32030
1 7066 33118
1 14777 10599
1 12826 4388
1 2883 720
2 23610 29974
1 7352 12164
1 5028 18414
1 9882 8310
2 15739 38822
1 10818 23374
2 881 30908
1 3485 5400
1 560 25610
2 25799 32122
2 18123 1998
1 4214 27238
1 9949 13794
1 13029 21424
2 19643 14026
1 19042 6680
2 12129 35475
1 5548 22144
2 21434 36924
1 13599 32484
1 2412 19910
1 13365 16121
2 14165 27855
1 6757 13773
2 22251 28018
1 15489 3559
2 18948 25704
1 14098 24064
2 25360 15229
1 9140 25071
2 4836 19774
1 12721 14075
2 14206 27848
1 26250 35042
1 22578 3867
1 8567 16722
1 10053 27184
1 19710 3713
2 23728 22626
1 4709 7432
2 14048 2911
2 14039 4699
1 21289 33947
1 10748 4517
1 24397 34847
1 20847 16612
1 25292 4972
2 6088 30400
2 22994 34583
2 25247 28172
2 3661 21604
1 13597 16465
1 22732 34245
1 2706 459
1 6334 20604
2 5210 34727
2 11072 23536
1 22838 9509
1 7687 33621
2 20037 14119
2 3433 37949
2 14455 28885
2 16245 9182
1 7185 33244
2 2942 1717
1 26307 20695
1 2395 2328
1 16455 35052
1 26018 4170
1 10368 14977
1 14018 12589
1 16789 3477
1 3393 34252
1 23056 28443
1 10489 9022
1 17673 32357
1 11412 6882
1 4462 37511
2 5657 1102
1 15039 10048
1 21440 2585
1 19019 35282
1 14962 25565
1 17106 31
1 4485 22792
2 9123 32727
1 8610 24410
2 7002 36715
1 5490 11717
2 25550 11102
1 10811 3201
1 11933 9345
1 25623 39394
2 15375 1934
1 591 13176
1 24207 6816
1 10365 262
2 22323 24897
1 8997 15923
2 15361 36469
1 3837 1373
1 1324 27058
1 26054 36471
2 26583 18808
1 12793 37595
2 11036 16459
2 22250 35890
2 20192 18934
1 12311 17120
1 897 33835
1 1902 25471
1 19889 37626
1 19906 34443
2 12599 14274
2 13827 14492
2 10659 26139
1 24851 11110
2 14306 32700
2 2900 25477
2 18107 5717
1 14536 236
1 12272 26673
1 18497 18663
2 4914 27670
2 24814 2260
2 26634 13340
1 13035 6219
1 23217 23714
2 12849 36228
1 16929 31749
2 1994 29625
1 9851 18538
1 7310 10851
1 13382 9618
2 24333 12710
1 5520 38862
2 11187 14486
2 3635 23828
2 21674 143
1 24654 16166
1 17582 38944
2 13497 7546
1 7900 16255
2 6538 20510
1 2339 4200
2 5778 3216
1 25668 18397
2 2001 22959
2 2436 11379
1 7349 14459
1 187 24155
1 17227 39254
1 26443 15755
1 13182 29532
2 25825 26560
2 9132 30676
1 5426 10409
1 11299 9686
1 13672 6906
2 258 22238
1 17947 12811
1 19627 6405
1 19951 5232
2 11452 32788
1 10016 18421
1 3608 11492
1 3585 2873
1 22498 28744
1 11952 38340
2 25952 16846
2 5093 12510
2 11867 32199
1 25646 23745
2 6986 3592
1 19420 12173
1 13096 13052
1 11748 12999
1 12539 3782
2 5352 33757
1 11454 36320
1 19416 25429
1 20784 30178
1 16694 38587
2 17126 31861
1 807 21667
1 15579 123
2 2995 3280
2 22129 4153
2 3782 573
2 11106 36738
1 19115 10493
1 26635 28004
1 23266 5249
2 19828 31353
2 22098 4653
2 22324 39563
1 9951 17344
1 5922 27121
2 10890 31033
2 16154 21704
1 5993 11174
1 16278 1003
2 26347 23309
1 14362 15299
2 3936 30979
1 20885 37908
1 25923 23964
1 1373 12465
1 26259 21721
1 14821 24269
1 26576 4220
1 5062 35569
2 15844 29403
1 16867 36172
1 1129 3184
2 6303 33932
2 1767 1390
1 15645 29294
2 887 38546
2 1487 30883
1 25066 12442
1 18837 11421
1 20318 14210
1 14434 13293
1 26247 35686
1 13208 26027
2 3207 10266
1 25722 27947
1 10618 17709
2 6879 33200
2 6543 26624
1 9811 588
2 8881 10154
2 6332 31713
2 808 14781
1 4259 3445
1 14248 38097
1 4691 4301
2 5596 27907
1 237 38006
2 17755 485
1 10629 39410
1 20083 17820
2 2172 8807
2 14048 5859
1 7400 6317
1 20341 25934
2 1074 9777
1 4918 22575
1 8343 38435
2 8648 4297
1 6410 32912
2 20242 38120
2 9458 7855
2 667 1804
2 21541 31898
2 22803 27495
1 11372 6258
2 14307 26087
2 1184 25188
2 7938 28316
1 9386 6209
1 11036 4477
1 21783 39779
1 22691 11106
1 26011 23260
1 11673 39588
2 4410 36326
2 16408 28080
1 20812 22209
1 13661 12648
1 1504 10171
1 17694 37860
1 2438 24183
1 18713 21665
1 19455 15725
1 25844 18811
1 23805 16193
2 10765 3085
2 19275 39293
2 21261 3858
1 18805 884
1 13250 1949
1 23597 32119
2 10286 34242
2 22632 5188
1 12317 11224
1 15552 5744
1 4854 29124
2 3526 7056
1 12574 36595
2 3890 11246
2 14273 16754
2 14313 36286
2 8081 24723
2 5066 23779
1 11905 10343
1 5257 32534
1 16640 22109
1 15492 25776
1 13558 21047
1 2505 28230
2 8581 27500
1 7657 1645
2 1522 39171
2 21254 736
2 3298 9452
1 18717 24471
1 13896 34353
1 22113 23122
1 4245 18598
2 3062 20734
1 18881 29757
1 14549 19011
1 7077 3549
1 15385 8744
1 11704 37036
1 21335 29509
2 16792 11189
1 9176 26385
2 9387 25358
1 4091 1060
2 25064 14265
1 18090 26451
2 8253 12165
1 25990 23212
1 4444 6857
2 2348 27401
2 24684 2797
1 13751 28914
2 16896 28297
1 10354 35821
1 18412 39858
2 15620 15812
1 3539 12552
1 4139 7709
1 14909 8669
2 23005 22988
1 15394 30066
1 21797 35719
2 2510 15721
1 7489 31492
2 7650 28281
1 6023 26116
2 22975 31805
1 21820 5741
1 14846 23453
1 21477 15777
1 12029 694
1 19156 6570
2 3842 36067
1 17204 38541
2 19771 1759
1 5680 24485
1 275 1087
2 5319 1240
2 1727 25063
2 10285 4437
1 24489 2418
1 1078 7825
2 2845 14286
1 13773 35300
1 26463 20128
1 7007 2399
1 5143 11908
2 11365 14417
2 22501 22904
2 4797 1119
2 10579 16549
1 11238 14950
1 6839 30256
1 5263 13824
2 22566 11205
1 24343 11480
1 10219 23912
1 24002 29864
2 18966 10522
1 8109 7646
2 19197 35949
1 3009 24706
2 15917 25370
2 23726 31074
2 1201 33288
1 12966 12517
1 22561 28586
1 4706 10310
1 10878 13416
1 6719 25691
1 23188 21381
2 5921 24630
1 18830 2459
1 18548 37685
1 25247 39133
1 14870 26790
1 6547 29569
1 14195 21511
2 22221 27931
1 9489 5389
1 20207 1453
1 25866 34259
2 19000 13577
1 13467 10304
1 14838 37160
2 15541 9435
1 11277 29266
1 20686 34610
1 8684 26794
2 24944 25299
2 25960 15700
2 18141 35557
1 22944 39223
2 24141 20999
2 3910 30258
1 821 3161
1 6628 26001
2 19664 10715
1 11238 30657
1 12294 21631
1 6969 6799
2 4152 5997
2 3656 34114
1 15010 38519
1 17075 11537
1 23002 35401
1 13185 38622
1 1664 16885
1 2873 755
1 15584 5513
1 2904 25528
1 24530 33609
1 58 26965
2 3827 8902
1 22943 35296
1 26507 5742
1 3202 22809
1 3819 17662
2 7357 2258
1 20688 9450
1 18786 25601
1 5101 11241
1 10614 26436
1 17357 31979
2 3366 24656
1 21343 38811
2 24470 15122
1 22579 2591
1 12194 35562
1 9239 32764
1 18791 31239
1 7203 23818
1 3146 30800
2 16724 1287
1 19012 9815
2 2834 1897
1 23984 24905
1 12774 19617
2 9205 29617
2 22154 5550
1 24041 13450
2 14576 12060
1 23334 14492
1 6469 23171
1 10636 13774
1 25764 22242
1 4619 38098
1 2124 15583
2 14430 37542
1 4056 26531
2 5032 9404
1 26177 20670
1 15250 7267
2 2933 21685
2 2037 39056
1 6200 11357
1 17785 29998
1 6220 28531
1 14661 22630
1 21760 28954
2 1470 24107
2 4072 831
1 22532 19408
1 15388 32601
2 10766 3857
1 14794 25626
1 12158 39373
2 8864 36479
2 9053 31103
1 4774 36618
1 7260 2499
1 10518 2125
2 13565 20278
1 8361 4841
1 19610 37774
2 13772 20929
1 14771 23102
1 15607 12688
1 11334 26781
2 20353 36465
1 1314 24815
1 21449 34260
1 2163 36338
1 13002 18038
1 18140 3698
1 8697 2523
2 9729 37268
1 567 32359
1 5201 16712
1 11989 31982
2 11432 18862
1 11412 39637
2 5680 11520
2 16916 28306
2 7116 18765
1 12868 25751
2 4037 22914
1 8051 3715
1 23613 12737
1 17668 15737
1 10170 31009
