10000 10000
1 5010 5976
1 3902 8024
1 5850 7206
2 3383 8699
1 2356 7749
1 5673 6155
2 1471 7080
1 2784 3778
2 3643 6801
2 3200 3548
1 2036 997
1 6398 1975
2 361 8684
1 3248 6073
1 3819 5345
2 1068 1002
2 1814 8053
2 416 9514
1 2755 9102
1 3111 508
1 4838 5522
2 4661 2315
2 6317 5486
2 5355 9818
1 303 7424
1 1747 7647
1 1684 6368
1 779 3632
1 1036 9795
2 4211 7120
1 2949 9670
1 5300 194
1 27 1447
1 4631 4506
1 4289 4221
1 4077 9196
1 4977 2876
1 936 5595
1 1619 4224
2 4314 8032
2 3395 989
1 1151 6709
1 1327 547
1 2278 1797
1 3781 8072
1 5253 4879
1 1571 6586
1 6483 251
1 5585 6276
2 4194 2993
1 3783 1170
1 6494 2463
1 6038 8714
2 1789 9386
2 2353 706
2 2049 7611
2 6258 9427
1 1783 8130
1 4344 9767
1 4264 551
1 3300 1240
2 2000 348
1 5662 9229
1 4380 6161
1 4427 562
1 6419 5348
1 5853 7132
1 1935 5905
1 3624 5875
1 348 9750
2 2896 8383
1 3140 7595
2 3197 1983
2 773 2878
2 6012 4877
1 2525 7266
1 1815 4577
1 715 7456
1 3973 5341
1 2442 2764
1 3872 8584
2 767 8142
2 5643 7613
1 5137 5950
1 4537 4657
2 3101 4264
2 5280 9776
2 4429 7340
1 2830 1703
1 846 8990
1 3412 9522
1 4739 8220
1 2655 751
1 2364 420
2 1308 8058
1 1743 1323
1 3181 8884
1 5062 9603
1 4671 5118
1 1260 8120
1 1207 4604
1 5790 229
1 3144 7599
1 6108 3366
1 2537 8865
1 1764 6685
1 389 7494
1 6166 787
1 4551 7316
1 38 4897
2 4711 3630
2 802 8092
1 1591 2283
1 748 6698
1 1400 3739
2 4450 5558
1 616 8600
1 2260 9882
1 3368 5712
2 1101 6358
2 2021 1696
1 5926 5379
2 3626 3139
1 166 1495
2 6288 3171
1 3986 4704
1 1967 3013
1 4718 6394
1 4887 3015
2 3164 8901
2 2083 2744
2 1831 2664
1 1399 8460
1 6429 4864
1 1751 8631
1 5651 9937
1 1417 9625
2 2567 1499
1 2044 6973
1 6011 4450
2 2627 3916
2 3627 5127
1 5209 4371
1 920 4517
1 1693 2165
2 2031 789
1 2148 7517
2 3136 2604
1 5925 6249
2 4038 3864
1 1437 9908
1 1325 6198
2 4848 8742
2 1948 6355
1 1455 2305
1 5723 8610
1 3337 6966
2 823 3988
2 4659 6834
1 3188 8067
1 636 602
1 6091 1275
1 5760 6021
2 3468 339
1 4353 662
1 3187 5590
1 3729 2144
2 1333 3946
1 5433 6945
1 1308 9518
1 91 3089
1 6100 8277
1 2977 8372
2 585 1060
1 1950 990
2 4266 5850
2 4387 1709
1 698 8566
2 221 6675
1 4894 361
1 5315 8993
2 23 7882
1 4801 5226
2 1407 4168
2 1950 3228
2 2404 8379
2 6026 7482
2 4285 2843
2 3953 7549
1 439 797
1 4149 7999
1 4075 6643
2 943 8945
1 5927 2358
2 4411 1516
1 698 9871
1 1942 670
2 998 3716
2 3478 6360
1 249 2064
1 6280 2640
2 2122 8263
1 3172 5779
2 4190 5825
1 3475 4991
1 6589 2857
2 1908 6517
2 5536 8140
1 6151 382
2 900 8293
2 1677 9288
1 2724 6926
1 2265 7145
1 6568 1090
1 551 1533
1 6021 7990
1 1509 1458
1 4281 3620
1 6482 5471
2 1142 2932
1 6552 3443
2 5408 4283
2 4301 3290
1 337 5558
1 2446 4164
1 6336 3200
1 940 2972
2 5761 2081
1 1821 9237
1 4131 5235
2 3769 278
1 4584 4057
2 5646 6905
1 6159 1878
2 2604 9696
2 3374 3503
1 3268 6549
1 3407 5212
1 2665 5853
1 6419 2564
2 1969 7054
2 1395 3632
1 3146 8360
1 1774 4166
1 2790 4555
1 6551 3534
1 6510 6347
2 3492 1647
1 2636 9657
1 1475 652
1 2295 5176
1 4515 3056
1 2936 3600
2 2021 1676
1 4304 750
2 4324 9111
1 4743 7701
1 3448 4208
1 3342 4227
1 5887 3510
1 2538 2983
2 185 6466
1 4809 1506
2 5270 4879
2 5259 3600
2 3237 9124
2 2150 8665
1 2068 2366
2 5348 5924
2 5501 4275
2 5714 4583
2 4958 2061
1 5556 3075
1 2986 7401
1 5654 6682
1 6546 8116
1 2271 4457
1 3532 97
1 369 2739
1 2910 8413
1 4984 8007
1 5660 1514
1 5425 1748
1 5250 2199
2 421 4644
2 6274 2760
2 266 1826
1 5134 4397
1 171 7578
1 6408 2773
1 2314 3483
1 6321 8002
2 6288 2502
2 3657 7407
1 4124 4595
1 2568 2728
2 4853 2019
2 250 3292
2 430 9572
1 136 2665
2 4640 5482
1 3512 5296
1 2695 975
2 227 6785
1 3891 9905
2 859 698
1 3544 4755
1 1559 1338
2 927 9928
1 6038 4432
2 2590 458
1 5892 650
1 5973 4696
1 900 4689
1 1609 7388
1 2283 9522
2 2504 2798
1 7 5837
2 2705 7754
2 2097 5576
1 390 198
1 3667 7348
1 933 9411
1 1628 7126
1 4962 6480
1 3439 4205
1 2112 763
1 1896 2007
1 2438 6250
2 4134 2002
2 529 5242
2 5873 7349
1 1993 6392
1 4685 8374
1 4088 1594
1 848 6832
1 6214 7963
1 980 9534
2 2450 6374
1 1450 7024
2 3793 9113
1 5520 4639
1 5470 2014
1 2423 7374
1 6334 957
1 2547 2600
1 5065 4061
2 4131 2671
1 4961 5113
1 4095 5648
2 6131 957
1 4494 8516
1 988 2736
1 3971 5208
2 3715 6611
2 4158 8831
1 3849 4877
1 3552 4100
1 5645 3625
1 1347 2861
1 5315 3950
1 1361 4787
1 4341 4133
1 3311 5409
2 1776 2165
1 3489 1391
1 2984 5947
1 2834 853
2 2606 5562
2 3323 7183
2 5374 4048
2 297 7984
1 1771 5060
1 5764 3879
2 2992 2626
2 3833 9230
2 2021 8121
1 4802 3638
2 4761 868
1 2827 4694
1 6637 8937
1 5846 8307
1 6048 8069
2 6406 7776
2 6063 7653
1 4657 9574
1 906 5819
1 2373 1734
2 1456 3189
1 3637 4406
1 1189 195
2 2114 5303
1 2836 8534
2 1136 1494
1 1103 5478
2 3530 4145
1 3624 8882
2 6361 8412
2 1649 1836
1 3926 4873
1 4935 282
1 5651 1096
2 4991 4690
2 5524 8614
2 1256 7096
1 3044 96
1 1400 7097
1 1445 5
1 2187 2420
1 2053 8100
1 4995 1482
2 5451 4522
1 1098 1299
2 3125 8198
2 5448 1234
2 5305 4562
2 1327 6535
1 3815 739
1 6158 5794
1 1420 3789
1 6413 1626
2 3187 8743
1 4721 2035
1 6098 2843
1 293 5260
1 6199 4906
2 5082 1245
1 5799 8383
1 1627 3507
2 5629 2072
2 3679 3248
2 930 3467
2 6642 2445
1 4290 4900
1 5296 6381
1 5376 3735
1 3077 9430
2 1585 4837
2 2326 1177
1 6523 2898
1 4033 2714
1 1471 4196
1 4216 3950
2 4437 2826
1 5794 2353
2 1773 1889
2 473 3919
2 5605 6113
1 3008 9587
1 92 6545
1 3690 1174
1 2153 4288
1 4065 4750
2 4628 6993
2 3993 3977
1 6032 4852
1 5746 3639
1 2367 7436
1 4623 6763
1 3739 7068
1 160 4718
1 1901 1104
2 1603 2213
1 5133 5278
2 3895 5176
1 1795 2394
1 4733 3866
1 6062 3963
2 6292 2524
1 1329 9344
2 643 6628
2 5399 6613
1 50 8910
2 1708 111
1 2167 849
1 2654 7585
1 3274 9083
2 4671 766
1 1006 2096
1 5619 9903
2 5786 4794
2 3366 9803
1 5988 1694
2 3642 8695
2 1149 7275
1 3206 5119
2 765 3313
1 4578 4909
2 3973 3441
2 640 4956
1 5098 1424
2 1532 5099
1 4830 5368
1 1974 7691
2 4079 9655
1 3878 3514
1 4487 3338
1 5277 2120
1 1661 6036
2 2126 9184
2 5026 760
2 4186 5114
1 5600 7240
1 5383 2943
2 5286 6240
1 3520 3984
2 1081 3808
1 764 8882
2 3298 6593
1 5174 1316
1 1832 3170
2 1224 6350
1 4944 5941
1 6056 9206
2 4166 3857
2 4134 1583
1 1752 2616
2 5982 3179
1 6046 81
2 642 4022
1 3009 3794
1 5732 2385
2 1626 8642
1 6342 9016
1 4316 1320
2 6102 5063
1 4205 9894
2 2479 791
2 2525 8115
2 3366 1647
1 63 2466
1 1234 3171
1 5409 2891
2 3441 3724
2 2127 8853
1 3865 637
2 4374 6955
1 6500 8268
2 968 6398
2 255 9562
1 6265 5781
1 4275 6431
2 2055 3491
2 1859 5409
1 2634 6764
1 556 3021
2 3783 1030
1 1094 1784
2 679 1445
2 1727 1965
1 2890 7213
1 5910 6904
2 922 9719
1 344 5495
1 286 2048
1 5704 3168
1 3811 1583
2 3894 119
1 3679 8916
2 4615 9254
2 1881 4953
1 6503 2429
2 4252 7463
1 948 1672
1 4151 9396
2 5190 1464
2 820 15
1 205 777
2 6478 8231
1 2476 7830
2 361 4612
1 4348 8970
1 4387 6031
1 2311 1121
2 6513 3637
1 636 5535
1 4516 1055
1 5216 3062
1 3824 5062
2 3932 2120
1 2103 6557
1 6572 1993
1 4453 9479
1 2831 3146
1 6644 4388
1 1828 4478
1 6600 334
1 103 5096
2 3709 4843
1 5222 3695
2 2486 905
1 2662 5373
1 1237 6518
1 1795 212
1 6484 1183
1 1833 6902
1 4060 2001
2 5710 3204
1 2005 9884
2 1296 8426
1 1242 7780
2 3273 2128
1 2237 8010
1 910 2233
2 322 3651
1 2649 178
1 2785 9334
2 2545 62
1 5605 8566
2 1874 5904
1 5209 7270
1 6490 1646
1 714 6803
1 2490 4657
1 2768 1355
1 2757 7880
2 3981 2638
1 715 1114
2 5341 6630
1 5374 3407
1 977 3444
1 6429 2325
1 254 89
2 410 9064
2 1242 2555
1 3844 3414
2 5816 3779
2 1708 9339
1 2596 409
1 861 4619
1 2848 627
1 97 2873
1 180 8283
2 3560 5601
1 1320 2317
2 5151 9086
1 1977 9159
2 4152 3176
1 1096 2474
1 3265 5319
1 3661 3347
1 8 5749
1 3137 4167
1 4873 9226
1 811 1791
1 1358 1580
1 694 1068
1 2271 4433
2 1083 3775
1 782 615
1 2188 1777
1 3860 1333
1 1747 4673
1 2049 3782
1 6415 538
1 4469 8113
1 5686 4153
1 2080 6736
1 221 483
1 5321 9455
1 196 7971
1 2150 3653
2 1681 9641
2 4334 7049
1 1888 9541
2 1889 7670
1 6049 369
1 1171 2419
2 3360 2661
1 1893 3732
2 330 5749
1 1893 3581
1 1779 4947
1 2608 2839
1 719 5472
1 3963 6426
1 3305 8276
1 3771 6742
1 3842 2664
2 3502 5852
2 4339 1161
1 1305 3540
2 5964 9184
1 2908 3996
1 2701 5663
1 1655 8588
1 6102 352
1 1393 7247
2 5349 2596
1 889 2750
1 4179 3252
2 1498 6449
2 2660 1043
1 4263 3248
1 3130 466
1 5179 5260
2 4283 6518
2 2823 5104
1 5105 9436
2 1031 8942
2 4760 6346
1 2637 7629
2 106 3251
1 885 3882
2 4183 2058
2 3762 9692
1 6098 422
1 5772 474
1 4348 7326
2 1187 9731
2 1342 1628
1 1894 2261
2 3 5233
1 5962 9467
1 645 687
1 5272 3990
2 5265 8830
1 2064 4382
1 3093 8561
1 2258 4793
1 3553 2316
1 3819 2244
1 4613 2720
1 2382 455
1 4547 6935
2 165 408
1 4638 6107
2 164 1002
1 2921 8942
1 5503 3064
1 4181 8131
1 4595 2519
2 4067 7094
1 6318 7819
2 5623 1140
1 3651 1205
2 655 5481
2 5692 8725
2 699 9576
1 1063 1629
1 856 7319
2 5232 8851
2 3737 2360
1 6443 325
2 6549 714
1 1815 3653
1 5843 6580
1 1784 6808
2 4235 1542
1 2737 6853
1 5506 9051
2 2101 4922
2 2128 4274
1 3355 2573
1 4562 4114
1 1903 7905
1 864 2972
2 4841 2669
1 1187 1362
1 5325 8925
2 406 5274
1 635 2992
1 313 2604
1 2317 4090
1 5498 2978
1 3631 1223
1 5232 1961
1 1278 3245
2 2243 3536
1 3440 2766
1 1462 2017
1 3479 3552
1 1992 6483
1 1607 1802
1 6569 4139
1 152 5005
1 1447 6002
1 3700 5437
1 4251 7598
1 6092 5206
1 3222 5388
1 2298 5871
2 6620 6874
1 3654 7168
2 836 4379
1 4250 4432
1 6433 6393
2 4577 4529
1 1124 589
1 2768 5373
1 3850 7882
1 1612 3691
2 982 6226
2 5681 1789
2 4531 8791
1 1622 7159
1 4880 1077
1 5274 6546
1 785 7814
1 743 6145
1 1756 19
2 6406 5414
1 876 948
1 1522 6526
1 4064 5430
2 2880 2689
1 5675 3711
2 858 6658
1 1819 9993
1 5537 7351
1 2641 6595
1 2746 806
1 134 3543
1 4585 6156
1 2109 1591
1 5544 8608
1 2627 8779
1 1938 9873
2 3004 1508
1 3710 7643
1 5938 9914
1 1197 8343
1 1619 7601
1 1234 6767
1 1297 9104
1 2029 1054
2 493 8115
1 4827 9592
1 1839 7371
1 2562 376
1 5622 8092
1 6333 4278
1 3062 5219
2 1549 4625
2 1913 1158
1 1622 9077
2 2445 2158
1 3972 3996
2 75 6671
1 705 8107
1 3359 5858
1 1118 890
1 1065 6313
1 3454 6311
2 5120 8032
1 46 8997
2 5575 4234
1 1000 2091
2 3092 3894
2 5328 6142
1 6071 4873
2 3272 6090
1 5636 3270
1 161 3981
1 2724 2450
1 4210 9852
1 3750 4331
1 303 5012
2 3866 917
2 3648 7414
1 5718 2710
1 21 3652
2 3927 8679
1 3568 4836
2 2404 1810
1 1679 269
1 1586 8743
2 1716 7974
1 2492 882
2 1957 410
2 6589 7474
2 2488 5526
2 1388 7463
1 4571 962
1 5777 119
1 3902 5593
1 5385 7699
1 3113 2064
2 157 9764
1 2720 8347
1 99 7160
1 1019 3654
1 5455 5058
2 3733 6239
1 5599 6183
1 1633 8295
1 3397 2729
1 6616 9460
1 365 3698
2 3812 4040
2 1752 5486
2 493 2315
1 4896 6995
2 1844 7047
1 4381 9874
1 4236 7399
1 1454 4689
2 2997 3991
2 842 9438
1 440 6940
1 3661 3339
1 126 2068
1 5206 8532
1 50 6677
2 6324 6611
1 4724 3494
1 536 8479
1 5941 5612
1 5067 3476
2 2331 3469
1 5601 531
1 4243 7395
1 610 1908
1 4727 5971
1 3053 7589
1 5263 5933
1 6274 6436
1 826 2755
2 4722 5030
1 2760 7804
2 2062 9887
1 1387 8102
1 6541 85
1 3523 1159
1 4416 2689
1 1183 3509
1 4338 8705
2 264 5390
1 6278 2183
1 2409 9833
2 5891 5069
2 5969 6977
1 1713 5925
1 4279 8759
2 6340 2423
2 311 3583
1 1291 6770
1 720 1094
1 3203 8742
1 2247 4666
1 465 7258
2 4527 722
1 3005 1976
2 2384 6434
1 352 27
1 3721 8375
1 5828 2754
1 304 3593
2 418 1228
2 2635 6441
2 996 8171
2 3908 9024
2 51 5416
1 616 8721
1 6304 229
2 824 4735
1 2941 3303
1 1709 1976
2 1416 2577
1 5703 7728
1 5395 574
2 6226 4530
2 392 9529
1 1737 1865
1 1846 7610
2 2041 4146
1 2185 2245
1 2005 8085
1 3405 222
2 3950 8926
2 5469 3876
2 4084 6026
2 3426 4564
2 4174 7457
2 4505 8755
1 19 7332
1 436 5523
1 1625 3967
1 523 5672
1 908 6162
1 3092 8821
2 2482 8722
1 3516 6382
1 2012 4927
2 3122 2221
2 6616 9922
1 124 515
1 5501 6509
2 1756 1203
1 6078 3372
1 1246 2081
1 2469 9762
2 1989 908
2 2154 1176
1 6140 2276
1 1720 6185
2 4504 148
1 6493 1233
1 3115 1248
1 901 9530
1 3022 8172
1 4996 8977
2 1722 7736
2 5223 8501
1 2581 4630
1 6455 4440
1 6400 795
2 1014 8004
1 1792 2036
1 3491 5441
1 974 5436
1 885 5467
1 1721 8333
2 3710 8390
1 4134 3119
1 4242 4844
1 1637 7137
2 3474 5720
2 6114 6942
1 3407 7
1 2694 1025
1 5597 6221
1 5976 7133
1 1538 8557
2 6114 4987
1 2098 6120
1 1616 8095
1 925 223
1 3474 7819
1 3056 9575
1 5189 2146
1 4046 4422
1 1917 1983
2 2793 979
2 5437 2544
1 2295 9169
1 2901 3990
1 3769 5730
1 1798 5271
2 5836 8913
1 4593 1842
2 5158 1784
1 5060 2375
1 1619 6333
2 6577 7521
2 971 991
2 564 2438
1 5605 9768
1 751 8337
1 3710 9192
1 2642 4693
1 31 6188
1 599 7312
2 5381 8382
2 1200 9982
1 1458 2683
2 840 4246
1 4985 2459
2 3046 7951
1 6287 9235
2 5453 3969
1 461 5890
1 442 931
1 6662 8802
2 5582 6727
2 5814 4330
1 1735 6713
1 6206 8569
1 3441 1032
1 2774 8819
2 3365 5939
1 4054 539
1 4807 1446
2 6616 5870
1 4264 3758
1 3447 9868
2 2579 5178
2 158 1711
2 204 7153
1 6616 312
1 3502 7947
1 2997 1639
1 4817 2256
1 6510 9468
1 5052 3165
1 5283 1953
1 1705 4453
2 3329 513
1 5439 7508
1 1577 7049
1 1059 9629
2 2764 8369
1 679 3807
2 4631 8372
1 2117 991
2 2579 2321
2 2475 5262
2 2389 1177
2 5862 7832
1 1748 9296
1 6066 3712
1 1365 9619
2 3678 1927
1 6278 3347
2 2400 6357
2 4334 1754
1 1608 9178
2 1045 5302
1 5914 8308
2 1501 6764
1 2220 5168
2 1713 1536
2 5722 1786
2 2237 3318
1 6180 4850
1 4493 7263
2 1714 2172
2 4570 3970
1 5145 7898
2 3111 3037
1 4613 4859
2 218 4141
2 4616 8842
2 4248 5483
1 1356 6318
2 5813 4444
1 6370 8494
1 478 2081
1 5866 2943
1 4371 6597
1 2589 2448
1 6515 9971
2 4956 8586
1 2867 8494
1 4769 5847
1 4409 4286
1 4187 7977
1 5678 5157
2 5033 6059
1 4701 7272
1 1418 58
1 119 7718
1 6389 6123
1 744 9005
2 2970 8522
2 1896 7197
2 1413 8057
1 4443 1398
1 4179 3983
1 4626 3839
1 134 1267
1 5131 4860
1 1764 1011
1 1908 5130
1 4701 3377
1 2616 9916
1 1976 6612
2 1714 9900
1 880 7779
1 2494 4643
1 4895 7758
2 4698 6122
1 3629 8378
1 3102 1701
1 2582 2667
1 489 4688
2 1440 3257
2 1145 3151
1 6478 6754
2 1286 3971
1 2836 6060
1 3352 4296
1 261 104
2 1824 6000
2 199 5303
1 2102 1417
1 3297 6871
1 528 1985
2 4747 5966
2 3705 5977
2 4204 1474
1 6473 6545
1 4165 9999
1 4676 33
1 4289 7092
1 2645 9397
1 6193 2459
1 4992 2416
1 117 3821
2 787 3165
1 1454 8297
1 6482 438
1 3986 2047
1 4128 8058
1 204 2929
1 5526 5293
1 5883 132
2 241 4408
1 1674 6949
2 1480 8394
1 4557 8681
1 534 9341
1 4365 4859
1 2427 9768
1 972 1977
2 1468 2208
1 2885 1702
1 5598 7947
2 273 7742
2 6127 3375
2 2975 7523
1 3118 1282
2 2273 6757
1 4752 9366
2 34 7515
1 4783 8980
1 1860 9323
1 3167 3583
1 3009 7321
2 6647 7449
2 357 6213
1 5706 9254
2 4704 7740
1 5550 4307
2 5032 6389
2 4621 9277
1 975 4538
1 507 2344
2 341 8953
1 5868 1158
2 249 8753
2 6452 9897
1 5696 2069
1 1464 1984
1 1195 8053
2 1530 4753
2 2545 8672
1 1276 7586
1 4213 117
2 2069 2228
1 4855 1817
1 3531 5837
1 412 3563
1 4948 258
1 5123 2670
1 1923 215
2 2765 5997
1 5949 895
1 6537 6413
1 4722 5775
1 177 4682
1 2637 228
1 25 1854
1 2067 8252
1 5552 7629
2 754 7556
2 2127 7711
1 2981 5534
2 3545 6488
2 3311 4470
1 3571 1152
1 998 6172
1 3357 4790
1 4129 4408
2 5501 9798
1 303 3555
2 2157 5508
1 1511 1759
1 4261 9965
1 3490 4168
2 549 4174
1 1137 3622
2 3271 8227
1 4707 2304
2 48 2040
2 3048 731
1 2942 3384
1 1762 7469
2 6614 5895
1 3385 3370
1 800 6146
2 2070 5230
1 3586 7877
1 5456 6106
1 1809 2644
1 1863 2554
2 4466 3856
2 4728 9352
1 971 6941
1 2890 9060
2 3639 7284
1 6535 9945
1 5735 7709
2 874 1426
2 5511 2831
2 1277 7634
1 5302 5404
1 4019 6175
1 4659 8291
1 5385 8626
1 6625 638
2 2994 3834
1 3400 5992
1 2378 9898
2 973 6062
2 5606 229
1 3884 400
1 6094 4385
1 858 3425
2 5008 3775
1 2248 9837
2 5076 721
1 5483 1628
1 2847 8996
2 5267 7685
2 879 1161
1 3446 7738
2 2006 456
2 1686 4156
2 1302 3793
1 1911 7329
2 538 409
1 5875 3392
2 6623 4955
2 6310 6206
1 3573 2424
2 3787 7294
2 3327 9313
1 2367 9240
1 227 7627
1 5624 9291
2 5142 8941
1 839 396
1 5987 2507
1 5592 1239
2 4299 2465
1 3797 2800
1 1479 3567
1 4152 3224
1 3776 4368
1 6600 2598
1 5869 1918
1 4829 5548
1 574 185
1 4557 9324
1 6316 5304
1 3340 7572
1 2806 2222
1 5111 662
1 4974 3471
1 4789 3147
2 5326 9234
2 990 5570
1 395 4327
1 6453 8339
2 3645 9004
2 504 3437
2 5716 3572
1 5941 480
1 2714 1397
1 1161 332
1 3791 9922
1 3977 1185
1 3636 9614
1 4132 7636
1 3576 3581
1 3423 6366
1 5983 36
2 5762 2962
2 5833 6965
1 4439 7335
1 4259 5823
1 5790 2526
2 2438 7280
1 1115 9322
1 188 6477
1 6316 4157
1 3498 7083
1 1902 7695
2 868 7462
2 6215 4871
1 839 7353
2 5053 7830
1 4461 9464
1 5458 6502
1 2997 3111
1 5685 4499
2 2325 4659
1 3947 1025
1 5910 3331
2 2526 2819
2 6247 2741
1 4100 4454
1 1453 4788
1 5232 1312
1 3052 2087
1 1814 2596
2 3151 8772
1 4351 5096
1 5198 9351
2 6500 9859
2 964 8790
2 5722 4164
1 4660 2430
1 6390 9423
1 4807 9790
1 1457 4988
1 1629 3938
1 4224 9605
2 5515 5179
2 848 4576
1 1058 3524
1 1819 3638
2 2810 7766
2 4003 1281
2 1181 4193
1 880 1837
2 4120 4619
1 4536 7987
1 2157 8501
2 704 8038
2 937 2253
1 220 4462
1 2604 166
2 3680 7289
1 400 9286
2 4634 6223
1 2693 2999
2 5245 3717
1 2930 9764
1 4680 907
1 1600 5711
1 1985 7545
1 2842 1143
2 3205 7268
2 475 9109
1 1305 1714
1 1501 9190
1 2903 7874
1 1411 556
1 4689 7182
1 3810 8157
2 2455 2750
1 5100 3500
1 5628 1917
2 6105 1056
1 1169 8796
2 3749 5229
1 5792 930
2 2800 3286
2 3990 2401
1 4341 6116
1 3457 8763
2 2999 7570
2 3235 2335
1 1287 9229
1 1678 1818
1 3432 7431
2 4158 823
1 2431 2948
2 5801 6332
2 2382 6645
1 1931 787
1 5320 5313
1 2645 12
2 1095 7472
1 2070 664
1 6432 3965
2 4868 14
1 772 2110
2 945 5955
1 5112 3126
1 1154 8614
1 6495 2412
2 901 855
1 1946 7620
2 5264 8679
2 3830 893
1 2781 3163
1 5312 7852
1 5530 48
1 6504 9959
1 1769 9210
1 1837 5066
1 5031 2689
1 6565 2676
1 4520 4053
1 2773 1689
2 914 5991
2 5598 9321
1 1725 399
1 4972 3792
2 2826 5495
2 1557 9449
2 2627 6528
2 2631 651
1 5108 5829
1 1589 3656
1 5631 1989
1 5464 6070
1 5575 2907
1 389 3083
1 5458 1087
1 5222 1073
2 3033 1230
1 1834 5025
2 5713 622
1 2414 4480
2 6038 8012
1 2668 3564
2 2510 9142
1 896 4912
1 1861 6903
2 4132 7970
1 3964 4076
1 2954 5423
1 1422 9040
2 6421 4989
1 2211 1482
2 4874 9130
1 3065 1746
2 3073 5657
2 3437 2806
1 289 8184
1 5991 7268
1 3879 4809
1 28 6360
1 2925 9712
1 6583 4816
2 6361 8194
1 3286 5869
1 1527 2817
1 44 7701
1 6535 1529
1 2696 6182
1 5859 764
1 4965 7753
1 102 7545
2 822 4156
2 4375 9117
1 2583 7139
1 3514 5287
2 4388 3
1 2011 6137
1 5621 5991
1 2839 946
1 1934 5965
2 2583 7995
1 2652 5701
1 4651 7798
2 5210 1764
1 2555 6215
1 5708 1976
1 2251 695
1 451 8612
2 4794 3510
2 4658 630
1 6273 8007
1 6598 3809
2 2775 401
1 5872 2427
1 5645 7575
2 2067 9500
1 191 9866
1 946 3727
1 1865 4659
1 3401 2180
2 5153 8809
1 3575 3459
1 6321 5133
2 1372 9958
1 4588 4875
1 4313 1201
1 997 1390
1 4113 348
1 574 3415
1 6405 427
2 3531 4538
2 2526 8644
2 5377 6871
1 5644 4033
2 4428 6957
2 6265 3215
2 5531 7794
2 2937 7619
2 6185 6426
1 5376 3999
1 3244 8356
1 3722 8134
1 3243 6909
2 4103 8135
2 3958 3658
2 1927 33
2 6574 4912
2 3984 1975
1 4845 4211
1 6529 4470
1 4254 3432
2 128 3093
2 5157 9704
2 1563 1880
1 632 462
1 6140 6932
1 6157 4726
2 6592 9582
1 6028 1067
1 6533 63
2 4782 4178
1 3674 1046
1 1425 1613
1 3569 9464
1 2221 2887
2 2492 8716
1 966 2152
1 3503 9311
1 412 1154
2 1010 2705
2 4060 8752
1 2798 6868
1 987 4314
1 4874 7208
1 4620 8688
