120000 120000
1 30824 8408
1 18863 37370
1 10570 36411
2 72195 4197
2 9936 37588
1 8923 92345
2 65908 51502
1 74024 67504
2 14862 37763
1 21205 109292
1 61302 37387
2 36563 35790
2 11925 10501
1 42533 45767
1 54494 89566
1 76339 44488
1 36133 90713
2 56685 85437
1 16534 62281
1 19927 41007
2 76811 48362
1 25402 29839
1 18608 55428
1 58577 42017
2 2177 69785
1 68475 61086
1 79570 36531
1 30332 79620
1 48166 98492
1 67739 63380
2 45510 17498
2 35814 107827
1 76707 1677
1 68530 19051
1 56105 34317
1 35922 109297
2 24162 45873
1 29279 118413
1 4663 1933
2 48733 108549
2 72052 68133
1 75066 26483
1 78519 48233
1 59080 51447
1 17287 99773
2 31213 117039
1 30736 97125
2 42206 45586
2 78857 68533
1 3050 119344
1 62576 115559
1 41843 40127
1 44133 58709
1 35648 90763
2 42140 31721
1 64405 117224
1 11488 84742
2 20367 78816
1 69729 48533
2 1096 10272
2 34968 28829
1 51106 108638
1 54942 38182
1 3570 104369
1 55584 88717
1 28836 100441
2 13940 85473
1 37726 77645
2 45891 85910
1 6386 110762
1 58388 88920
2 21732 38423
1 70620 4739
2 38808 29998
1 46764 25541
1 69806 62329
1 68951 106152
2 14303 3332
1 17781 37809
1 49950 20695
1 58063 118050
1 6027 26263
1 13155 3668
2 4691 52313
2 79947 27975
1 58027 78074
2 14194 44664
2 35923 81510
1 57887 114376
2 72850 51163
1 58769 113082
1 56267 98292
2 27620 35868
2 21610 99416
1 17335 83475
1 24314 79098
1 28829 11641
2 45679 99972
2 66567 59921
1 51893 56590
1 74606 22363
1 23617 55799
1 72233 112530
1 49419 30933
2 7937 44904
2 25179 29622
2 2223 118273
2 25233 58954
1 46720 118266
1 5416 81992
2 76839 74144
2 18880 4654
2 52529 79588
1 52157 68875
1 38092 75674
1 69763 86282
2 28858 6396
1 9001 67924
1 56012 117715
2 36054 42700
1 77050 59913
1 57584 10129
1 61886 109480
1 2193 15165
1 34184 58578
2 43423 73072
2 16043 44442
1 79050 105886
1 43988 42864
1 11649 72348
1 29245 74880
1 61793 74748
1 8287 74491
1 4216 59030
1 54544 70496
2 72989 119154
2 3105 118851
1 63855 40002
2 2972 82704
2 70140 54081
2 62334 5877
1 38771 55818
2 37956 98276
1 60689 56258
2 56556 46871
1 60394 76223
1 8199 10943
2 71567 63184
1 44845 103960
2 63331 117822
1 11592 71961
2 7531 45900
1 36013 51435
2 40469 97052
2 60484 57307
1 46117 10340
2 1792 32102
1 75628 77520
2 25367 78411
2 72111 90466
2 57858 46280
1 11972 16168
1 61555 13681
1 59119 3594
2 10515 62395
1 76866 11094
2 49383 39329
1 21735 9257
1 6262 38187
1 8000 12084
1 2000 80296
1 253 102792
2 62926 66626
2 493 53702
2 5095 116971
2 68445 13969
1 10429 31138
2 21119 28808
1 66543 104300
2 79490 17295
1 78625 115783
2 43016 5527
1 16513 5162
1 72412 13480
1 19444 53056
1 76141 65162
1 29950 50000
1 19732 29062
1 46279 83148
1 125 115257
2 76056 9149
1 58612 49710
2 16995 47353
2 15782 3142
1 44677 22109
1 52458 103768
2 13573 40857
1 76235 61764
2 71625 92919
2 37044 5697
1 829 15996
2 72378 94756
1 30631 115283
2 55070 75462
2 76907 47444
1 17473 48662
1 52013 38849
2 19950 66365
1 19038 49393
2 15208 1576
1 63585 64674
1 61417 90344
2 37393 103917
1 52161 53129
1 69267 94028
2 23159 17403
2 3210 52191
1 72676 111593
1 17736 55258
2 29418 61229
1 53337 21405
2 77951 101798
2 56905 43152
2 46309 43542
1 40883 76308
1 9234 62937
1 20814 39001
1 37856 28189
1 48434 19667
1 29376 46594
1 64595 28952
1 35152 38324
1 54834 10522
1 7113 5555
1 34045 21001
1 11755 1199
1 7634 117906
1 33180 113249
1 65200 51901
1 53522 10441
1 49804 79794
1 36625 75545
1 34489 28527
2 71248 46598
1 67833 27641
2 12221 91632
2 48923 2604
2 52615 43217
1 68013 15877
2 38758 49984
1 13568 73538
2 5683 105948
1 7475 58088
1 19870 77234
1 58182 21031
1 44494 109159
2 79022 26173
1 43124 108079
1 54699 53239
1 66011 24449
1 59925 35337
1 75341 113605
2 43935 38501
1 23303 62926
2 72337 116710
1 8537 118796
2 9773 16267
1 60146 65764
2 3966 98249
2 64681 83282
1 57613 54336
1 28948 77201
1 44163 37539
1 7783 21999
2 34898 57193
2 76611 43000
1 27862 13916
1 79526 45387
2 73395 35217
2 13657 97441
1 67735 71732
2 26463 107235
1 44544 108141
1 53754 101988
1 48720 45862
1 12677 71737
1 38443 104485
1 50684 33659
2 27024 114315
1 53175 94433
1 59128 50164
1 74984 59333
1 68651 72389
1 25117 106331
2 16842 114078
2 31142 25122
1 34070 108152
1 10966 102944
1 53012 54358
1 29885 56914
1 29547 28871
2 17429 80531
1 47713 79353
2 75584 30411
1 46590 32568
1 49364 67846
2 15241 103940
2 33997 25941
1 27043 25222
1 21416 74778
2 31353 40992
1 55864 36055
2 6918 40756
1 56635 115576
1 4133 68166
1 16205 8610
2 42669 87967
1 39648 17860
1 62100 42052
1 826 67290
1 7445 93700
1 24009 90697
2 46224 18164
1 37779 84830
1 21742 31304
1 20316 92683
1 72945 40904
1 24568 107268
2 10877 114756
1 68524 93218
1 6669 80426
1 13018 45640
1 30870 84914
1 6796 18515
1 60231 89522
1 50915 73131
1 70843 14695
1 48325 102634
1 57145 25269
1 18683 44717
1 17628 69676
1 41840 113730
1 51207 19767
2 2928 106881
1 32820 67838
1 16103 88312
2 69706 28774
1 47542 59113
1 5573 17645
1 15069 3056
1 56989 56211
2 6484 111042
1 18808 82263
1 71189 81946
1 58960 81467
2 71912 15037
1 26845 14441
1 61240 42771
1 17711 3263
1 74697 14567
1 40834 3003
1 55879 13884
1 21750 62997
1 44242 78043
1 23930 76191
1 62777 43552
1 70363 56211
2 840 59529
1 19957 61027
2 18598 54087
1 37439 6701
1 49369 9936
1 25086 37458
2 78377 110615
2 49019 60991
2 34253 111602
1 67678 36796
1 39373 107599
1 61260 107527
2 8129 63300
1 57236 49961
2 74533 34829
1 55267 90863
2 53527 95905
2 62071 21510
1 16007 107423
1 19475 104224
1 5490 47804
1 5745 4462
1 44506 19459
1 21280 93746
2 14949 49821
1 33761 12410
1 44564 82781
1 17192 61357
1 34868 13206
1 8852 114110
1 50632 78911
1 55097 95407
2 46907 56616
1 49127 39757
1 79972 79886
1 10615 72919
1 47603 30233
1 33029 68467
2 17792 2362
1 46320 9504
1 5403 23168
1 30016 39436
1 54874 68706
1 72327 32841
1 73724 49898
1 21783 97599
1 6759 26626
1 19713 112863
2 60621 69466
1 27981 66444
2 20235 99730
1 35767 85481
1 54462 98357
1 7592 111753
1 15729 85696
1 75232 99712
2 65817 38565
1 41301 116175
1 5501 76523
1 64514 34395
2 51595 7319
1 43103 78238
2 14566 31616
2 68093 5511
1 24200 84318
1 51279 90454
1 44137 8168
1 11709 67614
1 981 106588
1 71147 22659
1 4769 108308
1 68610 13594
1 14759 117487
1 52502 167
1 26618 1435
1 27478 95683
1 11633 34208
1 17993 83830
1 48332 26315
1 66195 28530
2 17477 110128
2 69173 8362
1 51725 90911
1 14230 91713
1 40024 111324
1 36350 93849
2 44326 102560
1 6539 112431
2 67760 64409
2 37916 59677
1 41583 61576
2 64606 23205
1 78178 9207
1 40791 97245
1 60991 116453
1 7108 94019
1 8060 48257
2 7399 22878
1 73507 22567
2 61164 102304
2 28426 89169
1 73903 82064
2 18359 35290
1 6606 3195
1 37949 84454
1 23452 103599
2 29466 51731
1 24726 113573
2 28846 56358
2 42919 43020
2 78211 109647
2 75189 54264
2 46408 101806
1 64108 119465
1 75513 76257
2 28812 74584
2 29900 52034
1 6894 11669
1 66088 116605
2 15934 115171
1 45558 47307
1 52976 10819
1 19287 82317
1 51225 86177
1 20038 33645
1 36089 36835
1 39550 32297
1 59432 107909
2 38754 105969
1 63212 88530
1 52732 62315
2 41057 100794
1 52895 16432
2 22346 18706
1 43374 75392
2 61678 61920
1 52135 30898
1 4878 6699
1 52516 58975
1 11939 28336
2 24893 108900
1 14252 51581
1 58806 112675
1 77571 58534
1 49188 88783
2 1966 92537
2 50235 38155
2 39670 33028
1 36133 45760
2 884 91987
2 60705 81664
2 13331 45053
1 49720 30567
1 2830 570
2 21151 27737
2 41102 30026
1 79043 34454
1 70848 34689
2 14415 717
2 32711 20217
1 14982 91737
1 45082 92906
1 69218 95878
1 27895 52565
2 45216 117315
1 9274 106771
1 69492 89279
1 70400 1324
2 71859 113963
1 32296 43262
1 57989 58589
2 73432 76496
2 45866 7680
1 20437 33304
2 76689 21679
1 58521 55801
2 26275 65325
1 70455 78677
1 68287 63443
1 26544 28427
1 24049 65210
1 3853 35848
1 58813 61028
1 37800 12137
2 34881 118047
1 33971 8476
2 15540 26004
2 45338 71071
1 18533 119633
1 44585 53433
1 46176 100644
2 76476 54927
1 79797 50085
2 18733 108892
2 28223 90621
2 23948 59642
2 42649 50044
1 71291 13912
2 16242 53315
2 38943 80038
1 5420 16090
1 20262 2019
1 44586 9326
1 65170 106328
1 15875 100386
2 11420 82426
2 22849 38383
2 63124 75961
2 10388 94935
1 13635 103752
1 54001 119258
2 75286 20497
1 54074 92773
2 65844 75037
2 4009 4046
1 34456 119221
2 47965 94448
2 49817 92465
2 63619 57779
2 71065 37863
2 78519 93147
2 10415 98572
1 7642 112834
1 70819 80954
1 48186 14151
2 61665 11327
1 64257 93433
1 28921 89330
1 11285 62193
1 60423 1984
1 45718 99412
1 58087 74668
1 4830 38552
2 24131 114940
1 24445 75369
2 42028 37924
1 22354 32239
1 17152 72196
2 43249 102813
2 69006 40068
2 68928 104340
1 3470 88339
1 41917 97103
2 20995 35709
1 7437 82544
1 8677 45696
1 4368 24681
1 61439 68382
2 24280 59313
1 68605 51106
1 12662 53704
1 73447 82414
1 46534 102356
1 18894 32800
2 55659 114340
1 20376 65830
1 68833 52822
1 31090 89077
1 43410 39492
1 77341 119851
1 65058 100130
1 75485 8523
2 15628 113121
1 61044 7644
1 54422 62579
1 62141 12280
1 11884 23665
2 62724 80895
1 31524 104964
1 10234 97453
1 10830 117105
1 73509 80407
1 36981 28710
1 3284 89866
1 56719 82214
1 69715 25881
2 33909 47689
2 22173 78454
2 17183 25569
1 21113 102258
2 38783 13665
1 4891 35839
2 61179 50562
2 36191 42219
1 22302 77937
1 65923 98944
1 31423 56093
1 10040 7934
1 43894 74808
1 72988 96216
1 72800 54055
1 19922 68658
1 70346 32448
1 45686 67222
1 69247 101138
1 67298 34625
1 23838 107451
1 61006 29392
1 71265 114385
1 8564 55814
2 63237 16675
2 63752 82721
1 44292 73771
1 64244 92719
1 31998 46286
2 12241 25196
1 20563 8060
1 24036 114038
1 66944 100198
2 72535 37185
1 54018 107680
1 61219 63297
1 12573 99890
1 42158 106261
1 10364 56957
1 9566 48316
1 29003 50006
1 53962 24677
1 54913 35776
2 53149 66417
2 28486 98284
1 64667 101169
2 64726 111375
1 5237 58943
2 28953 37264
1 19408 114247
1 2076 83911
1 43726 112226
2 58053 119215
2 52659 65588
2 71114 26726
1 38104 65251
1 21377 86090
2 44070 82230
1 69950 77632
2 14999 103269
2 44455 29637
2 38081 105380
1 11125 70303
2 18064 93672
2 24504 16553
1 17808 83275
1 22628 9205
1 71319 93497
1 49150 56312
2 58100 15465
1 5479 54486
1 22463 57234
1 2008 20338
1 39325 35726
2 47966 22694
2 39653 17062
2 28060 92231
2 67626 79669
2 9695 88240
1 21729 86758
1 6813 85308
2 70759 53681
2 34446 81423
1 40914 79892
1 27988 58597
2 14632 119042
1 21009 19355
1 66573 104889
2 5411 53956
2 42447 94878
2 23208 87470
2 5163 32243
1 19261 68316
1 5343 42488
1 59746 13315
1 9140 100945
2 30122 53046
1 33731 86419
1 2033 38911
1 16371 73127
1 58479 23366
1 55592 109249
1 29095 111559
1 39263 94831
2 42323 24006
1 19834 101930
1 7681 5338
2 64043 40442
1 55620 42852
1 55815 30012
1 45929 113466
1 1779 26831
2 62816 99978
1 45749 48707
2 4482 60846
1 48524 13093
2 38169 92084
1 41450 64095
1 5668 71975
2 77423 75884
1 1272 52530
1 43519 58544
1 9455 19743
2 66250 107808
1 9611 66060
2 17384 26913
2 16772 103429
1 66219 92990
1 17762 22380
2 8429 63033
1 45270 67783
2 56530 78921
2 69179 83994
1 9989 66675
1 40615 87506
2 52506 99749
1 73030 106564
2 8669 55607
1 59415 16677
1 38667 71899
1 44939 39004
1 50412 20958
1 37855 56897
2 4359 9447
2 72432 41528
1 9913 35715
1 76068 20549
2 67735 41312
2 24159 57038
1 28851 78930
2 76270 115878
2 77018 45611
2 2316 2706
1 56115 35076
1 28223 8279
2 21010 87622
1 57821 60480
1 1177 115767
1 76872 80100
2 54866 19202
2 25963 45149
1 25737 39033
2 7999 48284
1 49488 71742
2 75694 86809
2 23881 41229
1 9429 71351
2 9419 9854
1 43966 54383
1 48577 4115
1 45644 58013
1 57761 26481
1 45371 59598
1 2838 107256
1 27309 34291
1 79736 56126
2 75094 112475
1 48364 64088
2 19998 24925
1 18959 34216
2 57842 44095
2 74431 54601
1 15450 23846
1 37673 91838
1 69739 78247
1 33766 51511
2 5827 88751
2 75165 69315
1 54143 97243
1 76716 105549
1 18842 44820
2 24453 42171
1 6739 96758
1 42771 57152
2 53975 96994
1 60937 36420
2 13588 69053
2 29102 112727
1 56220 28317
1 70735 15606
2 19526 77246
2 10402 65944
1 28875 10009
1 61321 101347
2 11043 95779
1 26050 90979
1 26559 8540
1 9124 86882
2 65569 3561
1 3532 44156
2 24607 92430
2 41360 50388
1 40734 112030
1 42060 101244
2 77654 56464
1 51129 2694
1 52129 22370
2 39316 44608
1 74920 81784
2 56201 53685
1 42558 106817
1 54750 8297
1 7271 47884
1 6559 33355
2 47396 62503
2 59784 99113
1 843 86678
1 17561 104108
1 11706 111377
1 79857 56375
2 29671 18353
1 34178 42299
2 51052 76342
2 1149 117354
1 10432 74846
1 60768 22288
2 60556 84524
1 68650 98822
2 65792 35769
2 42724 3584
1 76252 16541
2 19925 37692
1 28625 34446
1 31159 32212
2 68784 7379
1 60821 68268
2 75853 107379
2 63205 54124
2 58937 77166
1 31930 17889
1 57113 57545
1 15729 93309
1 53605 11956
2 51819 51605
1 6809 85686
1 42750 67744
1 78059 49510
1 7907 64985
2 77382 23696
2 62621 90117
2 15979 83021
1 18511 83872
1 5924 90775
1 57535 96539
1 12218 105013
2 3533 73456
1 68824 81992
1 64321 70128
1 47428 2317
1 2699 45814
2 62430 54575
1 58135 101725
1 8850 61313
1 1154 76048
1 9056 63054
2 59038 2271
1 32371 99484
1 20566 85424
1 25515 16472
1 7819 61723
2 47808 34395
2 14676 62000
2 72387 104846
1 9841 88494
1 42433 34044
1 59023 28049
1 9246 50476
2 30843 62234
1 79283 18011
2 49184 60488
2 4725 109
1 75951 116231
1 46579 51827
1 74370 3965
1 27070 74690
1 44643 16832
2 55485 101672
2 37902 48810
1 33855 88699
2 25927 25082
1 8470 53885
1 5281 46041
1 10436 4377
1 44567 85827
1 19024 59948
1 55759 84563
2 71289 106603
2 48227 105323
1 4276 52098
1 60106 19956
1 36699 88666
1 75012 1053
2 63810 73828
2 732 20282
2 2641 91812
1 21158 37600
2 37404 52398
2 9990 55625
2 29536 24875
2 77045 63573
2 906 105758
1 78140 119461
2 56195 80677
2 5613 81203
1 8479 104713
1 56903 20244
1 13217 114884
2 3530 109985
2 71553 85015
2 13757 48887
2 16800 7788
2 3216 44107
2 31822 93746
1 30119 58178
1 34974 53690
2 10944 114651
2 75682 58012
1 37176 22417
1 32328 90480
2 76961 93491
2 51901 29761
1 37423 107247
2 10699 51980
2 11055 3801
1 21707 82934
2 42065 75965
1 60144 40902
1 77098 119971
1 30404 1840
2 75276 87671
1 34636 70983
1 11846 62567
1 13690 53375
2 57395 103244
1 55837 4011
1 62194 63113
2 62650 58324
2 41945 68380
1 48185 1511
1 78543 100678
2 75281 79268
2 74582 32042
2 18087 50195
2 33335 1426
1 72120 81139
1 2011 85945
2 25304 99730
2 77936 46399
1 44180 74022
1 79675 62470
1 13560 114500
2 7284 75801
2 66524 44370
1 7231 60777
1 32102 97346
2 36198 35268
2 9318 87351
2 11308 100980
2 35531 37126
1 22555 1232
2 4996 11014
1 45021 37060
1 48591 80612
1 970 31635
2 79504 32233
2 56703 104565
1 28142 29548
1 15578 38802
1 48784 85250
1 66934 81729
1 2545 85155
1 27343 68845
2 30971 65443
1 14035 102296
2 71041 85369
1 43353 64216
2 36257 40361
1 46840 16520
2 20318 65235
1 8577 48533
2 78769 59309
1 46673 70844
2 61238 57759
1 65400 99442
1 35037 113538
1 7607 119672
1 27160 74011
1 38150 38624
1 39200 14168
1 35051 13245
2 21647 106493
1 5140 119409
1 47913 18646
2 72628 57590
2 37587 3689
1 58335 12745
1 79704 38599
2 42399 57398
2 37411 71976
1 19905 44188
2 21485 74748
1 24537 72549
1 17335 58428
1 8102 114387
1 29641 77330
2 58291 57994
2 74074 111640
1 2192 36705
1 48852 116180
1 33465 14367
2 34076 87612
2 64591 62242
1 48006 43852
1 76920 31656
2 41901 83176
1 57418 90204
1 74122 74790
1 32339 51949
2 52173 25192
2 34026 22558
1 66949 96589
2 62345 106990
1 64231 119159
1 25777 12064
1 24061 68851
1 63055 32446
1 73286 39377
1 50271 14019
1 62045 57733
2 17420 25532
1 27496 100964
1 10052 23157
2 70686 39546
1 70846 61709
2 34294 76004
1 18991 35693
1 72840 28789
1 6895 42225
1 20701 80185
1 19834 37326
2 28445 113066
2 2012 7307
2 8574 22817
1 13880 8983
2 33055 21000
2 35627 87777
1 56457 24278
2 9476 119202
2 26929 113650
1 10447 105889
1 8177 13422
1 20847 26300
2 25121 55142
1 19075 2358
2 59392 22772
1 56334 42513
2 25678 106477
1 7528 48202
1 21395 92860
1 70950 10934
2 5933 92022
2 57412 57583
2 43752 115577
2 15357 105789
2 62702 97060
2 60896 85568
1 70554 100645
1 36935 80508
1 33987 45739
2 30725 36539
1 63543 11168
1 18993 32146
1 39753 13089
1 71451 33244
1 42864 51958
2 23958 52570
2 62600 51307
2 63591 108996
2 74616 64786
1 3140 14166
1 29469 9263
1 487 59177
1 51056 108373
2 47217 60674
1 36480 11200
1 64724 76720
1 10502 12641
2 22727 101288
1 14055 68940
1 32060 109541
2 39461 89480
2 29074 73489
2 69586 21269
1 79043 109726
2 55503 97267
2 5002 84167
1 69289 56858
2 58877 40805
1 19599 60968
1 30409 30785
1 11656 60555
1 17648 118039
2 23315 84987
1 37587 24599
2 65699 97627
1 40755 115908
2 29407 89538
1 48197 31939
1 62412 28941
2 60327 75570
1 51619 27324
1 31652 16935
2 6810 97983
1 13911 19889
2 6198 13276
2 73548 35964
1 39213 78653
1 60665 119616
1 59300 40095
2 20473 70536
1 53653 56947
1 10504 75424
1 25450 34478
2 63869 18612
2 35801 57978
1 35331 57995
1 29770 49618
1 75910 71090
1 48155 109727
2 50255 107951
1 58689 1868
1 9747 47190
1 31329 20092
1 73261 61826
2 48286 33163
2 2043 116109
2 75511 62163
2 3937 62952
1 68533 66012
2 65315 61980
1 59769 48755
1 39655 33363
2 50873 20191
2 69570 65585
1 73461 103031
1 74971 23059
2 2223 10014
1 75227 91038
1 35125 8064
2 42477 86840
1 61830 10214
2 68286 78103
1 22435 70747
2 47750 112138
1 42701 100719
1 48835 18395
1 32206 41763
1 68739 29833
1 56325 71405
2 5133 39062
1 73361 54157
1 8467 107705
2 668 43618
1 24191 32821
2 15451 119722
2 64055 88354
2 13187 86275
2 14918 23162
1 43538 36749
1 18655 69225
1 50271 102404
1 4490 87674
1 13465 119649
1 30372 67630
2 48739 42685
1 10554 13839
1 45433 96809
1 55215 5031
2 29127 114025
1 36218 113059
2 40740 105528
2 5676 9505
2 14937 80840
1 50740 114796
1 23645 43144
2 18419 37399
1 8505 80485
2 55617 67877
1 6460 59716
1 36668 115821
1 47787 36960
1 32059 95382
1 78934 114907
1 50821 46425
2 44940 71557
1 14697 15083
1 3714 58536
1 24715 28874
1 68591 108499
1 26062 14033
1 45886 43301
1 10474 31501
1 21449 119386
1 29014 49019
1 58553 42320
2 5594 110462
1 79824 75940
1 36774 23886
2 23794 38668
2 57102 2187
2 2922 56864
2 25607 83662
2 64902 11102
2 33715 38778
2 63945 59013
2 78838 40765
2 19215 16399
1 26635 119154
1 38940 43525
1 58323 48689
1 76080 36943
2 63788 95421
1 104 18213
2 8621 95879
1 28726 81118
1 10849 63805
2 22014 19644
1 42414 82991
2 74465 98266
1 15012 72573
1 24333 71318
1 76336 25793
1 9673 71336
1 10814 105159
2 40159 113068
1 18532 35982
2 56804 105783
1 40835 61576
1 57258 59080
2 78115 64037
1 53421 37610
1 70582 116474
1 63748 53041
1 62684 41471
2 73062 93389
2 37501 5040
2 15489 32775
