70000 70000
2 35646 29181
1 36901 16672
1 421 9225
1 12031 12642
2 37691 62913
1 40440 65650
2 5392 47332
1 20762 63712
2 2704 62328
1 46608 57770
1 24365 16650
1 1899 5015
1 43583 67177
1 4977 57426
1 36558 6343
1 1635 18691
1 24371 59667
1 19651 67794
2 46292 56407
2 35072 29133
2 30599 68896
2 8349 40125
1 35183 63150
1 30917 56689
1 31273 43667
1 37298 37731
1 121 56113
1 27740 3382
1 46638 16216
1 37553 26040
2 3962 66349
2 20137 3990
1 40446 5926
1 9229 18219
2 10483 58036
2 33171 57710
1 531 40195
1 18318 49081
1 3375 49230
1 35177 4647
1 44982 14348
2 39080 30456
2 38420 46355
2 18989 41633
1 38995 33655
1 27553 5784
1 45801 7386
1 26259 11985
2 11602 6992
1 9164 60476
2 41025 56678
1 43357 49241
1 31609 43245
1 43921 53919
2 28385 50853
2 14349 61342
2 26835 55230
1 11595 50570
1 9109 45006
1 20614 40831
2 14014 18588
2 30062 4115
1 8571 30678
1 42306 6624
1 33562 28860
2 42957 8784
2 8535 2429
1 8877 62846
1 25665 64665
2 20727 28665
1 11548 48811
2 10666 65812
1 40366 56860
2 32887 28252
2 19212 33882
1 29361 6419
1 10402 69897
2 23388 15442
2 30947 4615
2 37474 39512
2 40840 44671
1 31272 52391
1 4173 28658
2 36764 21320
1 30509 38955
1 4174 10024
1 1475 25542
1 14768 37366
1 3520 37546
1 22079 57205
2 43593 46646
1 9072 58293
2 39174 10169
1 30253 19519
1 29031 39182
1 20889 3752
1 43438 21819
1 41623 34340
2 20163 56386
2 30334 33910
1 18667 54927
1 37275 7725
1 11828 44679
1 9689 33011
1 10631 12707
2 29717 65985
2 21753 23667
1 4770 53393
1 13249 56257
2 36663 19635
1 28679 3930
1 21357 26813
1 35764 46165
1 29357 21631
1 8310 2535
2 15997 26149
2 8505 40352
1 23904 30978
1 13684 49548
1 290 33983
1 18476 5308
1 6768 50992
1 23410 39143
2 12095 37837
2 30462 40068
2 17214 41320
1 17743 60730
1 1382 12172
1 17427 20367
1 7426 42546
1 745 48687
1 8609 20395
1 42804 68801
2 38688 53025
2 31909 35013
1 25978 3368
2 597 34015
2 38315 52252
2 43165 66107
2 36186 35462
2 24360 32525
2 19766 21087
1 38257 42335
1 29025 63667
1 21037 17133
1 24614 3527
1 23942 33098
2 33763 59525
1 8755 55838
2 28860 30459
1 20907 23682
1 39085 23292
1 35365 69151
2 1289 7791
1 33692 43397
2 29664 21682
1 16386 28671
1 24496 7602
1 35932 33383
1 10900 29439
1 46514 32891
2 18077 2952
1 42867 48791
2 8248 12225
1 1661 4507
2 3925 11394
1 14394 49051
1 41357 40071
1 5894 34921
2 26873 59145
1 15334 45589
2 30637 5727
2 35013 66959
2 9112 19291
1 42467 12129
1 38096 26005
2 2153 66340
1 8081 8101
2 14943 29638
2 627 37315
1 21453 59715
1 12871 48870
1 32671 6630
1 31813 41169
1 29740 21472
1 142 69573
1 33267 63907
2 18003 36625
1 6647 65192
1 30290 26474
2 10585 57903
1 5099 41852
1 7816 39804
2 38820 59024
1 14529 40966
1 2396 46995
1 36186 36050
1 15430 64667
1 43873 49227
2 11101 25101
1 22897 36328
1 39247 69988
2 37980 30597
1 14942 61455
1 31240 3493
1 13094 49985
1 44100 6862
1 10754 5817
1 36682 32702
1 2000 59875
2 28031 15519
2 37757 20604
1 36398 5994
2 22855 26168
1 4225 64690
2 38971 977
1 29066 41315
2 21342 15319
1 10147 7645
1 34857 4037
1 29993 61154
2 1156 20795
1 34724 44727
1 1087 3897
1 9097 19390
1 40809 67031
2 15219 5041
2 33962 52389
2 45691 22936
2 35582 568
1 27559 3251
1 7321 46884
2 22671 21974
1 31015 29017
1 42389 46976
1 7492 38682
1 325 22562
1 12281 10792
1 21511 13856
1 3897 41073
2 34058 46342
2 44302 13886
1 11340 4746
1 13176 27212
1 18939 5167
1 10112 56348
1 12945 61764
1 41032 23786
2 43853 46363
2 42546 37241
2 2842 32799
2 4860 20211
1 37871 3337
1 22741 5657
1 7767 61227
1 11481 7888
1 25395 4460
1 41753 17553
2 14127 8115
2 30922 62477
1 39590 61491
1 45888 37341
2 22943 69501
2 10888 38737
2 40137 65704
1 17721 20787
1 29883 43434
2 15642 30213
1 27904 36498
1 6064 45401
2 9081 21205
1 15490 23723
2 27461 67665
1 7396 58609
2 33119 21946
1 28881 15102
1 22054 34831
1 26782 21734
2 43766 34182
1 14209 10551
1 10033 62990
2 30495 51559
1 31748 66702
1 19885 51447
1 6486 57225
1 24754 28793
2 14945 57822
1 25161 22303
2 43049 30291
1 16191 55481
1 41551 24768
1 42987 18300
1 9396 58702
2 23406 36151
2 10632 26950
2 9760 42353
1 39585 13649
1 35587 56223
2 44634 28325
1 19737 48044
1 30516 60330
1 9278 20282
2 18036 9479
2 39718 44754
1 3623 58675
1 17078 69674
1 25419 25604
1 12742 55686
1 4501 49644
1 24642 63506
2 19932 33013
1 14329 48076
1 27825 16269
2 30011 65660
1 21039 28982
2 42901 5764
1 16124 20951
1 12228 67269
1 38461 67238
2 29463 56697
1 1084 38758
2 24749 33964
1 36764 69989
1 32132 10680
2 33168 29373
1 7575 46361
1 33509 61090
1 16767 69078
1 43071 13046
2 18809 5569
1 28886 54999
1 13103 62826
2 23843 29892
1 8187 65398
1 28545 25123
1 45004 1146
1 8973 63999
2 12727 54931
1 45646 7395
1 37010 5505
1 17731 23308
1 44297 60277
1 35518 50373
1 23981 41429
1 12846 7855
2 2929 33294
1 19987 20218
1 36738 20294
2 44785 3173
1 15006 33476
2 33657 42446
2 33099 2602
2 24109 45506
2 18016 31039
1 8078 1502
1 5763 6293
1 39504 6772
2 11927 56695
1 38797 19853
2 44859 29261
1 35156 46931
2 24214 30701
2 35205 28460
1 6393 1252
1 2707 52590
2 15520 3745
1 483 62293
2 4110 38054
1 1788 62466
1 16969 30377
1 16417 14900
1 44590 30418
2 13202 67986
1 31823 23794
1 46192 41474
1 2822 55662
1 1723 49454
1 30963 7127
2 40752 25958
2 2731 11706
1 42767 68809
1 23941 59279
2 30665 47897
2 5844 25485
1 22796 51675
1 30030 28451
1 5402 15797
1 473 59542
1 38020 20247
1 3230 68366
1 8433 19259
1 17137 35579
2 5851 35499
1 24276 2550
2 24409 6031
1 824 65997
2 28691 61882
1 29828 26807
2 2835 52785
1 35174 49188
2 26646 8352
1 13990 35616
2 44571 28530
1 29577 61959
1 27518 59513
1 37438 25325
1 34089 27728
2 19453 56659
1 9238 25990
2 42127 59308
2 17302 23367
1 31947 28652
1 17577 4334
1 24895 18548
2 9036 25733
2 4903 2760
2 14943 53933
1 24104 24263
1 46278 8017
2 3065 49632
2 32359 14507
1 28498 50545
1 33337 47968
1 45969 10794
1 11605 47707
2 111 46153
1 37258 50268
1 12138 22802
1 1281 11718
1 31210 33341
2 3761 53339
1 26468 49719
2 9501 19548
1 38613 63835
1 25580 68209
1 37191 42481
1 17911 29080
2 24878 37491
2 20990 46642
1 11122 33119
1 18993 15037
2 9751 20344
1 10442 6008
1 16925 50815
2 18104 12376
2 35483 54174
1 22797 33468
1 32797 29206
1 8437 50963
2 25872 20118
2 34117 65611
1 9810 43415
2 41678 8539
1 43751 14108
2 37982 27175
2 41653 61384
2 23440 1583
2 22128 13378
2 36790 11320
1 40474 65351
2 9245 3606
1 46451 52302
2 11225 66599
2 40740 16443
2 1852 68043
1 45368 67616
1 43695 46974
2 35703 55958
1 5907 56072
1 18278 54894
1 17886 58302
1 21329 1337
2 39635 42557
1 26807 29585
1 12276 39509
2 14008 8255
2 36488 65283
1 38328 26185
1 6581 34867
1 10876 1131
1 44102 56474
2 34751 42467
2 26225 46729
1 16024 23325
1 46357 49931
2 39006 54891
2 8860 52998
1 38386 15607
1 4190 40994
1 17754 28797
2 15766 34222
1 19915 11078
1 46540 15660
1 30401 13511
1 17092 353
1 8953 7852
2 28096 14737
1 34984 56537
1 18496 53404
1 19398 12458
1 26634 48526
2 28959 44700
2 32496 2063
2 3963 47426
1 37585 50322
1 41364 33089
1 37205 20771
2 17538 32777
2 26555 47995
1 24311 38969
1 18138 65894
2 5324 3491
1 34493 60461
2 10866 22955
1 3687 66894
2 42176 40353
1 3180 16951
2 43329 12715
2 6288 24192
1 29490 13693
2 37557 40273
2 23395 5158
1 46386 48443
1 41305 37478
1 20799 65133
1 4847 36242
1 32675 8548
1 25306 398
2 39998 56465
2 46550 54363
2 23915 24736
1 30186 17912
2 44352 65391
2 9805 29745
1 14581 7248
2 26624 31479
2 20298 43146
2 29468 49517
1 5971 49781
1 18971 47769
2 18250 64077
2 34731 35851
1 44897 50249
1 25535 57378
1 11211 14169
2 30461 3618
1 31456 53231
1 28339 44749
2 25027 34139
2 37461 26991
2 10050 1400
1 14993 68004
1 15514 69880
1 22498 45480
2 5197 25946
2 18435 61985
2 44342 53806
1 37302 28253
1 6453 49798
2 39603 57485
2 42698 38296
1 18459 42393
1 8266 1349
2 13942 31453
1 16303 3758
2 32520 7871
1 13824 65038
2 1480 44604
1 43394 54239
1 22759 39745
1 1199 46056
1 6506 58218
2 8067 68788
1 9778 68338
1 29614 55360
2 19256 65284
1 20516 30714
1 42434 65875
1 34484 25079
1 37499 56269
2 24081 66763
1 3517 45483
1 8089 41859
1 16752 12706
1 40623 61578
1 11529 18448
1 25223 44231
2 15450 69739
1 44735 31346
1 16885 45395
1 12249 43913
1 26932 20189
1 39478 27170
1 12308 18905
1 7749 2039
1 14792 63436
1 30729 9814
1 32755 41108
1 10830 6902
2 26356 59733
2 26343 15037
1 5165 65448
2 13013 5759
2 39990 63785
1 6042 12323
1 39889 52674
2 20058 8111
2 23766 65597
1 38107 66643
2 1604 30684
2 28181 6707
2 22819 27670
1 41243 34051
1 13900 4164
1 27691 67373
1 25229 23994
1 36352 39444
1 17715 25042
1 38899 4303
2 18322 64817
1 8931 65260
1 18181 47169
1 15896 9562
1 6027 44106
1 40115 15266
1 33245 29245
1 41662 23411
2 18155 28170
1 17908 51070
2 36562 19292
1 404 29738
2 11662 13430
2 27615 15650
2 23748 31288
2 41540 30695
1 40662 42121
2 38462 10016
1 4120 8264
1 767 29978
1 1198 28537
2 46222 13625
2 18259 28759
2 42207 58278
1 14540 69524
1 22325 68616
1 13603 47405
1 12701 52267
1 8562 14743
1 24239 63786
1 9688 66538
1 2977 4413
1 24856 64055
1 13619 49770
2 10852 14706
1 21721 51838
2 44598 48128
2 26580 55709
1 27327 64738
1 18401 20908
2 38414 28370
1 34050 24111
1 38968 46169
1 34899 42223
1 17848 37899
1 10093 10848
1 11191 42563
2 38421 18091
1 44825 25063
2 34800 45766
1 15373 61703
2 4870 43717
1 15868 66956
1 4536 39320
2 33955 45641
2 24278 19804
1 9414 66530
2 8821 56589
2 8806 2250
2 9601 61039
2 232 21343
1 22787 2007
1 1575 32915
1 31249 17110
1 30111 39560
1 24065 26552
2 16529 24626
1 14822 2775
1 36038 9347
1 6719 7046
2 11622 61332
1 15498 29478
1 9944 51657
2 15826 3526
1 28844 58209
1 22542 43193
2 12439 32192
1 35306 56667
1 25838 50989
1 10876 32151
1 40019 28814
1 12344 23034
2 26978 7275
2 1316 56891
1 10070 23850
2 23781 25707
1 4658 50581
1 27936 7898
1 7438 37796
1 24110 3742
1 33126 36351
1 27574 58622
1 23355 3085
2 6552 46752
1 18649 38915
1 40465 68229
1 4389 9448
2 10631 66368
1 16120 28989
1 42167 47170
2 14013 5175
2 25280 38235
1 30970 29846
1 25775 46670
2 17518 41346
2 22786 18400
2 33688 28583
1 15183 30380
1 2569 35338
1 25237 36136
1 16701 41340
2 27487 34640
1 17174 11627
1 5760 20910
2 44839 23665
2 37768 20378
1 46552 39287
2 11774 103
1 23172 53753
1 7005 45443
2 17217 28600
1 16935 41511
1 45832 41073
2 13817 63235
1 953 19325
1 37891 43800
2 22400 41516
1 21501 41078
1 13877 18173
2 3016 49823
2 32773 42096
1 11489 60427
1 37867 67224
1 44202 31581
1 45513 55862
2 31576 53696
1 25682 40234
1 28414 8935
1 5609 1095
2 23934 54748
1 44692 50579
1 30253 33803
1 20644 763
1 43832 60849
1 32217 41714
1 5285 51568
1 28875 51083
1 5003 66564
2 17830 19616
1 11792 55512
1 29499 20951
2 19396 66036
1 19837 50807
1 12930 58244
1 43743 10075
2 15451 14412
1 30780 50970
1 16620 55525
1 9902 15042
1 2725 35382
1 16276 56760
1 11542 63498
2 19590 13254
1 19044 48230
1 32223 3274
2 30312 54235
1 18912 22150
2 11069 4287
2 1829 67852
1 35397 58777
1 6506 68462
2 30342 35284
1 2263 58784
1 10990 11208
2 17573 57213
1 42177 12774
1 16998 13606
1 22254 18170
2 18344 40032
1 21232 42558
2 481 583
1 7823 47394
2 29549 1204
1 20860 31232
1 26751 51007
1 28813 106
1 27074 4761
2 21371 10028
1 8834 22450
2 22342 26625
1 9217 11211
1 29837 20296
1 24743 48271
2 26857 60660
1 23269 51915
2 28095 48030
1 43635 32682
1 4915 16831
1 21599 17195
2 23270 21511
2 6325 7005
1 11866 31265
1 11612 35935
1 30393 58458
1 26126 64694
2 33032 65778
2 500 8687
2 22364 26764
1 12005 53795
1 22549 20346
1 2897 8417
2 18638 48405
1 28898 42665
1 7712 61416
1 41073 41884
2 22145 19787
1 42564 8188
2 14922 11795
1 38967 10848
1 30404 4942
1 38124 6152
2 1628 44600
1 46399 22402
2 35055 23345
1 31086 22110
1 17618 23785
1 13205 4331
2 37962 66969
1 41229 930
2 5471 67902
1 22087 26177
2 1586 39749
2 21583 35609
1 34829 32091
2 33090 61982
1 40024 46249
1 37637 28911
1 36819 18742
1 36523 21581
1 19101 49319
1 39736 22182
1 11068 62139
1 779 36955
1 4160 32259
1 2114 51314
1 45219 32310
1 26965 21243
2 22746 51674
1 19417 41945
1 3386 35269
1 42949 7106
2 46645 9400
1 29389 45616
1 17944 61695
1 41293 20738
2 24339 39660
2 26343 3592
1 30982 37093
2 40858 62371
2 808 44498
1 40348 9479
1 24490 13668
1 36007 23459
2 43951 69964
1 35860 67795
2 6632 16052
1 18725 48007
1 17864 64340
2 27111 28865
1 28720 135
2 7079 15314
2 31729 9153
1 34206 41867
1 46106 42146
1 45040 4603
1 35115 20485
2 4693 65719
1 986 32698
2 15483 5676
1 19707 67656
2 27618 31211
1 29746 29083
1 30795 43422
2 22517 21060
1 32751 5702
1 1043 40570
1 23169 53952
2 29284 26166
2 29268 16098
1 18737 33548
1 2585 39446
2 33957 36668
2 41816 13686
2 39513 836
2 24492 34902
2 38868 54736
1 22722 40415
2 28545 42910
1 15636 59607
2 44789 57984
1 668 19262
1 27040 45555
2 23788 49692
1 4777 63728
2 33084 28349
1 31429 4873
1 13343 36796
2 30490 43871
1 14727 52530
1 42396 34902
1 4452 1780
1 42375 15394
2 29925 25981
2 1778 6593
2 21948 41077
1 8299 44784
1 3722 15118
2 12427 3189
2 43223 9935
1 37181 60761
2 24836 41143
1 37871 69243
1 4365 11384
1 14990 20684
2 22585 17905
1 36337 69290
2 26303 37127
1 45056 29318
1 11548 6794
1 45101 66287
1 31777 28729
1 7676 66249
2 42422 36107
1 15452 38284
1 17188 11277
1 1005 53096
1 29653 21584
1 5903 14621
2 41371 20211
