80000 80000
2 2702 40867
2 41756 8561
2 13518 13834
2 27930 56342
1 19126 12915
2 30406 2827
2 19733 5646
1 9630 71891
1 17209 67462
2 17568 52523
2 21990 13855
2 15861 48931
1 41968 60532
1 33145 30598
1 42525 47066
1 32091 71172
1 16112 43022
1 16647 62751
1 38781 75300
2 39372 16634
2 31257 13719
1 3522 8096
2 28919 56752
2 35871 10537
1 37645 42444
1 11905 11743
1 33006 7671
2 38337 25790
1 53018 49962
1 47692 58168
2 42195 57350
2 22105 40319
1 34642 79582
1 36752 10654
1 640 73202
2 43749 46468
2 46333 74526
2 36172 33791
2 48266 77557
1 34674 57761
1 34249 63033
2 31200 53289
1 36416 47111
1 48469 5996
2 45514 64355
2 33251 77716
2 47215 34921
1 29926 59921
2 37959 37454
1 22810 68974
2 14317 65522
1 28983 44287
2 12586 55096
2 46927 11166
1 19134 50269
1 9986 74394
1 39476 12363
2 6193 26501
1 47278 78298
1 3956 51591
1 21582 1123
1 31178 31937
1 40185 16
1 37524 194
2 9860 2726
2 20957 35929
2 44921 64437
1 41691 67389
1 33595 54659
2 36026 71057
1 29595 53426
1 9195 50474
2 8002 44430
1 15255 9825
1 36744 17430
1 50277 76464
2 13365 62358
2 3912 34500
2 9362 54356
2 6565 5152
2 28591 27265
1 28174 31250
1 35210 78890
1 9095 60385
1 24483 67514
1 28463 67333
2 42262 1769
1 31907 14971
1 10491 67512
1 37374 46977
2 8794 58320
1 32622 18415
2 15776 38404
2 30091 44361
1 30968 34295
2 24489 16159
1 42341 13888
1 49032 63020
1 38301 929
2 30305 74098
2 7954 8030
1 35594 31435
1 49157 65039
1 40104 33270
1 16373 5046
2 38332 14186
2 13619 53183
1 25090 61445
1 3313 55313
2 30638 17349
1 31703 12317
1 23423 27056
2 42948 77062
1 15872 13024
2 52881 35161
2 43261 52784
1 33416 71266
1 45894 23021
1 37963 74926
2 28395 13392
1 41513 5151
2 44439 36530
1 15514 66154
1 24369 45978
2 53001 49921
1 10605 49421
2 43954 15465
1 48832 13871
1 31264 54049
2 1127 50146
1 52297 39014
2 33978 30280
1 42659 42716
1 27847 73082
2 45115 65635
2 8026 47708
2 53065 62450
1 39944 10308
1 37384 54096
1 20622 77913
1 9134 77673
2 48616 28844
2 9337 2421
2 39122 45858
1 42629 70175
1 25260 29671
1 1764 54620
1 5684 36599
1 43308 22593
1 10999 67024
1 26084 57872
2 21419 49670
1 6754 78380
1 7173 14014
2 52350 14839
1 28033 49614
2 27129 53025
2 11433 7863
1 5072 14573
2 28329 1266
1 43874 6336
2 46954 35686
2 42407 43750
1 15178 4589
1 50198 76672
1 44805 67804
1 28243 26013
2 213 12804
2 22855 24207
1 27483 52834
1 15930 65147
1 41852 57974
1 14232 4039
1 14098 74838
2 52109 6572
1 13852 50872
1 20282 42411
1 25109 51260
1 43705 77682
2 38629 2819
1 5897 8193
2 1960 61953
1 28046 73356
1 44200 48750
2 12839 49436
1 21459 78765
1 29939 9258
1 19656 60491
1 41044 23553
2 14508 69600
1 28229 38473
1 35379 75451
1 17929 1026
2 51880 68003
1 26369 64497
1 29518 65937
1 5155 30388
1 15831 2744
2 14593 24303
1 41545 38663
1 7542 25462
2 4376 50552
2 17555 7925
1 20996 77132
2 20907 22299
1 14236 74943
2 12303 28224
1 11553 43751
1 35224 39524
2 1735 29488
2 8571 71399
2 31602 62950
2 24565 12967
1 32700 35889
1 31272 29303
1 25613 35035
2 2207 61362
1 25418 71019
2 4079 22211
1 39856 43673
1 7826 44668
2 9760 48709
2 5014 67003
1 5248 55599
1 26992 8782
1 49646 44930
1 38238 45154
1 12901 20308
2 45506 27668
1 35791 16381
1 35574 46779
1 16170 25757
1 27282 1248
2 4679 1190
1 18142 29816
1 48738 13253
1 7935 60461
1 34622 12052
1 23518 43110
1 11331 25828
1 10286 56789
1 45487 51406
1 40974 66659
2 45641 36606
1 49634 59347
2 26407 20168
1 10759 25754
2 20933 11731
1 26226 35191
1 38349 2857
1 35180 4332
1 29452 21783
1 39878 15955
1 39947 8185
2 39983 2635
2 38454 72804
1 41297 9808
1 13080 25563
2 42982 30576
1 38779 28599
2 29071 65263
2 46492 76657
1 36802 8545
1 41871 19721
1 28660 47539
2 50878 6586
1 34700 53819
1 2099 55603
1 42427 23353
1 6580 73107
1 36875 12115
1 31373 32281
2 14508 12699
1 28197 2646
1 51230 69774
1 40718 24510
1 9786 31457
1 5993 45338
2 48347 44217
1 17631 5533
1 26025 22398
2 53153 61377
1 15041 30635
1 28033 9068
1 38 71533
1 51555 29983
1 18891 76180
1 20721 23884
1 816 29109
2 32792 38097
1 33577 63413
1 43524 60841
2 12414 52721
1 37302 79648
2 18341 73689
2 39105 78120
1 26783 12694
2 4790 10904
1 567 47232
1 2882 29894
1 36009 26033
2 5514 31151
1 27098 4262
1 22062 5155
2 3079 3745
1 12276 56284
2 16435 37330
1 17575 45540
1 2942 9762
2 3446 29532
1 47800 75597
1 852 33966
1 19020 39623
1 10930 54151
1 37638 53668
2 13481 4828
1 35292 22677
1 7106 44396
1 9151 31429
1 29099 24281
2 27865 27755
1 25865 15814
2 16620 55032
1 1925 74585
2 11538 54668
2 48389 67198
1 9058 78552
2 3412 29616
1 35423 57647
2 38977 31746
2 13613 58308
1 43419 56495
1 28595 56153
1 22328 51052
1 38522 16611
2 32951 25754
1 5798 12316
1 14817 52346
2 29746 55924
2 29358 75067
1 17950 15856
1 52730 30252
1 43589 55741
1 23228 32828
1 18529 79823
1 1019 23590
1 45255 2727
1 422 75084
1 24482 66268
2 18186 37183
1 41231 59368
1 22286 20677
1 39957 18074
1 28517 53210
2 43077 60529
2 20085 31698
1 7729 44477
1 51825 26175
2 47734 43842
1 1844 77626
1 3225 32870
1 19967 65908
1 22120 42359
2 32251 77306
1 27163 16191
1 43250 69267
2 6380 8454
1 4939 38615
1 40774 24069
1 8659 12390
1 39834 46287
1 23662 65088
1 50402 73032
2 297 71735
1 147 72173
1 29110 12589
1 45719 19308
2 27236 427
1 35952 4354
1 7644 37854
1 41958 6203
1 29229 59272
2 27638 31383
1 50475 19540
1 39492 76972
1 5404 38765
1 15598 19418
1 23812 47782
2 35165 34003
2 29946 29866
1 39577 26720
1 4768 16539
2 609 18783
1 45299 42825
1 6342 33684
2 20409 33737
2 32143 46069
1 4060 50999
2 24644 67111
1 34956 39028
1 32650 75235
1 23787 14131
1 3810 40659
2 14383 32024
1 2566 31665
2 8431 2108
2 26165 31158
2 27092 14905
2 50631 10643
2 48910 43086
2 27694 37389
2 21749 65057
2 40529 46934
1 686 57397
2 24149 33692
1 14734 77459
1 17021 2188
1 42939 1548
1 22270 1449
1 36418 46387
2 16359 45217
2 52928 9395
2 42174 70220
1 29666 50178
1 26053 48177
1 35054 60984
1 27046 48029
2 47657 9037
2 14764 67910
1 22023 10727
1 50493 19716
1 33856 51041
1 24059 58930
1 40376 67605
1 26364 61407
1 49318 22135
1 10790 19827
2 37580 56523
1 10020 44308
1 16940 68652
1 9583 37847
2 40049 66617
1 49167 36688
1 5799 3842
1 14395 44176
2 18916 43055
2 4648 3808
1 52567 16975
1 14044 77073
2 4578 45955
1 5593 8637
1 3972 15245
1 16696 68480
1 22947 3060
2 36194 4201
2 45660 49195
1 21788 583
1 53187 50035
2 3097 62438
1 45336 72359
2 26038 11137
1 51609 6032
1 3336 45963
2 51492 19607
2 38264 56068
1 3479 26046
1 4395 16078
1 10234 11934
2 19729 39848
1 40180 44976
1 4924 11339
2 30187 32326
1 10262 72183
2 32692 40638
1 29925 4976
2 8193 21903
1 5340 77238
1 12197 71874
1 34190 14633
1 31674 79865
2 30041 73191
2 22068 26746
2 24599 31918
1 47317 66211
1 50798 43750
1 18895 970
2 2845 10882
1 48706 56018
1 11475 70101
1 18031 14767
1 34657 42452
1 468 31385
1 6045 38546
1 15243 9515
1 47101 20058
1 13660 50019
1 17729 60057
2 17371 71893
1 31116 4156
1 23363 13591
2 42641 40652
1 9411 49155
2 37848 71824
1 51780 168
1 10565 9103
1 2387 32651
2 37207 79767
1 36519 28023
1 20924 24793
1 20060 70803
2 42360 39481
1 40562 15543
1 37029 36101
1 15390 67865
1 50825 29233
2 46893 19473
1 25330 64147
1 25008 6552
2 35414 54687
1 41502 4426
2 52676 55866
1 17277 41544
1 7463 57242
2 15155 41290
2 48829 23425
2 39113 49784
1 1799 21015
1 19552 28881
2 20515 52453
1 38889 23978
1 48381 31916
2 33006 45872
1 49888 32742
1 35537 36596
1 45529 72048
1 35405 69457
1 47791 45796
2 23171 70952
2 20101 51615
2 46334 43966
2 22623 6521
1 50093 77796
2 49505 31100
1 20708 56264
1 996 74146
1 48655 24774
2 117 78253
1 27649 4996
1 49616 57315
2 29387 23865
1 12246 20887
1 22726 39369
1 28635 18476
1 52094 32034
2 9380 52671
1 3257 68716
2 43626 56996
1 17427 38942
1 8975 76300
1 32427 48116
1 49929 726
2 37072 9229
2 10488 51579
1 50925 76365
1 31504 67501
1 31778 72374
1 32899 30385
1 1152 48384
1 33573 23207
2 50020 58155
2 45695 13097
1 17545 68387
1 7273 47103
1 2787 47212
2 27939 9957
2 26216 31677
1 4241 55901
1 38663 16894
2 11597 15847
2 24708 63042
1 46716 57490
1 3750 56535
1 14448 33132
2 42328 16672
2 37482 30634
1 44426 5578
2 31995 14314
2 47668 76304
1 5016 78516
2 15022 50201
1 41104 58132
2 24127 26333
1 50031 57544
1 42457 35545
2 46819 24315
1 15498 28216
2 13251 53889
1 50446 53299
1 5257 51318
1 24250 62859
2 36482 14810
2 8125 77919
1 19934 69701
2 420 46927
2 35786 29353
1 11756 67700
2 38683 77104
2 34345 78695
2 23904 35697
1 30111 74061
1 17164 9969
1 31858 52514
1 18965 62691
1 38434 43030
1 35729 29405
1 14169 76671
1 14136 229
1 18748 59389
2 20524 25246
1 9526 70519
1 28730 24156
1 1060 76753
1 39583 34063
2 30110 7968
2 34366 52773
2 2708 14548
2 14664 74962
2 6661 22321
1 21498 16194
1 35302 15462
1 30896 66585
1 26119 32426
1 22399 74568
2 40315 8168
1 11100 40510
2 1200 64769
1 48541 51635
1 6751 73222
2 37860 33226
1 24905 77968
1 7390 41530
1 19447 21585
1 4797 52091
1 16124 32962
2 40629 62738
1 23943 43534
1 15605 42078
2 24024 73506
2 41582 78985
2 1648 697
1 23423 14939
2 19398 29135
1 9758 58435
2 6471 21852
1 20612 60829
1 53024 14491
1 40570 66892
2 46528 10629
2 44206 61127
1 34612 60902
2 30845 47138
1 9472 2126
1 9444 61721
1 23151 66168
2 29226 36064
1 14641 76924
1 20687 57459
1 18636 78039
2 38696 45063
2 52012 39144
1 14596 48401
2 1170 14146
1 9326 65843
1 8050 44425
1 16399 19959
2 40436 15587
2 13059 13342
1 17089 8459
2 51396 63762
2 40264 54135
2 16214 41630
2 37235 64891
1 16976 67056
1 48369 52956
1 20718 76176
1 7105 42655
1 8363 4056
1 52811 27108
1 6201 25552
1 1933 73643
2 47030 51849
1 25649 76056
1 33920 27361
1 31625 53504
1 13328 200
2 36481 58217
2 658 21090
1 44748 36303
2 2226 72364
1 38840 56128
2 49485 45492
2 15407 26159
1 45252 51871
1 51653 16386
2 41416 52356
2 13381 46980
1 38115 44938
1 37776 41570
2 36274 26284
2 32337 76392
1 21653 53040
1 27920 10911
1 22536 29458
1 28357 47950
1 45568 66782
2 7770 63584
1 21908 44786
2 34643 71738
1 41383 26442
1 37305 29940
2 6421 62993
2 30808 78972
1 26102 36460
2 19087 52213
2 3279 38031
2 41022 13647
1 50965 66732
2 35478 14812
1 47664 1666
2 51783 2183
1 20821 33089
2 42372 10140
2 29473 45260
1 26264 76752
1 17880 60954
1 33406 21718
1 1165 57305
1 4148 4571
2 21166 65637
2 32064 64101
1 16352 78390
1 37745 26408
1 20293 23881
1 17425 74398
1 24595 59172
1 32301 45816
2 50293 53376
2 6161 52785
1 19610 13892
1 13222 54448
1 43605 57633
1 40739 65709
1 16934 34989
1 7133 52218
1 18632 55674
1 49303 68359
2 48790 22016
2 36161 74942
1 48403 40815
1 51586 75705
2 50370 2059
1 23071 72012
1 52684 63162
1 24293 53372
2 9121 30308
1 21291 77352
1 11575 43525
1 38848 36415
1 25468 55161
2 9417 56768
1 35213 72415
2 46514 74612
1 22623 9178
1 12131 3920
1 16883 34963
1 46047 53481
1 38775 2565
1 27643 8006
2 33241 13316
2 20282 57803
1 38713 19071
1 1136 44861
1 49936 68370
2 44069 15139
1 21439 51148
1 8847 3381
1 27058 29137
1 5552 24737
2 21805 16065
2 4947 6194
2 14025 60933
1 11189 14585
1 47612 32010
2 44287 50600
2 3984 6477
1 38494 73227
1 48615 69590
1 17912 19290
1 52802 41857
1 25452 17101
1 48458 69350
1 13063 37836
1 9507 31776
2 50752 1092
1 42004 18264
1 16129 14603
1 10292 60563
1 52681 69315
2 10000 3876
1 7605 25668
1 35435 61831
1 7249 63155
2 6301 52887
1 50283 54553
2 36418 18918
2 33847 42459
1 5636 20963
2 32051 23621
2 24262 74678
2 10234 75560
1 9456 52568
1 40493 67666
1 352 73787
1 2842 36809
1 32249 62174
1 5820 71681
1 3059 21588
1 48287 43478
2 45696 58393
1 15631 33873
2 13272 59470
2 51619 64619
1 36186 23176
1 48876 21498
1 47932 45896
1 38053 34808
1 29751 25260
1 39156 48810
2 31140 8732
1 32029 35546
2 30612 15550
2 9852 78
1 39803 6101
1 16051 76715
1 38850 17416
2 30654 66269
1 26348 23356
1 36269 58370
2 22458 310
2 40168 9365
1 18899 65136
2 33585 43085
2 26414 58719
2 51089 7649
2 47612 37370
2 52847 41597
1 4817 29665
1 15882 58126
1 41303 65416
1 47948 56431
1 20100 21224
1 19500 68481
2 7418 49358
1 10086 77655
1 30872 65189
1 52964 67107
1 9188 63651
1 1334 13447
1 4072 75705
1 285 3403
2 30974 34655
1 6085 10340
1 30664 70571
1 46158 15115
2 42473 6230
1 10975 10166
2 35088 70306
2 27248 8789
1 18281 70303
1 23106 27018
1 22500 52705
2 15442 556
2 2933 55773
2 5505 35571
1 43473 23073
1 14457 38614
1 52380 37413
2 48542 62547
1 16936 56325
1 22504 8478
1 16703 29723
1 3882 55464
1 49962 9677
1 26295 70362
2 22128 33581
2 4860 49628
1 33369 24368
1 3500 37031
1 4811 45693
2 19285 76694
1 50479 75775
1 22338 63557
1 50880 17208
1 5694 65062
2 4246 52078
1 1851 61718
1 17070 33755
1 16978 36903
2 27123 69294
2 11375 874
1 12651 7902
2 6143 72415
1 23667 72096
1 8071 55724
2 7332 53460
1 35787 46604
1 14891 10038
1 15531 20146
1 9977 30403
2 3272 31444
2 30392 70832
1 15638 60959
1 44735 36323
1 20028 56929
2 27524 45197
1 44792 30362
1 11401 46397
1 48336 23168
1 35165 79586
2 47088 34233
1 13057 32585
2 46588 52017
2 35316 54078
2 10565 26282
1 23511 29553
1 41452 34425
1 31181 68055
2 24418 31632
1 27352 31098
1 7682 23852
1 17214 36519
1 51017 38605
2 14975 41993
1 6144 6963
2 4722 39321
1 26344 34943
2 23949 69175
2 10182 9912
2 31885 28148
1 49857 8877
1 52634 4105
2 49036 39476
1 15290 40367
2 46101 55552
1 3911 1012
2 17586 40822
1 22797 59904
2 9408 27071
1 4591 38259
1 28617 65868
2 48598 6355
1 25823 35422
1 23935 64911
1 46259 67611
1 23711 44862
1 52536 16484
1 17210 63455
1 19298 31537
2 49458 79049
1 25948 65160
1 18205 30569
1 15277 28013
2 38171 9657
1 2300 66521
2 41612 27112
1 11684 36067
2 39333 13791
2 15084 1624
1 36887 75351
1 44167 60761
1 28243 24112
1 38497 30864
1 30741 46766
1 17544 4870
1 2584 75519
1 4657 17625
1 19359 30901
1 29645 69777
2 5204 36036
1 30593 29857
1 6227 38016
1 43692 45679
1 17310 3089
1 38953 46477
1 46748 16982
1 38076 23947
2 31 49961
1 34621 22613
2 6875 72975
1 17462 71834
1 28356 47836
1 32033 16737
1 6940 59677
2 48415 34289
2 18056 1357
1 30635 79418
1 2175 22196
1 7185 57610
2 6069 57823
2 31069 6991
2 9381 76011
1 44561 27628
2 17430 2202
2 15225 39052
2 25840 33912
2 32890 35763
1 24977 49081
1 19249 73301
1 5051 76800
1 28784 17913
1 53159 69726
1 2628 60134
2 49448 60217
1 13796 40171
1 30205 49371
2 14571 2856
1 7479 23507
1 27821 25170
1 27430 63103
2 43687 24945
1 32262 2346
2 8118 76771
2 17623 58923
2 495 50209
2 3633 22781
1 21326 3406
1 48503 24424
1 8978 76470
2 15132 18003
2 13437 1735
2 37533 28854
1 24123 6034
1 30853 68095
2 19532 38825
1 12436 29454
1 42592 59334
1 52043 5801
1 32671 33255
1 28206 47976
1 7061 59184
2 41372 35839
1 30931 53198
1 5640 49260
2 46817 14734
2 23668 62240
1 31315 54963
1 23662 33305
1 13249 53343
2 40686 19941
1 11261 75323
1 12546 9839
1 37385 49666
1 25705 56359
2 13719 77794
1 26712 41076
1 39945 24585
2 14432 37450
1 24264 19943
2 30678 47390
2 5808 14416
1 17375 52467
2 52025 3213
1 52102 30489
2 15163 43458
1 28810 70317
1 17736 28913
1 13145 14645
1 6889 62802
1 27907 41489
2 18051 38102
2 40058 74895
1 39395 41518
1 34053 6981
1 18839 55023
1 11032 75520
2 45421 21163
1 30504 60138
1 24863 72848
1 17929 159
1 3034 60456
1 52553 38915
2 38929 21898
1 9345 42477
2 20969 64067
1 9914 26635
1 9368 31765
1 12051 58629
1 11469 72687
1 589 30378
1 34516 54735
1 7530 26360
1 11503 26696
1 51011 27249
1 47600 53295
1 34191 29442
2 15936 639
1 52893 67401
1 46561 53751
2 28463 55133
1 3374 23484
1 43328 16239
1 30917 50148
2 13730 33676
2 41348 4503
1 3066 71613
1 31174 7325
2 40623 36880
2 30974 33930
2 49967 40684
1 19573 32088
2 20419 1817
1 30387 26193
2 49130 51896
1 51667 75678
1 30713 15907
1 35398 34384
1 35878 4481
2 30527 34504
1 34350 3709
1 8819 60784
1 15089 3782
1 7391 29500
1 16347 37761
2 42454 64910
1 21452 9007
2 17984 1966
2 9057 6063
2 12371 23056
2 49128 8189
1 12816 16895
1 9929 56476
1 35034 49552
1 7594 79604
1 24018 1000
1 32936 7393
1 19003 76559
2 40895 59641
2 40534 51103
1 12718 21083
1 1025 50164
1 46902 35253
1 48889 26949
1 16543 11742
2 23795 40731
2 38398 52254
2 26293 19066
1 21899 491
2 18615 22590
1 30836 10721
2 24114 14275
1 38667 76144
1 44408 10555
2 7031 65487
1 45111 79967
1 42265 31621
2 51573 28263
2 30036 26618
2 35503 37419
1 52826 39065
2 29592 77181
2 30321 7492
1 49192 13040
1 49439 24086
1 21597 22225
2 15140 5439
1 48811 26691
2 11383 41352
1 12065 36180
2 27468 23725
1 11759 30527
2 38702 34160
1 21591 73571
1 10345 56235
1 39915 58517
1 22086 56464
2 40043 1870
1 5518 27719
2 16027 72720
1 48391 17980
1 8790 32213
1 22361 76406
1 28942 45431
1 5786 42300
2 11128 43106
1 14290 30705
2 39038 15028
1 42748 47842
2 20552 32135
1 16617 64755
1 30842 390
1 31737 54463
2 39270 62595
2 21970 28213
1 49830 79687
1 9788 48693
1 3446 65929
1 25767 12963
1 45669 62072
1 43277 69347
1 22037 3086
2 31749 27510
2 50499 47749
2 14450 31108
1 37374 44088
1 5143 56374
1 26255 31945
1 40487 5237
2 27102 12028
2 45905 73188
2 23695 12870
2 13593 66108
1 23406 18370
2 41853 64609
1 50187 37803
1 7702 49906
1 17990 43316
2 33204 56809
2 32431 45858
2 53032 24539
2 1167 23687
1 26059 22823
1 33393 48201
1 33919 30810
1 27257 62990
1 27029 41915
1 49012 78504
1 3326 70279
2 19767 43076
1 10586 18801
1 26455 69958
1 29578 54205
1 41812 54262
1 6015 60979
2 41424 41890
1 13625 5138
1 46672 16894
1 51161 76847
2 14412 20774
1 33626 7760
1 41717 20774
1 23491 45632
1 31075 1584
2 30965 13540
2 37615 70959
1 115 9432
2 47212 43122
1 46455 51298
1 46910 14498
1 52608 28831
1 17895 15351
1 46521 66238
1 19670 40736
1 4648 19714
2 34168 17878
1 15734 45401
1 42242 66095
1 2149 3288
1 23616 42727
1 22079 16735
2 5587 40073
1 20390 43251
1 38096 67680
2 11274 10552
1 23485 33799
2 5468 31859
1 51329 22041
2 22351 50782
1 32399 25004
1 32079 22607
1 35023 60896
1 44196 72272
2 3595 30192
2 41480 2411
1 8958 13019
1 23303 26600
1 21157 7433
2 21020 25568
1 40767 12916
1 14362 73260
2 19309 46080
2 18199 20086
1 11373 78562
2 33495 50504
2 51577 51373
1 37762 79769
1 37214 10603
1 35314 53730
1 32685 56215
2 46110 70492
2 28001 17462
2 40020 34692
1 33734 6343
1 22463 66343
1 1215 33743
1 30362 33498
2 52922 9579
2 23182 57793
2 44555 20158
1 33119 65682
1 9805 62841
1 35764 29536
1 8968 16876
1 44928 12736
1 12281 36261
1 51600 21708
1 44712 74793
1 48474 52785
2 27828 8100
2 16615 70971
1 52182 17718
1 21598 30986
1 49207 49569
1 53223 42391
2 10113 1315
1 37445 62788
1 6176 32636
2 46809 39316
1 37572 75186
1 17994 35132
2 36777 66172
1 29101 2596
1 46044 70258
1 52097 9934
1 47668 50944
1 15801 50901
1 4437 5580
1 33914 4300
1 21199 1715
1 46396 45188
1 40668 5383
2 32039 75570
2 44956 52298
1 13589 72576
1 10318 59936
1 14051 53086
2 52678 32059
1 21232 38055
1 22590 65225
1 13616 41298
2 20876 42128
2 6966 3116
1 626 21932
2 29192 47604
1 44791 43217
1 1534 60967
1 40583 42482
1 12365 68647
1 44119 75134
1 36735 47947
1 9078 72994
2 22278 24243
1 38007 23983
1 24800 13300
1 39572 76687
2 32098 66147
1 41917 31117
1 26735 23730
1 16378 7887
1 36484 56583
2 34809 34746
2 29474 59309
1 13758 26673
1 4021 66408
1 49938 20289
1 48650 47820
1 5515 59422
1 18948 72374
1 23199 77470
1 6986 1943
1 30811 23668
1 25132 79207
2 34941 16137
2 2751 45174
1 33698 22096
1 5391 43124
1 11142 20811
1 8290 53584
2 7648 47060
1 44333 21627
1 16750 21609
2 49458 17908
2 33360 63796
2 1695 78244
1 12426 22088
2 3337 36567
1 52593 9812
2 1967 23886
1 36045 546
1 39017 73304
2 28033 54195
1 10914 69087
1 20063 24664
1 38861 18902
2 3329 24218
1 32599 63955
2 50117 64079
1 50918 44934
1 45357 24885
1 32695 38438
1 52588 54965
2 23504 37726
2 32103 47175
1 37825 30024
2 21915 6990
2 7302 50158
2 22720 33436
1 48731 58384
1 17447 28125
2 15029 21829
1 8343 74533
1 11422 77887
2 5149 55478
1 27906 47127
1 45374 53242
2 11204 59321
1 30859 53956
1 23067 34916
1 43979 15209
1 46556 73592
1 1548 67396
1 17637 26687
1 8812 89
1 30848 9495
1 10294 10743
1 6739 53695
1 151 39672
1 39059 54140
1 26835 27104
2 23978 43138
2 2569 59445
2 18841 60299
1 36732 24498
1 9397 3572
2 31679 32994
1 19808 58335
2 50682 27854
2 12028 33799
1 2050 26195
1 39833 39995
1 36019 7669
2 47030 4479
1 14960 27403
1 27872 4493
2 31596 6605
2 45949 54514
2 21463 62265
1 37469 31835
2 24789 34325
1 5866 26811
1 30563 64709
2 22565 54125
2 40962 5857
1 16373 13370
1 46285 22208
2 309 59431
