130000 130000
1 11118 82084
2 81979 62779
1 85890 57281
1 23740 11714
1 1882 105872
2 50962 120032
1 23862 16669
1 19336 103187
2 76022 35844
1 18913 11746
1 61592 61258
1 29733 52409
2 1031 124298
2 36220 86536
1 63116 94893
1 82228 47452
1 6474 34869
2 33055 56746
1 82065 70386
2 7271 118928
2 38532 97703
1 33520 36030
2 67447 117016
2 10153 103458
2 15298 12837
1 61028 8786
2 27404 120341
1 52795 21932
1 22569 88449
2 11375 53014
1 69341 29325
2 36453 43189
1 51206 57448
1 70304 30662
1 83190 90798
1 38085 1442
1 84128 105569
1 66033 103403
1 66446 123679
2 34199 100550
2 60761 127560
1 37606 90507
2 44738 127646
2 73111 127818
2 77417 100947
1 26530 112657
2 26182 43333
1 44750 63079
1 82328 65379
2 48410 48157
1 44746 120750
2 23482 39089
2 84484 52643
2 78573 63096
2 25710 101751
2 56702 89272
1 7234 88078
2 48033 70596
1 3325 102731
1 52821 105980
1 81812 47777
1 55638 115918
2 81986 18524
2 22172 37864
1 45531 77210
1 82828 28614
2 9730 45601
1 10133 108077
1 54169 53789
2 58171 49694
1 38921 92028
2 49472 5062
1 74864 11432
2 10775 3686
1 65161 98245
1 73376 40599
1 38876 8927
1 73164 41578
1 75616 98538
1 17348 63790
1 32075 115007
2 8751 56372
1 40145 126508
1 45069 70924
1 555 107273
2 46902 84210
1 67579 53388
1 84410 37439
2 67060 58593
2 46701 78826
1 13311 23764
1 58672 81612
1 22777 83270
2 14685 74692
1 39334 98357
2 2973 127852
1 70533 114306
2 31567 126131
2 9154 51302
1 59984 43517
1 12 78695
1 43859 36836
1 36938 78972
2 58831 74144
1 80045 118465
1 25762 11358
2 55449 119415
2 76974 59561
1 62153 518
1 84991 66459
2 31686 25438
1 17007 41023
1 85203 24867
2 25136 114810
2 37389 66760
2 40016 55629
1 46223 46180
2 62868 22034
2 60989 93521
1 20090 25209
2 37526 3410
2 78242 82841
1 67834 39754
2 33251 13141
1 8128 40248
2 42649 57651
1 2326 6674
1 84645 11535
2 80178 33336
1 31233 110830
1 8478 16371
2 79098 3031
2 53328 31512
2 29857 109875
2 28619 67180
1 50699 111694
2 64531 74412
1 33567 69245
2 54772 32126
2 36428 13574
1 23132 55948
1 22025 74292
1 27937 25216
1 3061 88605
1 10498 25934
1 54368 49456
2 26186 58437
1 37284 99991
2 15119 8547
1 42138 2809
1 85976 102457
1 66518 51050
1 48480 116236
1 23962 5062
1 76853 73939
1 58419 97084
1 23298 40990
2 2830 23234
1 82627 2266
1 13576 32177
1 8802 114610
2 30763 41060
1 53487 1012
1 25221 114320
1 46407 107233
2 11432 124614
1 54074 55716
1 49798 56446
1 68615 102333
2 60693 15479
2 49597 39779
2 54869 73049
1 61715 92186
1 79588 104865
2 52190 25869
1 79650 15944
2 19121 122975
1 81450 40131
1 82047 121415
1 4440 59157
1 13219 5166
2 42824 28221
1 42413 32593
2 60887 9642
1 64292 28230
2 22112 7744
2 42544 64333
2 66716 61526
2 26400 100474
1 82013 13277
1 53536 100247
1 73946 106961
1 57505 127716
1 40841 103589
1 12011 104409
2 39694 2633
1 4501 29025
1 41055 76257
1 16248 121594
2 74822 126991
1 16831 50417
1 72302 115300
1 38340 116722
1 39256 64976
2 28676 81040
2 8107 117236
1 77590 93195
2 8620 71646
2 46369 63972
1 61822 98265
1 39335 18975
1 53126 31700
1 38250 104901
1 30737 63898
1 42354 112804
1 74345 70615
1 76838 1778
1 26490 64253
2 18268 102943
2 67567 50476
2 11076 116650
1 39881 1257
2 41062 114567
1 54314 33353
1 32496 73055
2 53987 59711
2 21303 34767
1 7059 68654
2 23843 47219
1 30180 369
1 19166 78120
1 35821 17349
2 38472 128111
1 30246 67408
1 50702 19668
2 69386 89650
1 83719 42272
1 47278 126948
1 74447 39773
1 72778 14973
1 19174 8788
1 35290 68955
1 80384 52176
2 4285 114150
1 75542 57732
2 78486 10729
2 40742 12125
1 33863 103675
1 21953 64365
1 20396 118336
2 83338 54575
1 24897 85566
1 58510 77886
2 48421 26324
1 1762 4014
2 47012 28702
2 72647 22982
2 1154 126919
1 45477 53178
2 45054 7699
2 31729 66886
1 4330 87779
1 63827 43690
2 57864 49191
1 19886 22839
1 3921 123847
1 2602 108508
1 60421 15744
1 54861 835
2 55704 125529
1 58124 124243
1 7747 22951
1 56778 68936
1 46919 20569
1 58134 94721
1 48064 107336
1 35071 116720
1 5033 27047
1 69727 113728
2 33349 91636
1 75956 94034
1 33014 58191
2 29176 116406
2 37228 93313
2 63221 85370
2 21594 46768
1 81081 75802
2 44272 92626
2 24183 56009
1 67888 13617
1 35549 65021
1 48568 81557
2 79760 54995
1 81412 62677
1 33678 102489
1 19251 44631
1 57624 45232
1 8659 6535
1 1622 45864
2 1871 7567
1 9348 60055
2 47571 125828
2 85732 89382
1 30164 99884
1 10489 11579
1 73955 107661
1 41987 81081
1 38308 47570
2 18460 11746
2 50259 124897
1 18510 58388
2 66435 9915
1 63490 54695
2 15808 82762
1 29953 62167
1 48517 84623
1 75518 97321
1 15002 84800
1 78786 62802
1 19993 37772
1 15895 15835
1 65155 39319
2 53023 120835
2 64154 66793
2 70491 66217
2 31193 44398
1 54719 35503
1 43680 95431
1 85191 44665
1 9941 46737
1 39397 86203
1 17765 428
1 6052 83088
1 51452 4680
1 8028 34758
1 83665 28194
1 29263 84039
1 12030 86700
1 56847 100740
1 60564 94403
1 7006 122425
1 55314 66453
2 16793 108397
1 67834 24954
1 70417 52785
1 43515 93407
1 76780 107147
1 8485 119937
2 55559 28689
2 53810 30537
1 81232 123083
1 47897 57746
1 22667 107712
1 68073 123343
1 10931 14275
1 41003 605
1 58902 33671
1 46662 107272
2 47031 98748
2 65450 22919
1 19993 33092
2 35819 111657
1 55512 2755
1 21445 2908
2 24914 70488
1 31160 46057
1 81778 87878
2 57872 16371
1 44222 13103
1 79900 45637
1 5388 5435
2 15342 88403
1 13495 32405
2 71815 79299
2 69759 125747
2 64202 87810
2 68201 123713
1 41659 27845
1 2541 37729
2 10174 106411
1 65244 87083
1 13674 57509
2 27390 78209
1 33178 103989
1 83198 40357
1 56642 118719
1 56405 14506
1 48302 48047
1 47611 37508
1 59883 124185
1 57942 16366
1 83125 129560
1 29542 44686
2 55821 119093
2 47661 34892
2 52713 32820
1 86031 76301
2 27225 72036
2 7684 71071
1 68159 62909
1 60653 19692
1 72311 10352
1 70330 27773
1 47048 85573
2 54371 53221
2 23160 72644
1 31169 40794
1 66415 27363
2 10514 50458
2 56978 54093
1 58454 67154
1 36667 30672
2 5550 124675
1 80744 117195
1 8377 23805
1 26859 99427
2 84184 14987
1 55378 79291
1 71544 36228
1 52229 2232
1 21242 14228
1 51413 58247
2 18103 121053
2 64399 15886
2 12367 23490
2 65733 68676
1 27840 32902
2 75757 64510
1 12623 95050
1 19252 69217
1 66243 110868
1 80432 53005
2 46937 108188
2 16553 20675
2 13120 42589
1 69349 36315
1 65701 9080
1 35527 96461
1 46800 120368
1 24173 93634
1 41661 100876
2 75218 31917
1 19937 4976
1 65711 129019
1 78031 91075
1 51358 30014
2 67913 3958
2 12138 106356
1 61553 24497
2 75775 12610
2 36308 53536
2 51826 110107
2 57034 53251
2 85698 63396
1 21374 19786
1 8425 49180
2 78009 46983
1 40865 61702
1 30283 73151
2 7452 120263
1 1298 67418
1 65906 32308
2 85694 118404
1 9182 125535
2 31970 101380
2 50138 108121
2 66107 54474
2 75875 56609
1 6995 26602
2 7487 62436
2 43685 36296
1 36525 75515
1 16563 112873
1 16509 4146
1 57532 88532
2 69823 57809
1 64421 7058
1 26968 15446
1 35277 117870
1 28793 1134
1 31975 40705
1 79347 10670
1 22042 6347
2 47678 91855
2 47113 109626
1 69702 102632
2 72618 81397
2 51003 102541
1 34392 112415
2 82029 22221
1 4936 86208
1 23753 7681
1 32049 86683
1 8944 23885
1 82222 12577
1 29382 43346
1 46346 69491
2 23683 17980
2 1477 28684
1 54184 73584
1 74475 45455
2 28130 52376
2 49523 12892
2 23549 128836
2 72725 3177
1 3264 45858
1 31805 113035
2 67139 86605
1 70907 74664
2 38745 113732
1 6693 80304
2 82228 82760
1 23262 75552
2 22157 11471
1 41032 76422
2 49137 50982
1 56489 44023
2 40527 60750
1 59813 89595
1 54749 65907
1 42115 74370
2 54830 116889
2 11680 49455
1 45475 101541
1 38382 58863
1 56035 101244
1 58578 123624
1 46331 18752
1 77860 25809
1 76904 33102
1 32825 87482
2 18058 118019
1 9552 43603
1 15143 73100
1 36215 105876
1 60961 118602
1 6928 108523
1 4835 67875
1 85972 88169
2 62244 1170
1 64172 72767
1 69109 16578
1 66051 94067
2 9917 33440
1 8058 41331
1 85593 113595
1 33516 224
1 48187 107493
2 32726 113225
1 29253 49219
1 8064 52851
1 22108 67095
1 21609 85120
1 56842 66050
2 71916 8219
1 22166 121441
1 75653 113668
2 81804 63953
2 48802 105103
1 6845 31920
2 4607 20385
2 33647 72562
2 79994 115619
1 29238 36395
1 63573 13818
2 80738 104724
2 36250 19482
2 49706 127053
1 11072 96267
1 64022 8506
2 40994 48514
2 16919 44281
1 84440 19243
1 42921 14272
2 39716 111829
1 33151 58213
1 41896 29386
2 76967 56355
2 10233 11593
2 79012 71842
1 59180 3736
1 39101 35690
1 3931 14602
1 38342 10114
1 40726 95614
2 36919 48406
2 6078 86745
1 86515 93688
1 4393 18976
2 73158 98843
1 33346 21252
1 48544 90056
1 70072 86056
2 77205 46585
1 2074 100622
1 58825 70217
2 36442 74629
1 17696 64662
2 75043 59726
1 74810 44988
1 52581 41635
1 32009 79469
1 77400 35903
1 10356 46695
2 85123 58381
1 8262 42164
1 71514 29524
1 52855 11182
2 73059 112810
2 82694 78052
2 72419 41346
1 42381 87380
1 52053 75476
1 53995 115835
1 7829 761
1 67557 17940
1 82690 100172
2 76739 7108
1 4657 71714
2 35715 24676
2 25335 116510
1 20165 60773
1 68487 121909
1 30334 89127
1 33647 87162
1 16503 31121
1 50960 57376
1 50946 39318
2 13183 117732
1 33252 80075
2 42626 91911
1 12557 80017
2 46789 19704
2 24478 100191
2 12260 70240
1 63964 45875
1 21641 30475
1 60886 28236
2 57971 34210
1 77209 86517
2 75306 68272
1 83960 29898
1 41023 26740
1 51235 53351
1 61368 33403
2 74772 79704
1 84915 16956
2 1677 43553
1 53980 71160
1 16472 74660
2 50834 21499
1 22840 42554
1 67925 45986
1 37392 125608
2 31618 28996
1 80320 36204
1 57806 85576
2 34393 99210
2 60600 112873
2 18085 17783
2 33371 19444
1 56776 116454
1 8784 103531
2 79246 22342
1 68219 129027
2 7659 41117
2 7693 71906
1 8653 59466
1 73669 120575
1 64428 105162
1 37554 33585
2 13167 35069
1 7067 40607
1 18635 28148
1 76858 7586
2 26587 116260
1 28921 59677
2 72789 125293
1 22704 128392
1 50631 59681
2 78733 117425
1 70683 28572
1 21795 37414
1 60677 96064
1 25039 9766
1 25122 124140
1 35010 14780
1 72909 124781
2 18374 19739
2 6000 71871
2 51468 9622
1 80849 3814
2 19186 13953
1 74795 129453
2 49719 116436
1 84119 62329
1 12176 30235
1 84721 45346
1 10543 98362
1 62182 31613
1 63404 15550
1 54438 58721
1 60012 4820
1 43447 126443
1 38670 82667
1 53011 36418
1 61964 2245
2 1127 86838
1 23982 108493
2 50183 16965
1 34173 69489
2 53663 36626
1 27093 2986
1 47868 1357
1 4135 35876
1 70759 6745
2 15014 106539
1 26197 58009
1 61615 71639
1 42170 70614
2 81948 85681
1 5168 50482
1 62208 19917
1 24909 127133
2 15312 110433
2 32626 117380
1 79328 14588
2 81366 86599
1 77407 125799
2 32772 74859
1 82761 82158
1 9680 54744
1 60412 59734
1 52012 65016
2 43212 105099
2 47091 101671
2 20205 72812
2 5286 51716
1 47598 95886
1 27468 70414
1 35814 41388
1 77857 35471
1 1769 60839
1 49015 29563
1 10243 29238
1 46209 91291
2 72456 18062
2 50330 112664
2 61558 101151
1 56910 51897
1 82838 84417
2 18061 105267
1 15756 86263
1 8450 118875
2 17522 73244
1 55189 10443
2 1810 22265
1 25038 12902
1 58665 66107
2 54294 94758
2 77068 114761
1 5348 78967
2 41107 107459
2 28884 18376
1 56331 108861
1 20426 49771
1 8569 26706
2 85994 10871
1 31421 1731
2 52868 85397
1 41583 112872
1 32775 83121
1 49773 125462
1 61627 3466
1 51563 76421
1 66394 78495
1 75371 37788
2 54642 67156
1 29730 9213
1 30849 16104
1 8298 112093
1 74020 82461
1 65355 128506
1 52916 75368
2 16997 57054
1 41220 62073
1 2550 49641
1 34908 98254
1 45167 59797
1 59016 59570
1 42185 15875
1 84745 10093
2 32599 64421
1 67530 88492
1 36896 93634
1 16549 113571
1 32998 52848
2 71682 1172
1 6648 33503
1 61163 32219
2 57083 82856
1 11095 112959
2 82281 81583
1 52524 26302
1 68553 11731
1 17088 72504
1 77480 82743
2 37988 42536
1 13839 1124
1 74639 89183
1 5172 31730
2 22775 72314
1 59050 65899
2 61986 38378
2 32061 120462
1 9789 99701
1 27777 41116
1 39137 59487
1 21670 111524
1 8545 60001
2 48647 120181
1 71552 17790
1 42682 12187
2 14349 36262
1 725 91090
1 35387 1548
2 56732 32430
1 60415 29668
1 38418 101585
1 22897 44541
1 59356 26901
1 1619 115181
2 66380 47175
1 76776 108841
2 6278 98690
1 16812 116234
2 41850 31715
2 67135 71
2 34007 88326
2 24931 71921
1 70769 84481
2 81968 103653
1 37552 32469
1 9706 77849
1 58554 14521
1 62151 42977
2 14234 35016
1 47893 36634
1 36378 19710
2 80410 109949
2 61784 116154
2 68638 110070
1 48152 75871
1 81211 46083
1 74173 79385
1 66018 42567
1 51211 118181
1 7517 59917
1 63795 122032
2 19003 16433
2 25333 9876
1 82443 70818
1 12807 123604
1 3532 55497
1 16445 606
1 61983 74657
2 49007 115592
1 15638 93176
1 82344 19086
1 28889 33527
2 19305 95115
1 42312 19639
2 6001 125427
2 23172 108650
1 5855 28515
1 70303 59564
2 24265 48680
2 43486 111714
2 21657 49264
1 10900 79787
1 3938 122155
1 86593 111001
2 81024 106471
1 67186 2882
1 13053 40370
2 67048 55926
2 58466 89017
1 1781 115044
1 71244 78223
2 42447 27841
2 60601 4269
1 47315 3617
2 83795 110
1 6095 66913
1 268 42752
1 61490 14239
2 60262 11608
1 19154 112779
2 25591 64331
1 77228 19957
2 56919 129347
1 68257 24108
2 34143 35401
2 73469 10746
2 43815 59651
1 70021 108780
1 11037 7405
1 69079 22770
2 40610 30319
1 61948 23079
1 53135 77832
1 51004 73688
2 44633 126870
1 38988 45174
2 15614 87836
1 31218 114255
1 13704 107422
1 81142 112555
2 17180 77749
1 15353 11682
1 12390 37651
2 455 105294
1 4656 74366
2 83348 50934
1 840 89081
1 15920 14905
1 35793 14369
2 43669 53834
1 19363 6662
1 17956 88350
2 77464 95888
1 70997 44570
2 63213 69888
2 58575 72566
1 9561 100485
1 82164 75733
2 8345 124328
2 70519 115956
1 23470 91014
2 15796 834
2 30807 109965
1 72725 29478
2 43791 11160
1 16506 63076
1 84289 106302
1 59598 55666
1 11648 103220
1 29124 82900
1 6914 97449
1 69814 44091
1 27622 27895
1 883 83065
1 26691 64879
2 4569 104532
2 5412 113675
1 73193 125187
1 77499 17963
2 49853 82565
2 44601 112783
2 18812 57923
1 32894 20035
1 58464 16691
1 20028 97466
1 31896 43444
1 81731 122808
1 33222 99954
1 19354 99777
1 35206 37218
1 32921 127640
2 43383 53947
1 4484 3695
1 65053 73714
1 2468 13759
1 54110 125825
2 52426 28788
1 48830 6840
2 71974 57891
1 39022 3650
1 81528 23905
1 34659 118376
1 67112 7530
2 39287 26864
1 9941 115164
2 10113 27148
1 55830 126550
1 12839 40938
2 42793 34595
2 18102 128284
1 83749 110854
2 73011 13365
1 16962 111102
2 46934 43350
1 32650 1619
1 83916 93830
1 9271 122674
2 21387 127803
1 40466 43097
2 22469 70268
2 26294 81914
1 28283 20529
1 82619 61241
2 29244 44251
2 11089 58768
1 12839 122815
1 33612 736
1 55242 18620
2 7165 1234
2 22066 60632
2 11188 89219
1 69046 114985
2 32486 73764
2 61210 29272
1 82964 3377
1 79204 28754
2 78974 119420
1 31358 79586
1 4938 2109
1 70114 66666
1 25183 94005
1 6477 102076
2 11628 121703
2 66852 122729
1 13005 15598
1 43172 30878
1 642 105047
1 82635 37637
1 82580 55519
2 49973 20926
2 8405 99919
2 10147 33087
1 60000 101232
1 62421 72307
1 37060 93561
2 73652 100368
1 55133 55074
1 40423 99313
1 50127 28641
1 9158 67756
1 48823 12297
2 73440 69271
1 76719 109145
1 43703 74196
1 19925 19634
2 41399 2415
1 80686 50394
2 42755 53561
1 60372 116667
2 11251 38187
1 55131 31040
2 44094 89116
1 15144 3347
1 20674 58740
1 79782 85340
1 74087 88500
1 83704 11504
2 3862 2899
1 66299 117806
1 69017 67049
2 65185 127068
1 43195 78419
2 61041 93114
2 28207 62720
1 49210 100959
1 78313 3530
1 59744 71168
1 50642 33777
2 34481 46174
1 12881 39867
1 57797 111220
1 78543 93706
1 61735 118987
2 60809 2731
2 10246 88182
1 10181 67044
1 44343 24224
1 69111 117612
1 10640 36263
1 37993 119187
1 25584 39983
1 64968 88065
2 61035 94274
1 6875 92309
2 16776 27666
1 49037 113975
1 49198 40671
1 423 57811
1 63618 113054
2 45758 120515
1 39039 36606
1 8856 67202
1 36959 6466
1 29341 39625
1 14791 117312
1 79273 68071
1 38537 102123
2 46099 100119
1 14822 90807
1 79930 128406
1 2277 89627
1 40294 25141
1 73625 93583
1 76785 7112
2 33798 7300
2 26586 52114
1 16775 24595
1 82027 890
2 82929 100893
2 81875 113818
1 55293 97737
1 3089 31080
2 15280 126180
1 81221 105296
1 27197 72664
2 82117 107441
2 22969 11158
1 46267 34936
1 4188 64163
1 65565 38005
2 31293 85668
1 35150 106629
1 54138 25674
1 68065 97019
1 6358 123759
1 10792 87030
2 59891 32023
2 21586 58593
2 33300 119218
2 81533 47948
1 76547 104721
1 31004 111109
1 77080 109336
2 26923 70400
1 29048 78489
2 83233 44282
1 44978 61290
1 14354 118887
2 31499 59671
2 1887 63339
1 42390 115786
1 63653 34832
1 1137 48747
1 24781 4649
1 37809 16616
1 77394 62190
1 61142 84396
1 84206 66774
1 36792 71475
1 38849 76173
2 77050 109976
1 78554 29064
2 23768 21929
1 70120 9131
2 73634 79395
2 33410 113086
1 29541 118188
2 23087 111581
1 43382 53979
2 69595 15443
2 34662 55845
2 69090 30837
2 13177 61643
1 41017 11359
2 3246 83008
2 55212 124558
1 2116 91559
2 2090 119959
2 84530 31857
2 38421 34118
1 61817 59332
1 20684 38854
1 86442 96716
1 42316 92067
1 9614 88261
1 42432 118349
1 75597 13476
1 62449 75403
1 15343 25357
1 54689 46993
1 26941 75754
2 31642 196
1 12171 15350
1 854 20518
1 64414 119701
1 64529 15156
1 14529 13423
1 43960 26197
1 77466 87382
2 24615 116130
2 63076 110167
1 30459 45125
1 30850 78466
2 12458 127752
1 76050 105905
1 32909 81805
2 85499 116811
2 30932 101166
1 85891 47095
2 6179 25626
1 3522 9690
1 46715 56288
1 39611 19426
2 79179 108712
2 72560 49515
1 21711 37234
1 7688 114093
1 67104 30028
2 44069 25612
1 35643 65587
1 69310 122540
1 12552 55101
2 25169 5468
1 54036 11410
1 66452 37850
1 68780 14160
1 57026 4389
1 53478 104654
2 58367 124737
1 27222 53723
2 69511 32035
1 60697 124647
2 24261 88780
2 75515 36913
2 10845 88787
1 12647 87769
1 37615 97164
2 19153 102655
1 55778 46190
2 65504 117718
1 73488 122700
1 5509 80600
1 62895 77457
1 28954 74027
2 21351 82410
2 38312 88707
1 49041 51020
2 39729 56196
1 10095 126241
2 67079 4750
2 15183 89666
1 13007 80724
2 41775 959
1 21431 109441
1 8596 97729
1 73096 104513
2 23521 122484
1 29345 56285
1 82093 67862
2 86499 50911
2 7267 30646
2 25837 4919
1 65382 87474
2 5967 104849
1 81736 60367
2 8495 28368
1 54822 114932
1 78307 94313
1 60631 73577
1 61738 122323
1 37245 33512
1 43780 11565
1 39829 89471
2 34716 23401
1 22833 11204
1 12841 67087
1 66290 17619
2 81235 80446
1 34649 69852
2 29309 78153
2 20043 66805
2 55744 75391
1 52324 80361
2 65651 104998
1 70825 48403
1 69668 93118
1 26003 85725
2 59449 20877
1 9426 126298
2 28608 86477
2 57986 87070
1 1892 79927
1 50001 36171
2 8942 62041
1 19063 79389
1 51793 31488
1 31419 51879
2 8380 89693
1 13730 121445
2 85838 32656
2 36659 120396
1 49119 16789
2 30753 66529
2 28835 39822
1 65364 51233
1 83299 60791
1 35501 36411
1 77183 27566
1 60985 108146
1 74311 20112
2 12768 28188
1 31439 46410
1 10290 48793
2 3896 34399
2 21310 121826
1 81987 1885
2 48289 48545
2 1801 17466
1 27840 35398
1 14485 39975
1 23286 82217
2 14444 50357
1 3988 13871
2 36113 41888
2 5198 75626
2 74933 74327
2 11384 92329
1 28184 32800
1 26101 26306
2 81823 121212
1 24780 107197
2 2865 116063
1 15221 66834
2 30053 65144
1 9809 39133
1 1400 100538
1 44691 124302
2 40569 87329
2 71427 7652
2 34705 84428
2 56744 71466
1 55304 51114
1 40780 31989
1 11425 113607
1 47651 81740
1 22429 39152
2 15422 22437
2 3609 97597
1 17253 2489
1 69226 27813
2 34559 76005
1 48295 48547
2 56098 50749
1 30483 13551
1 82910 9414
1 40654 106222
1 63419 18233
1 70903 102878
2 2959 102392
1 56563 87907
1 1626 89708
2 70895 64531
1 3915 8098
2 56341 30250
2 42417 8684
2 17738 129055
1 71643 2659
1 793 92690
2 55632 90902
2 42225 92462
1 69759 38406
1 51125 112853
2 12568 61181
2 79854 78752
2 19959 86885
2 40328 29433
1 85395 16587
1 43613 108193
2 68710 21003
1 99 93999
1 3991 87636
2 64467 54429
1 61316 87787
2 34944 64636
2 69818 125872
1 32640 55341
2 64053 70605
2 80302 89213
1 6368 121530
1 52142 98218
1 60246 6848
1 82015 112539
1 14708 99345
2 30215 36341
1 26852 57328
2 50528 7139
1 84214 63965
1 17353 48150
1 64637 104655
2 60153 87777
1 67197 53839
1 57308 53054
1 48310 129117
1 20091 72363
2 24678 37766
2 21327 114680
1 55591 12637
2 19335 7094
2 38397 51846
1 4232 65430
2 76329 21456
2 20486 66779
1 38523 26131
2 3785 60964
2 60670 67688
1 30461 39616
2 33610 83470
2 8804 3425
1 80751 90038
1 19551 99923
1 22632 69952
2 35466 109060
2 54809 113700
2 79253 64943
1 21836 73855
1 59078 122117
2 46937 110235
1 68926 76137
2 31685 44425
2 4390 84227
1 36499 33202
2 12193 20174
1 42362 89164
1 18287 78969
1 44504 5767
1 8209 14461
1 74544 50572
2 36605 37222
1 23444 43236
1 29291 77643
1 40674 113991
1 21002 15880
2 16816 23954
1 73464 32478
1 3415 69876
2 84554 62537
2 36324 77282
1 26834 45083
2 78197 14584
1 1794 112693
1 46923 108789
2 57073 48529
1 36723 80865
2 74795 98536
2 56202 78388
2 2545 981
1 85995 104382
1 43304 11637
1 15573 76677
1 13413 20132
1 24590 125174
2 58379 102131
1 40309 38255
1 66730 38757
1 5049 20301
1 37346 108306
2 63269 61064
2 75765 54183
1 16666 113391
1 84590 62196
1 52292 45163
2 83839 128095
2 37865 109812
1 43177 54316
1 81892 9094
2 29099 121762
1 78223 80206
1 37482 51742
2 33344 19066
1 84729 97570
1 48055 15495
1 28471 15777
2 47883 117348
1 80497 73483
2 12661 105955
2 37552 116458
2 64221 69525
2 23193 74133
1 16801 33410
1 52248 69028
2 45964 18671
1 60005 123801
2 16579 9854
2 29424 48605
2 7647 19175
1 13588 62615
1 81756 100326
2 20488 60964
2 8318 56998
1 61716 41288
2 45849 117028
2 10816 79549
2 60293 82283
1 61225 41923
1 55740 72294
1 41590 115510
2 34216 68998
1 43958 56292
1 24832 84632
2 69432 29559
1 73444 34868
2 60042 108171
1 72362 58130
1 35952 62502
2 25322 34357
2 24085 10242
1 52178 9471
2 74139 99647
2 1448 127345
2 24984 119320
1 24278 73914
1 78358 55455
2 31597 89733
1 59329 41969
2 39400 109252
1 72117 7953
1 32751 29175
1 77098 28158
2 81739 50594
2 45818 82402
1 27394 54712
1 2689 14910
2 23070 79708
1 84596 60337
2 41760 122830
1 85195 84226
1 84492 8579
2 42396 121847
1 32651 106428
1 19560 121148
1 55773 92575
1 25088 78163
2 40235 97738
1 10850 4982
2 6133 2367
1 74312 75911
1 21876 118808
1 65881 4686
2 33634 117354
1 70739 92511
1 45657 91476
1 46519 127167
1 20563 41396
1 72068 81320
1 29870 69762
1 19374 119972
2 55387 388
1 32101 71135
1 43595 10295
2 15316 129745
2 18316 32347
2 13489 109952
1 74060 109982
2 64261 103408
2 68507 74639
2 82632 39669
2 25435 13505
2 44570 63287
2 77399 36957
2 51075 117960
2 52488 65336
1 25420 16546
1 10276 3500
2 73382 29765
1 16370 60317
2 69843 55732
1 71111 12970
2 44551 7367
1 79700 94548
1 7762 122928
1 77895 113379
2 47527 1347
2 35521 55637
1 41843 66709
2 1084 121482
1 72910 55237
2 6126 16899
2 21127 39115
1 7638 38814
1 7182 81289
1 78165 86104
1 78157 37306
1 61240 34911
1 1662 39754
1 4127 67066
1 19092 32272
1 18657 95930
1 77972 94471
1 18511 31037
2 36914 72315
1 79755 45235
1 7646 82931
1 6354 70236
1 2252 84886
1 45297 19205
1 40610 111829
1 82499 47519
1 64675 87970
1 72840 99133
2 77722 103058
1 52472 43761
1 15452 160
1 76580 35643
1 47046 98632
2 82836 112394
2 20793 23892
1 74150 129931
1 29285 53131
1 82839 34633
1 61328 59169
2 33288 81763
2 68246 62944
1 66150 9631
1 16094 72336
2 24871 26990
1 18119 11213
1 20781 37846
1 30980 102311
1 32112 70908
1 56273 53315
2 21480 129963
2 29877 97925
2 12519 18571
1 39128 29122
