30000 30000
1 11558 25196
1 2178 14337
2 1787 15534
1 5383 25684
1 8518 2473
2 14534 22406
1 19678 24478
1 15695 2332
1 19419 22406
1 12195 12751
2 4357 13074
2 5010 12109
1 3359 27602
1 1202 5094
1 17676 17871
2 5617 7495
2 12076 26723
1 18152 5931
2 13102 4447
1 2125 9532
1 3209 25654
2 3548 7636
1 17225 3449
1 3862 19368
2 14457 4411
2 6957 2111
1 11257 4495
1 18402 26308
2 9833 27664
1 1160 14735
1 15063 5899
1 1063 26556
1 412 10521
2 12109 15532
2 20 8555
1 15596 19139
1 2236 20197
2 5337 24997
1 15358 1299
2 16257 11508
1 17959 14689
1 15143 27952
1 10839 16006
2 5142 18683
1 5595 24950
2 8216 29642
1 17142 26986
2 16369 8630
1 3400 7370
2 7835 888
1 5700 16135
2 9888 6806
1 17913 24260
2 4302 18398
1 11708 4682
1 2038 12581
1 14214 25501
2 19562 8054
1 4871 23482
1 11419 26930
1 10305 24915
1 7557 11285
1 5466 26295
2 13091 8480
1 17987 13772
1 13338 6666
1 12182 27607
2 872 14760
1 12027 1420
1 9068 10172
2 5443 16367
2 18971 7222
1 1435 28940
1 3312 17224
1 17136 25311
2 9821 15843
2 15911 25532
2 9648 14592
2 9843 10224
1 9684 20045
1 2626 28925
2 18676 15947
1 7488 12961
2 4577 1413
2 17887 14487
2 15396 14940
1 4625 2461
1 4725 6727
1 233 26125
2 19793 8909
2 858 1411
1 15115 2879
1 16247 22995
1 7899 12050
1 1998 8156
1 11321 2618
2 16824 5702
1 6804 15728
1 2651 17612
1 15719 9123
1 7391 26203
1 8201 14750
2 4550 16363
1 2314 9090
2 15283 14473
2 3785 10334
1 7532 23889
1 9650 29841
1 11198 944
1 3174 27172
1 5181 4607
2 3911 22134
1 13016 23840
2 2305 8819
1 9758 18900
2 7482 10556
2 8759 853
1 13995 24992
1 3043 22837
1 15423 13036
1 2685 12085
1 367 19434
1 5422 13312
1 11999 23859
2 13607 28611
2 13268 13660
1 11759 16205
1 1747 3800
1 7158 16089
1 4743 25818
1 16385 18387
2 5237 3257
1 771 3257
2 1373 24015
2 15877 17098
1 13625 9236
1 15627 11359
2 15774 23987
1 9415 16115
2 6433 23659
2 7613 5276
2 19878 8950
2 3987 181
1 2357 15548
1 15781 10531
1 589 4725
2 2042 16754
2 16472 4739
1 14622 23751
1 13615 910
2 16494 17246
2 3294 23681
2 19040 26520
1 17583 26126
2 1630 12091
2 8644 19503
2 14092 11272
2 14909 23350
2 4664 23275
2 3456 13353
2 14904 4843
1 11487 6823
2 2882 11576
2 18591 12505
1 3524 10927
2 9076 19391
1 15932 397
2 4021 11108
1 9312 1734
2 19451 7827
2 16988 12986
1 5270 17619
1 18719 18133
2 475 8566
1 7502 23149
2 19178 12878
1 14277 802
2 7205 1185
2 1168 20037
1 8551 6307
1 18768 15419
1 6332 27452
1 1550 5208
2 17473 8759
2 17230 19514
2 10461 15412
2 16840 25501
1 932 2763
1 11363 3029
1 8130 21548
1 4549 26189
1 1482 23512
1 252 29594
1 10280 11964
2 18523 21318
2 16207 2300
1 15838 1789
2 505 15267
1 5254 26598
1 11977 23285
2 6509 11430
1 4333 13793
1 6825 24974
2 8381 4429
1 6850 4953
2 2450 12777
1 7980 18399
2 12884 4370
2 17204 11477
1 17012 25162
1 11291 16243
2 10643 21139
2 16521 6773
1 13342 16443
1 15936 20324
1 4402 5880
1 15073 25463
1 19461 13214
2 9158 18338
1 6476 5534
2 15623 3019
1 12814 19818
2 9075 8763
1 1917 3147
1 15422 15084
1 10767 24429
1 12488 23719
2 6866 24709
1 8908 5658
2 1498 10053
1 10591 7839
1 11746 23669
1 11502 17055
1 15775 4506
1 5448 17159
1 3425 4028
2 11007 9344
1 2071 20178
1 2441 26476
2 11164 22498
2 17102 25148
1 7078 27629
1 7673 16332
1 11241 8728
2 3876 20416
1 288 13140
1 13312 14553
2 13822 17489
2 17654 13491
1 8756 20537
2 5974 14581
1 13449 21256
1 1269 1626
1 1423 19424
1 18365 6497
1 16486 9944
1 19384 28908
1 8032 18545
2 9285 129
2 12981 10720
1 13643 16106
1 16321 26659
1 355 16791
2 19627 28742
1 4031 23325
2 1022 24861
2 4982 22104
1 17328 12728
1 13397 22993
2 14742 3289
2 16960 9903
1 18065 10571
1 2319 4843
2 18343 10454
1 11428 15466
2 7443 25589
1 3646 4397
1 17295 9306
2 11241 5351
1 624 10905
1 9194 5618
1 8085 20172
1 1522 24632
1 3877 29609
2 4009 9501
2 7119 25347
1 10432 28295
1 18545 14128
1 11624 19089
1 13253 21133
2 14862 9205
1 13058 3478
2 3383 15434
1 19611 27028
1 16943 6247
2 16017 23042
2 2460 5784
2 13364 12604
1 3664 5194
1 949 12174
2 2494 27473
2 8219 3298
2 7085 14020
1 5053 10238
1 7924 28083
1 19747 10792
1 15321 20139
1 2047 26967
1 2002 2127
1 14711 8097
2 8759 11287
1 18996 26002
2 13816 17696
1 3573 9620
1 11927 2481
1 11470 28238
1 10911 26232
2 8571 825
2 12759 10130
1 17609 8583
2 15688 28073
2 14028 17633
2 4734 2763
2 17894 7294
2 1515 13106
1 4052 16044
1 16927 4326
2 8831 23851
2 15873 13864
1 10447 22345
2 14416 7541
1 15484 12717
2 7447 13459
1 16177 23073
2 6765 7168
1 6316 12893
1 1976 4726
1 5703 27652
1 5940 6504
1 17783 21848
1 765 13167
2 12611 15753
2 2791 10628
2 1495 25707
2 8924 28337
2 10014 15097
1 16577 18065
2 12142 26639
1 18162 3696
1 3934 27440
2 17022 25489
1 7067 309
1 14486 8503
1 2656 28060
1 6643 20358
1 18414 17405
2 15684 2705
2 3607 29727
1 814 10264
1 5538 16118
2 5035 19297
1 8794 8224
1 9107 21373
1 6194 6426
2 14555 22128
2 8165 3066
1 15291 5249
1 7147 20133
2 7095 14229
1 10622 26105
2 13266 25061
1 1608 16379
1 16315 29972
1 16961 4962
2 1332 18106
1 12165 23943
2 7474 665
1 17534 21630
1 9676 29540
1 19 17026
1 9055 9265
2 19622 15563
2 13490 7873
1 10546 8514
1 15373 5402
1 6925 7915
1 3336 17803
2 7236 5682
1 7838 2363
1 12498 12522
1 19736 15993
2 13734 2515
2 3348 14959
1 3426 298
2 10997 12994
2 8801 14604
1 2248 23744
2 16259 25238
1 1939 25833
1 19941 18090
1 909 26684
2 2325 3657
1 5805 6582
2 735 20430
2 10727 15803
1 18587 4989
1 890 15006
1 1065 16600
1 9334 21788
1 3360 14348
2 7316 20665
1 16008 7322
1 15905 3610
1 12029 538
1 19630 20120
1 6747 4030
1 14281 20116
1 19680 28990
1 4600 24274
2 2838 7013
2 1812 23569
1 17967 29075
1 8186 8282
2 1397 3690
1 12090 18906
1 16402 19491
2 6385 18351
1 14038 14999
1 9079 28549
1 3638 29999
1 6610 6536
2 13543 20691
1 15574 13316
2 1431 24082
1 12994 4350
1 10470 2721
2 14942 28288
2 13406 23612
1 6230 17198
2 3664 29936
1 6820 15367
1 17968 5915
1 13653 18197
1 7384 21200
1 16917 18320
1 2160 19177
1 11919 25720
1 4001 25169
1 4103 10748
1 18179 24972
1 4704 3415
1 3790 11659
1 12163 3619
1 5018 25088
1 9903 6574
2 14622 23735
1 6456 28883
1 1398 6135
2 9989 16001
1 4861 13448
1 2119 24838
2 7980 11163
1 12883 2880
2 6429 16946
2 17934 20699
1 5168 13724
1 9644 27667
2 8395 29032
1 13212 24353
1 19926 25825
2 14371 6468
1 16229 1809
1 15801 11720
1 16347 15006
1 6378 4312
1 5489 20194
2 2391 8206
1 1323 11869
1 11856 16957
1 11409 5106
2 11297 14286
1 5893 7046
2 16381 23054
1 16538 28335
2 5126 6420
2 13313 22448
1 4403 21501
1 9611 15926
1 6954 12176
2 17210 7281
1 14924 22764
1 4642 15186
2 114 19217
1 17711 23921
1 15187 10575
1 530 7078
1 1458 14382
2 8108 15008
1 5769 21671
2 5752 8888
1 12413 705
1 7182 4183
2 17246 10008
1 19733 10493
2 11920 21132
1 7276 1042
2 17649 9102
1 16062 2884
1 3043 23348
2 2554 15148
1 4365 5041
2 5110 25587
1 9461 15278
1 9487 4231
1 19401 28806
2 9476 13058
1 2586 26781
2 2255 23794
1 15843 9083
1 14985 3462
1 19725 15750
2 9995 17494
1 65 6788
1 5201 10650
1 11509 24142
1 3084 745
2 2029 27200
1 9842 2678
2 7997 6482
1 9079 22482
1 18452 28438
1 10715 25504
2 7100 15726
1 12660 26046
2 15778 12996
1 17867 26349
1 17668 4687
1 13135 29991
1 5124 8063
2 18762 6157
1 11444 15820
2 15816 9812
2 4867 7082
1 7613 2279
2 19229 6096
1 7439 23781
2 161 6472
1 9882 29019
1 3707 13229
1 15535 21053
1 2394 5549
2 19043 20609
1 13019 21833
2 9844 28385
1 12962 23200
1 13111 20939
1 1963 17754
1 16463 20460
2 18750 8276
1 491 15760
1 13898 22373
1 5950 16182
1 14632 14410
1 19679 4089
2 14837 26928
2 17810 12522
2 3692 29422
1 9108 1069
1 12947 28190
2 16913 6220
1 9409 29702
1 10147 13493
1 38 26239
2 17986 9464
2 13325 25035
1 5777 26297
1 12567 13844
1 15600 16293
2 13153 28144
1 19719 12014
1 11333 24281
2 6702 23470
2 7957 7754
1 11237 28909
2 2738 23734
1 19873 21731
2 19177 17398
1 10430 27769
1 3889 20729
1 12835 25124
1 8225 12817
1 294 1806
2 6071 1529
1 9292 17399
1 12163 8985
1 431 13382
1 7398 29772
1 11924 14143
1 855 6037
1 1948 19641
1 7289 13803
1 14205 5650
2 14434 28076
1 3124 15456
1 4983 4960
1 13908 24696
1 11432 21544
1 3743 17398
1 17726 18842
1 13438 10818
1 17093 7162
2 19702 26904
2 1459 3164
1 13111 19822
2 1807 24518
1 10236 23668
1 10476 7107
1 15870 11232
1 12595 10656
1 8179 3049
1 8195 25554
1 16022 10071
1 11090 23181
1 1425 11713
1 18752 27400
1 12974 21778
1 4607 9560
2 7129 5604
1 4937 2118
1 2536 18342
1 9055 24466
2 16877 10001
1 6512 14591
1 1471 24921
1 14116 25437
1 15401 17015
2 6689 13029
1 8586 27684
1 15951 27730
1 7218 23530
1 10607 29694
2 18181 24822
1 12937 16934
1 6965 19813
2 17602 26067
1 3736 29822
1 16805 13266
2 15252 25516
1 5095 11541
2 9400 27904
1 1340 13527
2 14370 2970
1 19932 3017
1 15922 21859
1 2030 4528
1 18104 7681
2 11039 11460
2 7406 24874
1 11609 7739
2 16072 19682
1 18618 19893
1 7001 13638
1 8257 6544
1 2486 5405
1 6453 26943
1 355 21780
2 9251 29929
1 19694 7234
1 16065 7806
1 14095 12248
2 18846 7792
2 6359 11821
1 10308 10024
1 17874 3978
1 9256 8315
1 8143 11123
1 6349 8846
2 763 29905
2 946 7665
1 7864 12314
1 18686 27533
2 19706 4082
2 7360 21546
1 3704 1773
1 14265 724
1 18756 9382
1 16528 8384
1 17382 18098
1 10673 26331
1 18650 5016
1 5581 21902
1 16936 12880
2 3639 18658
1 1426 5675
1 13400 27631
1 14657 4552
1 12069 5745
1 19894 21436
1 12571 3304
1 19407 25772
1 1106 8464
1 7633 14577
2 19794 15610
2 8122 16087
2 12027 11772
2 10448 16961
2 5856 1074
1 11472 24288
1 12274 7135
2 7885 8131
1 434 10639
2 14965 16170
1 15117 13685
1 18128 1127
2 19739 28723
1 18303 9909
2 1878 29136
2 8343 2731
1 4628 26035
1 19560 26332
2 5875 22967
2 8414 28624
2 5976 1068
1 19524 25551
2 698 26084
1 19968 19849
2 11808 13379
2 17178 24220
2 7259 17523
1 14915 4249
2 2152 23577
1 4311 11573
2 1073 15994
2 7930 9321
1 16550 8313
1 1926 15640
1 7790 20038
1 3468 19953
2 2988 23851
2 7139 15612
2 1450 15041
1 1306 3484
1 3138 28352
2 13270 20672
2 9329 9407
1 14023 5678
2 10857 13264
1 2821 1991
2 16462 29583
1 13081 15319
2 11511 5888
2 2505 28451
2 10592 27006
2 1796 2906
1 9748 14943
1 13962 4438
1 9631 528
2 16879 15928
2 19254 4409
1 19918 9799
2 10067 26347
1 438 29450
2 2982 7961
2 11572 8674
1 13722 13193
1 11863 16238
1 2167 1555
1 12775 10672
2 17243 14606
1 14608 6203
1 1511 28182
2 12054 19574
1 13396 7290
2 16622 24352
1 11805 19545
1 16840 23240
2 8388 7929
1 9546 29600
1 8038 1182
1 3284 19118
1 7998 29649
1 16788 23880
1 15893 20632
1 6550 14947
2 10644 19194
1 19450 797
2 2109 15397
1 13701 19098
2 7844 20481
1 2570 29180
1 14741 4291
1 11241 18423
2 16713 7651
2 13212 9996
1 11473 600
1 17713 3958
2 11880 19113
1 9427 12347
1 16416 21994
2 16875 29051
1 9917 3068
2 5386 15354
2 10414 11078
2 11924 5290
1 17834 9826
1 2068 1279
2 3199 15785
1 15094 7866
1 14116 24569
1 1477 18497
2 15342 22113
1 3962 862
1 16354 749
1 7829 11496
1 2664 18533
2 14234 11316
1 5035 14894
2 6667 13550
1 7249 14135
1 6689 16834
1 15491 92
2 7838 13469
1 19482 15668
1 694 19818
2 185 4893
1 1951 23563
1 8132 10461
1 1466 12065
1 18616 13413
2 796 4608
1 11358 1402
1 11995 19561
2 10256 20488
1 6566 17728
2 18110 1600
2 5993 8505
2 7305 23818
1 9402 8898
2 18757 7196
2 12077 22826
1 16524 15505
1 6372 3976
1 7196 22924
1 11617 11880
1 3381 12856
1 10344 28605
2 16879 4353
2 19682 2733
2 15457 27721
2 1347 15408
1 15563 1704
1 7338 850
2 1816 15512
1 344 20932
1 12832 29429
1 3106 29741
2 3072 13955
2 12013 14674
1 7645 4210
2 17435 12340
1 6214 25461
2 6204 28102
2 9355 27881
1 4805 6561
2 12369 10730
2 18702 8418
1 9201 15964
1 14497 24590
1 14604 28338
1 7626 12356
2 10219 28995
2 18105 18695
1 1656 1767
1 7348 4390
1 4878 23788
1 14135 17943
1 7092 11590
1 19289 27149
1 13859 24440
1 9178 7472
1 3667 22253
2 8079 25908
1 9095 12726
2 11244 16623
1 3649 17454
1 3842 3596
1 12292 2288
1 376 11380
2 17656 10651
1 18770 12994
2 6294 29225
1 9825 12894
2 15629 2982
2 1568 24691
1 18758 8973
1 9429 21073
1 19290 4335
1 11536 26323
1 10436 26778
2 7016 7377
1 16880 16277
2 5041 12664
1 15019 23621
2 8069 1623
1 10244 13686
1 13248 19343
1 6718 11637
2 15590 26707
2 16219 12441
2 4755 2543
2 19714 21580
1 5965 14431
1 4347 20917
1 1914 14398
2 10784 2579
2 16243 21820
1 5175 4437
2 7656 1557
2 17761 7244
1 15493 19139
1 13087 25755
1 8120 12662
2 12205 21527
2 9686 26652
1 7050 25584
2 12468 17161
2 12968 21501
1 2838 3439
1 2921 18061
1 9463 23080
1 2259 10729
2 11658 18583
1 8209 18948
2 18042 26624
1 13956 3526
2 13885 16652
1 6988 10553
1 6740 12798
2 10218 16455
1 18524 17869
1 17797 7252
1 14691 18747
1 17032 23847
1 9895 29555
1 5847 29845
2 3792 22013
1 13683 100
2 7979 24346
1 2457 2294
2 2808 13091
1 12691 2417
1 11540 20302
1 6032 3186
1 2061 17911
2 220 13812
1 8583 14565
2 19865 18010
1 13731 24026
1 3663 3614
2 4309 2260
1 1177 10961
1 5039 16793
1 14010 283
2 7027 13352
1 15307 24006
2 9874 25796
1 2127 9590
2 12782 26360
1 11725 10854
1 12093 29709
1 13292 4822
1 9828 28136
1 14063 7889
2 12309 1398
2 6511 23272
2 6581 6189
1 6402 18956
1 2014 16062
1 4925 11848
1 11808 13840
1 12865 14412
2 6364 1442
1 9367 22971
2 19282 19381
2 16647 25803
2 5980 29653
1 2304 28495
2 6720 810
1 5749 8021
1 16570 19628
1 19031 3515
2 2525 14844
1 12166 2096
1 2085 15681
1 8372 14078
1 13135 16462
1 17945 21972
1 10726 19762
2 11338 10398
1 4196 29625
2 15681 17616
2 6342 1489
1 5665 26197
1 13833 15469
2 7093 12204
2 1077 3830
1 2838 18555
2 6243 24331
1 3640 1036
1 1583 1721
1 600 12497
1 14622 21390
1 3980 8136
2 3393 23314
1 264 11175
1 682 20080
1 6272 4276
1 11954 18320
2 6229 20882
2 8301 25154
2 14683 14100
1 17669 4918
1 7227 20216
2 12283 4203
1 3820 14876
2 19524 26733
1 2175 21127
1 1450 24284
2 7095 26097
1 2368 18783
1 5777 26893
1 2634 15620
1 8678 14218
1 19323 14869
2 8453 16618
1 14553 18203
1 9106 17154
1 2510 1201
2 19190 7553
2 11804 23982
2 17813 25076
1 8911 16170
1 9857 6573
1 9489 22625
1 12694 2062
1 2675 14260
1 11651 29644
1 13705 10014
1 11255 23544
2 1754 7739
1 6135 27235
1 18778 27285
2 15974 27800
1 8528 23577
1 4727 21153
1 6138 7301
1 5959 2922
1 8600 4025
1 7382 3858
2 14960 7755
1 4259 841
1 5900 516
1 12798 17867
1 17132 27985
1 15191 25598
1 2504 19651
1 14836 5007
1 1471 23435
1 5795 4223
2 6957 7570
1 13293 3833
1 14924 27250
2 19253 18524
2 7914 20036
1 852 16433
1 11973 9133
1 122 9253
2 4477 25675
1 5155 12823
1 2106 13157
1 16745 22411
1 13408 25279
1 5026 12987
1 14612 18252
2 3028 25928
1 3111 8895
1 2728 1763
1 17287 29898
1 17811 22595
1 5294 2080
1 3028 4822
1 12653 20997
1 18263 13786
1 1336 6156
2 10512 11173
2 14103 24208
1 6640 29763
1 19386 29847
1 6218 7000
2 8007 288
1 9092 1954
1 8255 20989
1 14807 12923
1 5056 4586
1 5781 3704
2 13229 1339
2 14157 21605
1 10086 23140
1 501 1589
1 3981 8671
1 16036 1494
1 8394 14847
2 2961 785
2 1808 22959
2 7378 15941
1 2341 4042
1 15007 27293
1 5749 5846
1 3849 21912
1 6702 2806
2 1613 7157
2 5168 29035
1 19927 12304
1 7661 20845
1 16208 5894
1 10286 20715
2 10592 5365
1 14071 25169
1 11726 14573
2 10236 23674
1 9347 11307
1 6364 12462
1 12144 855
2 13005 11678
1 5199 2788
1 8068 29728
1 17168 3456
1 18594 6741
2 1544 14405
2 16992 10640
1 4002 9912
1 13933 19664
1 17667 5571
2 9892 24693
1 7786 29809
2 4759 4804
1 16259 29575
1 8282 16143
1 13187 9382
1 13832 13944
1 14999 24295
1 3257 4521
1 11664 17414
1 15308 4786
1 7385 19688
1 11709 22172
2 9993 5461
1 17787 2649
2 17900 7314
1 4375 19980
1 17579 25004
2 16506 26940
1 1754 13582
1 9644 25538
2 772 15471
1 10214 8065
2 18961 3850
1 7075 18927
2 10497 696
1 13176 15164
2 12353 16732
1 11808 7637
1 15295 25307
1 12138 22658
1 17307 29974
1 7157 1972
2 1842 29989
1 17663 15350
1 13392 11267
2 2944 4160
2 10429 19580
1 6026 15411
1 5261 29793
1 695 5390
1 13112 24072
2 10446 18861
1 3511 23626
1 4167 4041
2 6047 428
1 11691 27678
2 5200 181
1 2244 20869
2 12484 15756
1 8641 15333
2 16397 2930
1 19266 13859
2 7259 8582
2 4596 25958
1 6361 23324
1 18250 8766
1 7046 27172
1 13048 28824
2 19699 23303
2 8560 4926
1 4261 6252
1 17232 3433
2 19721 18729
1 6313 28830
2 3525 11908
2 4471 14141
2 12919 10666
2 3489 5629
1 13705 16214
1 16231 4006
1 1575 14548
1 16882 28191
1 17953 6689
1 13472 3366
1 11181 15938
1 10936 21649
2 14286 24110
1 17673 1863
1 12102 17276
1 6537 13323
1 4950 14025
2 13691 10064
1 19894 25811
1 10730 1777
2 2515 22771
1 10245 25678
1 17540 9007
1 5316 28131
1 5466 16352
1 7920 16651
1 3324 26098
1 9725 16051
1 19763 6783
2 234 318
1 18696 12194
1 13739 16192
1 13821 15038
1 15496 21568
2 1490 13108
2 12554 27752
1 5027 24333
1 493 19237
1 5922 24187
1 13430 20126
1 10887 4127
1 2032 25604
1 19479 14315
1 18876 29191
2 11217 29556
1 9923 19042
1 9933 26498
1 19859 16528
1 17052 27939
2 790 22410
2 1043 2617
2 19152 24753
1 6789 4163
1 7971 22192
1 15438 17497
1 1598 29132
1 12154 15304
1 6667 25079
1 3350 25133
1 7795 3613
1 15555 643
2 6149 6835
1 1684 22432
1 10215 27330
2 1911 29259
1 17856 20595
1 1375 22944
1 11592 26312
2 11910 1177
1 14918 1165
1 3001 29850
1 10320 21304
2 10374 1716
1 8425 15733
1 10673 6942
2 5600 18327
2 11333 27246
1 13795 27377
2 18110 20395
1 19341 18870
2 10482 15070
2 894 21699
1 11038 21723
1 12192 14851
1 17008 3381
1 10298 23308
1 4658 11816
2 16291 11850
1 1312 20796
2 1749 1224
2 17727 10428
2 7903 18975
1 19122 16353
1 11341 21098
2 586 21867
2 6474 4084
1 3376 24343
2 3722 9896
1 10712 22080
1 10565 16590
1 5295 26289
1 15744 10632
1 14824 1089
2 19116 14694
1 8859 19955
2 13016 4294
1 9143 5719
1 15630 17762
2 12646 11311
2 4150 20267
1 6455 17031
1 19556 3606
1 5108 16398
1 19101 22002
2 8436 26051
2 8294 15758
2 12654 18754
1 15544 730
1 9036 3423
1 8288 18094
1 15978 24461
1 10555 13435
1 19889 410
1 12939 10177
2 3739 18384
1 16494 6930
2 19301 9892
2 19968 885
1 12835 2110
1 5650 22841
1 19482 8418
2 10287 11356
2 19705 1629
1 15812 10148
1 4044 20781
1 245 22370
2 8065 19887
1 7304 24527
2 17605 13350
1 6515 28383
1 17807 29323
1 8488 26480
1 19956 26287
1 579 9957
1 13759 10691
1 19361 22420
2 5137 27231
2 5966 2574
1 16508 26697
1 2247 19334
1 17977 23691
1 2337 19166
1 6035 11977
2 10216 14260
1 3625 11452
2 9733 3192
1 12507 9165
1 17108 1683
1 12834 22838
1 14932 1407
2 1772 6672
1 11621 17875
1 4513 19383
1 19344 1030
1 15458 6022
1 3201 71
1 545 16889
1 13464 13453
1 7923 9974
1 19429 24679
1 2582 19270
2 6716 9407
1 5725 20363
2 1988 24532
1 7568 17114
1 6295 14081
1 9645 24117
1 12566 16093
1 15089 12296
1 5540 10987
1 13814 4383
1 14708 9308
1 8788 29746
2 16528 2507
1 12470 1465
2 296 20723
1 13571 23850
2 10551 1619
1 12782 27171
2 2282 16009
1 12348 22053
1 19 2889
2 1863 7317
2 19853 14773
1 18313 5503
1 7318 10730
1 4867 9728
1 18146 15515
1 18530 16126
1 1440 8255
2 7183 29619
1 18651 5075
1 12584 9341
1 8979 10209
1 9707 6783
2 14647 6315
2 11719 20132
1 9612 25515
1 4476 20316
1 9862 2732
1 7664 7849
2 16564 21094
2 10071 29619
2 1323 26313
1 17657 19703
2 19292 12177
1 5234 25933
1 13415 7079
2 3035 19004
1 8238 29515
1 6352 5895
1 18333 20177
1 5296 15026
2 10984 13202
1 7952 9394
1 6041 22312
2 13422 19073
1 10700 19591
2 7803 23414
2 10226 28559
1 9707 14619
1 19226 24008
1 11984 14362
2 5782 5227
2 14709 4221
1 13606 3069
2 5975 24254
1 6798 25074
1 18198 11246
1 4397 13607
2 6503 15760
1 19359 9838
1 16586 26856
2 6858 835
1 3483 22974
1 504 4679
1 15813 12454
1 3119 18555
1 8960 4902
1 19282 14873
1 2861 22849
1 12215 22711
1 9884 28869
1 15289 2217
1 3384 24875
1 14720 25600
1 10179 7889
2 8594 21780
1 11276 2694
1 9693 16990
2 16772 7061
2 13854 21208
1 1432 20383
1 497 17003
1 14355 17558
2 15299 5678
1 18427 11714
2 10847 1672
2 3419 5445
2 16594 22503
1 12152 555
2 17030 19313
1 202 15429
1 9804 7570
1 6235 12915
1 6130 13841
2 12512 6984
1 15878 8648
1 17972 26636
1 629 1731
1 4189 29898
1 18420 15433
1 19381 658
2 19997 3336
2 11247 25671
1 9034 2911
2 5619 22826
2 12678 26181
1 349 9119
2 2662 1896
1 3198 3062
1 5015 977
1 3931 3500
2 18610 3516
1 10950 22781
2 4274 16198
2 13266 13713
2 1645 29829
2 14132 7746
1 492 20534
2 14547 12071
1 10482 10220
2 16361 2239
2 11844 27088
1 9409 3971
1 8601 2213
2 11614 27107
2 4088 7068
1 14432 27844
2 11650 16499
2 1376 4316
2 1019 23944
2 12806 19390
1 16601 29730
2 14351 28107
1 14859 22697
2 17860 13820
1 15516 2458
1 1882 9007
2 7655 8938
1 14617 4924
1 15680 29597
1 3074 14629
1 1925 13608
2 6811 1736
1 6937 2661
2 19185 3878
1 14760 3192
1 3723 8426
1 13569 599
2 11709 1211
2 3288 10053
2 13084 20456
2 5624 356
2 4678 29919
2 12659 21986
1 13160 17075
