140000 140000
2 46776 23103
2 38779 10153
1 24234 36099
1 19274 60356
1 82257 98932
1 68182 81457
2 7210 129165
2 46168 134541
1 63965 122414
1 28724 27984
2 47906 130503
1 19704 43454
2 90450 60183
2 40836 93567
2 22340 109431
2 49903 10888
1 84627 7210
1 44527 100289
2 47299 110346
2 23815 53148
1 17297 72191
1 57765 75531
1 59855 63325
2 70893 21058
1 49822 39733
1 85842 68006
1 77565 22827
1 46913 105976
1 41156 72702
1 70139 123760
1 74084 109945
1 75939 29321
2 59511 5245
1 13063 27495
2 41473 114843
2 2353 27303
2 66843 96750
2 14192 79176
1 17656 74360
2 15780 50406
1 32255 116620
1 60531 130104
1 43773 112773
1 80289 38290
2 41558 75720
2 92652 129446
1 86947 83900
1 12632 16776
1 51775 103541
1 43113 66090
1 59810 76563
1 57035 131338
2 52216 21305
1 13189 3728
2 17176 87703
1 84329 3553
2 58859 83985
1 79977 19349
1 17558 35798
1 74861 121282
1 34146 15229
2 52278 45053
1 62354 131963
1 69618 103268
1 32121 98741
1 54697 11801
2 13319 75571
1 26613 118611
1 234 103792
1 53746 86999
1 3100 122176
2 2923 89070
1 89073 101688
2 25251 64379
1 90905 24531
1 78827 106997
2 5655 16659
2 44346 78364
2 5730 93394
2 48711 18724
1 75026 397
1 38645 78214
1 61782 43147
1 70822 137403
2 48722 120250
1 82831 35977
2 5018 128223
1 25748 99807
2 69338 132025
1 25985 109407
1 77652 111255
2 91915 136577
2 60637 94071
2 28493 55295
1 503 96328
1 36200 114585
1 81820 116214
1 91996 65892
1 11920 102916
1 76771 135459
1 22091 2047
1 34410 114224
1 42750 136118
1 13103 10937
1 20949 4401
1 9263 85089
1 65191 84276
1 46792 94132
2 71168 25657
1 72413 24142
1 34875 57611
2 71023 109630
1 26677 65597
1 87217 101624
1 38259 15701
1 19976 29183
1 13988 28447
1 73448 48192
2 8859 43500
1 43701 40643
2 39124 47249
1 26535 23978
2 87433 41530
1 36075 81877
1 27635 70761
2 50952 68513
1 46767 82761
1 34553 91782
2 56778 76449
1 3303 9269
1 61479 70748
2 25732 139473
2 11941 12917
2 42688 133314
2 28262 9157
1 75570 43285
1 28881 65691
1 78395 100013
1 82262 127577
2 49657 136882
1 54450 3454
1 90638 123230
2 42993 131558
2 62788 120977
1 61644 92018
1 50352 62761
2 32376 2230
2 66293 32894
2 5097 125435
1 7550 24775
2 52409 113143
1 13757 14100
1 81602 62617
1 30239 40399
2 33426 115405
2 56392 120613
2 61879 81633
1 61150 82915
2 61930 90402
2 70549 29410
2 39453 64574
2 47476 38502
2 41137 36625
1 65359 25279
2 86272 46223
2 7881 96726
1 17148 123331
1 21943 127170
2 23450 83559
1 38507 121414
1 17263 21882
1 55966 14447
2 54272 118728
1 42101 100924
1 26933 91271
1 53283 11873
1 38470 90454
1 11734 30690
1 73746 85693
2 54572 52491
2 86177 59990
1 45797 1902
1 8831 97489
1 49570 104252
2 1766 85157
1 5922 21047
2 20462 104348
1 84235 69368
1 66730 62872
1 87916 138761
1 70817 105439
2 86561 98781
1 17599 14307
2 92822 99985
2 14882 74999
1 59619 73526
1 12153 108057
2 20616 2270
1 40121 67104
2 68283 120042
1 42592 20479
2 34 10245
1 5266 49022
2 73326 93759
1 55766 30814
1 33389 120557
1 54989 73469
1 12030 18512
2 73361 109957
1 57774 97276
1 48212 86837
1 72123 136012
1 33533 53141
2 41536 135698
1 38657 96191
1 43199 79930
2 78101 91583
2 78590 86563
1 39242 60264
1 82240 52911
2 62647 91114
1 60385 19658
1 86226 59200
1 92124 65939
2 34102 116441
1 17809 105810
2 41565 22317
1 40251 82772
1 45147 74440
1 38138 133769
1 69015 24346
1 12532 83852
1 76891 63592
2 52910 84038
1 37250 17335
1 34162 131054
1 70573 23278
2 35554 54997
2 44615 101012
1 27435 17469
2 71228 61011
1 8118 118211
2 81168 90394
1 32508 8614
1 3805 103840
1 81792 59928
1 33975 60488
1 89156 71598
1 51707 740
1 70244 85668
1 39094 120662
1 1043 45411
1 88579 130235
1 1050 118797
1 77147 101194
2 41174 64545
2 33843 64393
1 14892 51966
1 52531 83279
1 7228 15543
1 24186 16364
1 63983 107663
1 52264 79818
2 44748 102775
1 16691 10883
1 76798 134584
2 54752 38736
1 26394 45893
1 65428 71719
1 16493 52404
1 49213 43672
2 91838 49271
1 77714 70981
1 41597 1789
1 84943 80332
2 32156 47508
1 1487 32419
1 85072 118461
1 79362 80779
1 38714 93330
1 63320 42186
2 90321 106038
1 93165 51790
2 26463 25730
1 7245 133929
1 20442 80019
1 62798 27653
1 28044 94793
1 25710 2197
1 44861 87100
1 12448 97768
1 22662 89411
2 7051 48234
2 2066 72314
2 72647 26597
1 70298 20202
2 54944 8668
2 6654 87773
2 1632 17985
1 1542 3533
1 21580 26186
2 91410 73043
1 44405 53328
1 31718 108276
2 67237 63751
1 83199 120902
1 60048 114819
1 73898 37493
2 29485 42738
2 52013 102329
2 58380 88900
2 31260 15391
1 76168 137976
1 26011 70541
1 30240 12714
1 51077 33832
1 6633 652
2 61546 38711
2 23585 39956
1 84489 37484
1 34959 12150
2 48195 63821
1 62079 71446
2 30208 2490
2 71734 36391
1 23459 83385
2 27920 134638
2 56627 52733
1 91894 20088
1 39278 88166
1 42305 98157
2 92434 98630
1 79372 28857
2 87124 64099
2 13734 52061
1 63314 139165
2 16399 64105
2 22384 120526
1 59189 30211
1 57000 103342
2 88655 22345
2 87446 132887
2 4491 47104
1 77906 627
1 10422 51753
1 27188 50739
1 69327 77469
1 74245 106309
1 18452 41787
2 76189 74923
1 92491 37334
1 37049 38751
1 12725 53674
2 39690 29093
1 32509 40715
2 76571 88649
1 57857 12205
1 32267 13226
1 79388 6494
2 81914 10927
1 48248 137601
1 66554 29791
1 74700 124527
2 57989 20980
1 57928 34074
1 64031 41775
1 8164 97191
1 30725 52152
1 2645 128814
2 70823 79561
1 25443 87089
1 21476 131349
2 60104 69893
2 18012 20664
1 48866 137920
1 39172 87758
1 5164 38398
1 54886 15787
1 16777 33296
1 75883 60545
1 2725 103584
1 21516 35354
1 12465 82050
1 39464 36501
2 34594 42945
2 10046 109660
1 62702 133937
2 56520 137382
2 28574 34079
2 87870 77347
2 71017 4082
1 60939 27236
2 72384 46282
2 53354 25106
1 78321 99697
1 91924 2421
2 88069 44864
2 81976 41384
1 38360 114059
1 23728 76140
2 14387 31204
1 52798 94230
1 9225 16813
1 66859 46761
1 34776 5659
2 80183 96627
2 55321 84539
1 85543 46011
2 83880 73701
1 28087 88534
2 12263 132874
2 47643 76622
1 21385 42221
2 77382 8583
2 64581 28692
1 30119 68653
2 66257 60089
2 45747 129337
2 28521 133241
2 61984 108354
2 11533 71545
1 19599 31419
1 4157 106356
1 53954 82987
1 70804 127356
2 61418 40392
1 30783 50852
1 51587 83544
1 28283 99109
1 44075 18565
1 26424 85954
1 91133 124315
1 26653 68591
2 40672 54947
1 65084 7461
1 90645 85160
1 82112 48051
2 76186 134217
1 56400 20715
2 20486 82727
1 3924 118298
2 5674 62170
1 23949 57900
1 51580 78063
1 58023 7571
1 62560 119190
1 55129 133492
1 26813 108017
1 2909 93373
1 84561 82284
1 4735 20025
1 90990 76681
2 16641 125707
2 43743 122684
1 90158 113199
1 9652 36420
2 81274 41515
1 4582 31749
2 50683 39544
1 11002 110262
1 87260 132450
1 52799 108368
1 72406 66623
1 65503 48979
2 37567 92167
1 56069 75704
1 5604 37801
1 56494 56088
2 39043 131968
1 50269 128721
1 4659 44995
2 50305 37535
1 47362 64073
1 18050 18889
2 43458 52855
1 53831 6452
1 53587 128927
1 43486 30273
1 7507 84162
1 8958 49113
1 46788 138454
2 75996 84423
1 83151 21045
1 89741 25585
1 41258 39322
2 75681 64432
1 76222 27442
2 52840 59688
1 62536 28511
1 45995 139902
1 1697 38601
1 58713 1187
2 19846 28232
1 27005 4340
1 25945 11271
1 77706 133649
2 20001 88340
1 10053 49520
2 17805 92052
1 82113 79355
1 60034 34473
1 87601 68590
2 68087 117088
1 27809 15673
2 37227 76003
2 27269 77904
1 73423 138770
2 42792 128523
1 15606 114545
1 88195 92127
1 2393 112032
1 92430 105220
1 27400 70919
1 34392 139827
1 71703 63328
2 37088 138443
2 49209 103182
1 91722 27430
2 17200 138171
2 82242 89538
2 83027 89056
1 65695 55842
1 6976 56517
1 19855 80131
1 81881 69090
1 56184 95330
1 10689 60148
2 55203 33385
2 36043 137447
2 17068 118947
1 24330 104918
1 68543 138558
2 27760 67067
1 54526 15467
1 52646 12157
2 49476 85258
2 34155 74137
1 18794 46897
2 91152 27418
2 7979 128727
1 63359 125429
1 76087 116967
1 73382 87309
1 2778 132536
1 8538 136258
2 68609 120051
2 36725 59606
1 45276 45832
2 29141 22185
1 32305 13093
1 23892 83714
1 36978 10608
1 11847 80625
2 73159 11349
1 66769 102721
1 2013 25669
1 44424 132052
2 79765 138636
1 74850 28067
1 66177 95986
2 41673 112911
2 37542 71369
1 70815 52617
1 51804 83557
1 13901 64351
1 31367 33671
2 55746 115925
1 8425 83921
1 18986 4736
2 12132 5021
1 92532 72622
1 1407 106371
1 87579 57968
1 84911 97402
2 83227 49191
1 55813 29457
1 49042 23332
1 71727 100943
1 25489 92449
1 50313 32923
2 28119 95158
1 40303 9985
1 89375 109255
1 40821 121069
1 52404 57879
1 23823 56595
1 18684 111725
1 9995 46884
2 84599 2642
1 45207 58506
1 23480 2751
2 59036 46415
1 33258 122584
1 80916 86759
2 71658 45358
1 27004 95103
1 12202 59165
2 49996 17064
1 51094 99227
2 18889 72910
2 83564 73848
1 71473 28302
1 3404 17356
2 82634 78424
2 22401 13472
1 8907 99415
1 44198 127757
1 13600 139163
1 75328 60077
1 16274 63677
1 32228 37864
2 40310 82164
1 45846 54449
1 8063 19413
2 42443 79309
2 64506 134961
2 24002 22188
2 84683 26575
2 8816 92905
2 80005 125025
2 77095 7366
1 36811 100619
2 82668 131665
1 74429 43449
1 31212 69324
2 55628 34111
2 92321 110812
1 2346 84829
1 91298 111456
1 87930 126583
1 3782 60704
1 76502 43202
2 88065 2884
1 85412 137868
1 67475 11571
1 73978 109443
1 19501 16466
2 64806 34351
1 30396 89535
2 67685 111295
2 42972 30240
2 19530 128298
2 79142 58684
2 21817 106304
2 52486 127903
2 56430 24451
2 76390 19918
2 33473 23978
1 6381 55596
2 7148 8150
2 61566 11828
1 59458 72697
1 23287 44228
2 60065 119769
1 47332 74009
2 8650 9389
2 32137 102543
1 32579 67848
2 29756 49110
1 48703 99738
1 76830 38874
2 20513 49107
1 38154 73856
2 37755 15350
2 91201 13802
1 77449 20428
2 59735 38238
2 86768 49604
1 22580 27330
1 24033 101586
1 59866 112256
1 73882 94211
1 86086 7565
1 18347 72773
1 3887 73798
2 25404 55207
2 38460 119456
1 13284 46748
1 21647 139212
1 36635 131076
1 90209 30275
2 68948 52218
1 82305 37197
1 7187 73755
1 88087 139001
1 59968 60934
1 24330 20926
2 74533 107158
1 56567 49000
1 92857 78954
1 84969 28641
1 11435 64558
2 41969 15935
1 86644 74218
1 54219 102466
1 40912 82473
1 77020 92674
1 13239 109063
1 88730 35248
1 86719 92308
1 59625 96263
1 71755 51421
1 58295 2131
1 10198 115145
2 30090 649
1 61694 119354
1 13958 35901
2 83284 101936
1 15079 82095
2 56680 94292
1 1698 120498
1 31931 61297
2 29265 87339
2 26300 1579
1 23687 108024
1 12912 107168
2 15016 134496
2 23256 115880
2 9505 77338
2 5790 111673
1 30732 119483
1 91638 87568
1 89018 28543
1 86990 64975
1 86947 77422
2 67228 21202
1 65487 194
2 48113 42098
1 79841 11785
2 28552 30275
2 53000 114139
1 5373 91187
1 12125 76612
2 64769 89920
1 41879 112743
1 32678 67306
2 19920 66762
1 41369 26714
1 63020 68665
1 4484 63966
1 72964 76836
1 92834 4505
1 4203 133465
1 33901 29030
1 19831 8655
1 25185 121376
1 50193 59043
2 23489 9009
1 78330 74317
2 42266 60890
1 87017 30842
2 62087 77236
1 5621 34801
1 86627 41437
1 73919 57046
2 21192 29843
2 47301 114244
1 28208 1543
1 32732 1095
1 85943 12320
1 49470 44729
1 14687 126052
1 10074 31167
1 65680 134234
1 49851 56907
1 35246 9006
1 31422 94048
1 89736 19692
2 67951 6346
2 2145 105488
2 78388 117687
1 32394 14753
1 47198 45526
1 89063 131937
1 65754 102990
1 55061 125146
1 67457 110576
2 4853 25253
1 72306 37446
2 60046 89607
2 13392 95890
2 11358 72406
1 62322 133149
1 286 91812
1 24818 83911
2 92034 4528
1 84222 12562
1 12296 111858
1 7406 59621
1 41001 72668
2 44429 51878
1 81509 33032
2 83901 77884
2 60620 114852
1 93224 6090
1 42613 61002
2 36219 11189
1 35707 10956
1 29576 104190
1 75386 136494
2 88429 112492
1 6390 137059
2 29451 12002
1 63568 86589
1 41953 125657
1 90207 93905
2 776 48608
1 70296 63179
1 14285 15581
1 47714 66468
1 88256 86647
2 37926 78981
1 5794 20651
1 8655 120000
1 89344 11386
1 88102 128572
1 86519 85094
2 62492 57869
2 82853 23229
1 9359 38449
1 90819 77708
2 11090 108629
2 57222 81281
1 54300 109137
2 44299 53544
1 10915 83847
2 66190 102353
2 13931 96933
1 33830 1645
1 84067 99412
1 10726 35084
1 70308 9249
1 55852 66362
1 18125 14663
1 62289 62947
1 90183 134210
1 72214 125514
1 47045 31903
1 2483 125270
1 53349 65200
1 90733 13401
1 39862 1163
1 89720 109038
2 8162 53529
2 55028 54448
1 38009 6162
2 48748 105539
1 36560 43101
1 51060 86802
1 87042 74283
2 85996 70530
1 54389 1047
1 50823 120235
1 26116 23170
1 74995 126119
2 36594 96183
1 11789 60495
1 4332 107438
1 12307 18756
1 68952 124549
2 69651 115812
1 28047 123622
1 58270 80933
1 63104 65839
1 20937 112432
1 42256 72502
1 62190 105154
1 75791 6805
1 73917 114869
1 4501 35906
1 55241 72382
1 68384 48078
2 66774 2487
1 83667 46510
1 74406 98062
1 41466 41037
2 58207 56590
1 67633 4480
1 67353 45806
2 83523 96454
1 70980 65197
2 52486 97740
1 72533 126222
1 31142 15905
1 91506 10480
1 88450 8467
2 43988 73309
2 6965 54197
1 33181 120256
1 51603 106059
2 14528 93429
1 30894 80582
2 19691 46266
1 52914 51566
1 32574 125550
1 33156 126224
1 79193 134732
1 24821 101180
2 84053 133505
1 66368 30822
2 20952 132321
1 23828 72181
1 79685 105226
1 20606 63196
2 38492 49864
2 48243 24687
2 82989 75585
1 27378 137029
1 35395 129001
1 42567 114764
2 36594 19877
2 28067 5331
2 7477 92700
1 84477 97931
1 13854 98416
1 30754 62092
1 26373 67621
2 78197 23973
1 77870 133515
1 34312 94085
2 47536 84402
1 79872 107229
1 62328 42157
1 80470 65999
1 44641 110770
2 42225 12584
1 8997 61291
1 9543 87513
1 79342 102933
1 72506 19742
1 47007 12066
1 29981 88920
1 11457 115808
1 22310 24981
1 1567 103419
1 6618 86518
2 72651 71162
2 75380 35588
2 69198 53648
1 56913 34390
2 23942 115271
1 46862 39120
1 8865 51234
2 57924 40507
2 33198 80773
1 52588 137001
1 20931 63474
2 52252 47225
1 1100 79934
2 50733 131888
1 86804 55823
1 23360 928
1 34978 76261
1 42955 29517
2 20708 20078
2 16052 138448
1 40346 33991
1 57632 105250
2 67587 125393
2 10998 118076
2 24773 108050
2 12481 108973
2 48967 17947
1 11175 20789
1 73728 60845
1 69210 136809
2 31675 75695
1 83560 99649
1 31539 70268
1 76400 2789
1 35940 33966
2 5765 96699
1 91459 96163
1 81595 128471
1 44238 53836
2 674 101068
2 80722 124887
2 56505 16452
2 67090 70758
1 48981 77768
1 37217 130705
2 2693 91687
1 80573 106405
1 59336 125976
1 66346 54993
2 23944 34983
1 52456 47746
1 69816 36290
1 67601 62065
1 45013 36017
2 43508 7032
1 23208 32496
2 58810 96968
1 48800 66573
1 75630 124535
1 89162 37567
1 50072 130754
2 39249 22711
1 38558 59042
1 84240 46154
2 27716 103096
1 65341 48333
1 44292 119323
1 42276 60076
2 65151 22355
1 253 40270
2 86007 133905
2 90838 49635
2 24634 99925
1 22178 62367
1 60652 137038
1 64221 128492
1 58258 105431
1 33781 63653
1 5923 79651
1 19084 95758
1 38094 64034
2 45624 45850
1 37552 124429
2 33097 124891
1 37062 48622
1 59975 36557
1 13789 106431
1 51473 100325
1 68984 45131
1 44517 47006
2 12524 32300
2 53850 16946
1 70917 84650
1 34370 69181
2 16858 42934
1 81091 96464
2 81169 92081
1 6170 64410
1 43438 93965
1 2354 83603
1 54696 81264
1 63625 90317
2 57669 110666
2 41579 123001
1 57051 24155
2 29725 61033
1 70020 137414
2 90036 42729
2 43475 63213
1 85678 11523
1 40650 134401
1 76 75977
1 16373 39467
2 13933 13316
2 12075 131854
2 54037 8508
2 78170 112628
1 92992 98423
1 60840 7420
1 17801 125858
2 65469 64354
1 70298 129671
1 7792 108669
2 36303 80708
2 57224 101097
1 37654 7239
2 78229 106718
1 63792 79326
1 79008 73525
1 14338 43945
1 64521 87152
2 38097 93147
2 47230 122388
2 10386 62034
2 4037 80414
2 37690 49156
1 77051 23515
1 40368 67680
1 11260 113384
1 7657 51667
1 10695 102934
1 47540 82954
1 57652 3890
1 31177 97469
1 87362 83913
2 68528 24280
1 41685 75301
1 1450 18005
2 8568 89992
1 49669 118930
2 63943 81945
2 88540 40423
1 16236 108889
2 54481 74326
1 8983 100746
1 70668 9099
2 22796 53368
1 17224 88817
1 82842 48388
2 31683 87978
1 40811 112007
2 15935 28041
1 88498 84330
1 41427 39042
2 78559 44082
1 15537 18561
2 40746 85797
2 25526 33298
1 81503 84573
2 12434 30665
2 78761 92499
2 68105 75813
2 2782 96307
1 20158 65225
1 10986 74625
1 79614 125931
1 30423 55412
1 39737 31691
2 23852 71316
1 19008 49160
2 46120 137035
1 13197 114099
2 74149 19256
1 47587 139298
2 3624 36559
1 92268 24569
1 48289 8324
2 28978 121301
1 4601 14009
1 31937 102374
1 68073 31396
1 8201 25372
1 11628 131375
1 89948 42321
2 27133 110470
1 60042 56910
1 27422 70106
2 16173 112298
1 38680 14743
2 84235 117611
1 60843 55254
2 60634 20115
1 87479 88887
2 62024 26716
2 57845 18151
1 5732 37608
2 44209 7711
1 48059 101034
1 70222 76802
1 28628 70099
2 38386 121629
1 49617 78224
2 23131 57817
2 10012 39262
2 33186 110916
1 64089 22643
2 71675 11760
1 73669 20001
2 59797 59523
1 48257 117963
1 14284 77298
2 55729 90462
1 31542 66595
1 89113 487
1 49573 25216
1 80053 61453
1 25070 109574
1 2400 54980
1 40988 89096
1 62139 87443
2 64015 118206
2 50237 115300
2 33279 20420
1 34214 68088
1 63205 79141
1 87046 72018
2 20775 99690
1 76012 72585
1 67120 77815
2 75576 28017
2 80936 53899
1 7802 77392
1 27024 53642
1 60455 49122
1 69536 54496
1 42335 9188
1 5430 29085
1 37655 103316
1 76571 134999
1 80643 115211
1 87188 134535
1 72637 80941
1 61364 124912
1 14799 52811
1 50913 13706
1 77751 74836
2 43059 7719
1 37877 111191
1 81020 93830
1 39705 131976
1 23427 12333
2 14707 98447
2 8507 121415
1 36332 26967
1 33879 85297
1 54953 114681
1 70388 27734
1 59402 72154
1 30160 48060
1 82355 66486
2 3438 2095
2 19330 65062
2 80481 96570
1 23601 9281
1 84005 87042
2 195 107963
2 6532 52757
1 34122 38358
2 33873 10729
2 21171 51363
1 35785 125540
1 86253 51205
2 6710 59322
1 4093 47526
1 10966 2973
1 86715 82695
1 31799 123829
1 33743 72627
1 67718 115336
1 6142 48718
2 91019 24134
1 55239 71613
1 12731 69368
2 4048 49102
2 54824 126450
1 57109 103661
1 9458 26303
1 93054 125443
1 36355 97857
2 6058 135307
1 44841 48614
2 23171 114971
1 50142 136741
1 18868 85615
1 1486 18673
1 34074 111107
1 35986 132087
1 91217 25546
2 16262 100386
2 92684 102041
1 19520 95050
1 44387 24093
2 84026 41590
2 66437 67189
2 70371 12305
1 79102 9577
1 50245 114889
1 61730 48757
2 63346 36731
1 3362 18592
1 10138 27543
1 41231 119161
2 4829 91283
1 32372 8743
1 32223 66017
1 72462 11423
2 20075 90726
2 73247 71288
2 49342 47133
2 91263 17323
2 81439 71869
1 89440 90270
1 31930 98483
1 22216 11806
1 7177 41087
1 92802 102634
2 36276 108380
1 30058 65104
1 38331 81502
1 61381 139524
1 29603 40858
1 91678 58773
1 17393 78220
1 74123 22781
2 64916 30020
1 35046 48773
1 37338 42479
2 89680 740
1 994 124545
1 70680 130075
2 5624 42826
1 72739 79358
2 52415 59463
1 89672 70519
2 69372 11173
1 25537 128444
1 91339 67410
1 86758 118653
2 31679 116908
2 14163 22763
1 70582 80944
2 58771 9656
2 51476 94496
1 81653 68763
1 10069 38091
1 17037 27435
1 64780 12940
2 16377 10362
1 79606 93619
2 239 79760
1 87407 50244
1 63406 137184
1 30586 137503
1 5779 16017
2 51014 14829
1 5585 83799
1 66768 81257
1 47828 52829
1 5255 120479
2 66639 13604
1 65612 26273
1 24748 56767
2 82408 99863
1 31058 65243
1 57849 41374
1 10717 112173
2 57677 111881
1 21658 84426
2 74128 87237
2 17652 68302
1 50795 106171
2 25223 138915
2 65425 5506
1 30802 48727
1 61166 74497
1 33960 49503
2 68784 13697
1 22243 49657
1 46148 26536
1 84164 48032
1 48367 69183
2 79767 119672
2 81191 25190
1 74810 5340
1 45703 106545
2 1336 6087
2 55830 71825
2 93295 40067
1 49413 82217
1 92795 60986
1 39411 79699
1 87223 75007
1 38267 138850
1 40826 69994
1 89330 134559
1 16187 54149
1 18028 122479
1 58782 55537
1 7815 96014
1 59427 66258
2 87657 134656
1 84351 41662
1 44134 4190
1 23249 29992
2 89488 22994
2 66928 59882
2 54556 129105
2 62135 56728
1 34835 10545
1 510 91605
2 8127 128100
1 36239 126119
1 16471 82587
1 13484 62721
1 65635 48891
1 76519 54470
2 6467 89417
1 11773 9105
2 40401 115489
1 13132 81894
2 66193 84469
2 1735 16299
1 23830 20456
1 66967 133685
1 42756 97993
2 60719 62594
1 29542 14899
1 9723 59604
2 32812 100203
1 50727 123419
1 49747 76166
1 6419 46249
1 60138 72262
2 29863 60839
2 68265 101609
2 60969 81742
2 36292 19036
1 44709 130568
1 33699 106894
1 66388 37836
1 47981 97015
1 14508 80452
1 73151 18807
2 91874 93215
1 80933 106724
2 8368 106163
2 1278 23293
2 32601 109003
1 3793 86423
1 64980 125968
1 42923 15730
1 5668 48230
1 11611 91795
1 26819 33413
2 29904 17866
1 52940 114865
2 46186 106128
1 36655 10359
1 54953 46181
2 80437 103545
2 13004 96384
2 19648 37671
1 68437 134361
2 85107 80000
1 63636 103046
1 80757 132409
2 61341 107430
1 62449 77385
2 92067 57813
2 91769 68605
1 42014 83351
1 36088 45606
1 3634 80627
1 24876 33523
2 41615 51673
1 84018 2927
1 52195 62483
2 91241 61534
2 50653 100004
1 74774 99125
2 13086 8533
1 31360 136058
2 56149 24640
1 58580 138512
1 42159 132901
1 38377 69428
1 50228 12958
2 65186 23507
1 5753 8298
1 2265 97546
1 40101 96722
1 60110 94443
2 5270 56397
2 34077 134243
2 26196 72262
1 82267 99117
2 57834 88376
2 3333 44787
1 44619 26770
1 15727 77895
2 12970 48719
1 74199 46291
1 39942 127492
1 50187 125762
2 24055 6222
