20000 20000
1 12646 152
1 6244 10963
2 4610 5312
2 3649 1514
1 5184 19733
2 10820 10533
1 7592 16012
1 7002 6722
1 1948 11539
1 11761 5315
2 4556 5784
1 1882 2166
1 11109 5975
1 12396 4329
1 2015 2290
2 8582 11606
1 1709 4584
2 671 13107
2 7989 17540
2 391 10624
1 9247 19391
1 8745 16166
1 3810 2407
2 6236 10554
2 2640 12682
1 3200 2717
1 87 2055
1 11895 11727
2 6873 11767
1 1246 14193
1 7821 7956
2 1122 19486
1 11020 4868
2 1752 7538
1 9725 15628
2 12122 17670
2 1860 17884
1 311 1795
1 12055 5730
2 6759 12637
2 11231 17495
2 1589 1734
1 12025 13942
1 7767 846
2 8285 11372
1 161 2732
2 7761 10955
1 11529 17932
1 8172 19835
1 9280 2885
1 520 13451
1 8344 13094
2 12378 8443
1 1107 19082
1 1279 13578
2 2533 15264
2 4628 19616
2 8262 13149
2 4999 2474
2 8793 12245
1 2365 6332
1 10503 18889
1 2937 9507
1 7951 18041
1 10619 15457
2 2865 17111
1 4894 10470
1 5237 13404
2 5042 8437
2 9108 7238
1 7774 18062
1 2192 6284
2 14 13701
1 189 14902
1 12500 9442
2 8010 2373
1 1868 1134
1 8122 9587
2 11034 14775
1 10268 13215
2 11477 13172
2 12256 9192
2 6823 13591
1 4756 1486
1 4903 11555
2 8106 3453
1 2169 14483
2 6588 207
2 5965 18379
1 2542 6821
1 4955 19862
1 6311 10337
1 11970 6538
1 10560 2654
2 4768 16059
1 557 15474
1 9669 19421
1 10722 5248
1 6915 1080
1 12447 7692
1 7289 2804
1 8127 2737
1 9706 3894
2 6244 17912
2 12640 19074
1 7504 17557
1 8560 1380
1 10458 15857
1 686 14998
1 11896 16207
1 10863 14111
2 12645 4281
1 6860 18151
1 7953 13742
1 6504 16617
1 5025 3950
1 8266 15285
2 6356 9105
2 9688 11296
2 13293 11164
2 8314 11134
2 12887 9961
1 12651 5217
1 7068 8590
1 104 17402
1 6538 4595
1 8343 5319
2 10236 18518
1 8816 13721
1 9271 2184
1 5418 14532
1 5818 10454
1 6703 2072
2 8683 18539
2 6253 15850
1 928 19776
1 12769 12984
2 9430 16383
2 10055 7974
1 5870 5709
1 2810 9427
1 5943 10407
1 3338 15396
2 7744 12342
2 5769 18420
2 3237 430
1 7029 3174
1 286 1363
1 12307 4981
2 1338 5181
1 8738 13548
2 7131 19700
1 12154 15579
1 11545 11305
2 3143 6040
1 2227 7431
2 8874 12724
2 12828 6578
1 705 3881
1 1779 2617
1 1450 12727
2 13053 7489
1 12428 12562
2 3791 5820
1 3281 17975
1 12434 10043
1 2314 6901
2 10683 9477
2 1481 10565
1 10263 14203
2 12319 8855
1 1980 17498
2 4865 19250
1 6967 8244
1 10066 16942
1 1950 9770
2 10404 15395
2 12235 4316
1 10287 597
2 2027 8868
1 3397 11002
2 5960 12479
1 11269 18859
1 9162 5316
2 10146 520
1 5685 2045
2 4563 14848
1 822 17248
1 761 12666
1 149 12516
1 3002 12778
2 2311 9617
1 10489 6825
2 5078 12764
1 8017 6795
2 6722 1332
2 8630 3927
2 7958 8374
2 5198 4401
1 12730 3563
1 8356 7521
1 8136 5425
1 6261 6033
1 3239 3162
2 4331 12565
1 11551 5895
2 12612 9771
1 7822 19739
2 1514 15856
1 5327 6509
1 10286 10800
2 11616 2839
2 7676 8461
2 2749 1118
2 7333 19153
2 12887 17129
1 4467 15412
1 9482 14289
1 12950 17101
1 6488 11824
1 5816 15490
1 10648 7252
2 13267 16603
2 6935 14401
2 8052 8732
2 1904 5320
2 5257 19898
2 6396 191
1 12183 4070
1 2968 6098
2 6880 8014
1 9180 5771
1 5411 13264
1 3316 2523
1 1717 7776
2 7039 12738
1 12191 5751
1 4237 12337
2 5039 2191
2 4485 9721
1 2549 12544
1 6710 18541
2 10410 6768
1 4729 16855
2 4942 6082
1 5646 19090
2 9004 18524
1 8685 12217
2 12774 15041
2 10124 1688
1 830 9101
1 13073 18333
2 13048 6340
2 12198 2245
1 11967 13273
1 12520 13843
1 12312 1371
2 8123 11710
1 9460 7886
2 1991 8535
1 7108 18236
2 1587 15479
1 3681 19814
2 2126 14615
1 8892 91
2 9827 9965
1 1435 11011
2 3355 17830
1 2086 13190
2 7395 701
1 4512 141
2 8891 12918
1 2179 7222
1 9547 14095
2 1995 8929
1 1245 10384
2 4285 216
1 7015 17958
2 17 15869
1 7633 8365
1 9309 10524
1 13199 3277
2 10213 5519
1 7988 5403
2 4529 16872
1 6363 13560
1 3491 11387
2 9181 7222
2 10751 20
2 1557 460
1 11638 12657
1 10029 5764
2 8300 8202
1 5169 753
1 8560 4080
1 9255 4878
1 6201 3227
1 10341 3370
1 987 7703
1 1709 18343
2 13296 10575
1 1901 9521
1 7362 7275
1 11263 12651
1 9651 907
1 6706 11314
1 13193 5799
2 2150 16643
1 553 5613
1 80 15979
1 9321 1720
1 6567 13471
1 7638 9617
1 88 19676
2 1533 9996
1 8335 14276
1 11063 5243
2 4479 11427
2 10582 10780
1 2847 12442
2 7943 12731
1 9780 10435
2 6975 13180
1 7672 6612
1 11332 10711
1 8344 10589
1 12481 10882
1 2780 813
2 11581 13650
1 10311 5907
1 1561 10476
2 11384 15082
2 10584 6341
1 1349 11764
1 269 13171
1 5598 6339
1 10429 12393
1 11724 11552
1 520 10500
2 3651 3172
2 484 1181
1 6001 10008
1 9130 8187
1 4606 11204
1 9936 14287
1 9818 888
2 11156 5537
1 5793 2220
1 10269 4373
1 933 12236
2 12629 15016
1 4337 15165
1 12718 3408
1 855 8597
2 11363 13456
1 9766 1183
1 5732 3481
2 10365 4594
1 7653 8673
1 3120 19256
1 9188 19972
2 12548 5208
1 2925 17146
1 4452 18038
2 12103 11444
2 3381 7199
1 4582 1288
1 10659 9120
1 9601 9771
2 456 6911
2 2991 4087
1 4620 18135
1 11564 17573
2 1137 18294
1 6712 8043
1 7927 10561
1 3340 16655
1 9773 4588
2 91 11239
2 9026 14122
2 10728 7298
1 5614 16307
1 7731 14359
1 36 18096
2 12698 16390
1 8215 11590
2 5217 7652
2 5565 15102
2 8535 3780
2 3264 11604
2 9999 4661
1 8336 16830
1 9678 13244
1 2697 5715
2 11867 13766
2 7401 13242
2 5905 1627
1 10170 3255
1 11924 1763
1 10794 5459
2 8552 18580
2 8026 16916
1 12628 16208
2 11937 2791
1 12329 10682
1 6342 9497
1 2578 1076
1 3405 1877
2 12664 573
1 7013 2056
2 2351 2115
1 6266 12155
2 2607 9184
1 7574 3749
1 772 17399
1 10987 9733
2 5714 3738
1 6266 16695
1 9247 11840
2 6947 1081
2 10602 8338
2 7048 13676
1 6348 7606
1 2731 7021
1 5584 1585
2 13324 4795
1 5386 16549
1 4063 15111
2 5709 543
1 11660 15983
1 13275 6519
1 2828 1119
1 3420 8794
1 486 14721
1 5973 8578
2 7975 18766
2 11709 4232
1 2882 17515
1 12272 5567
2 6261 5814
2 10369 9925
1 9455 6963
2 10826 17046
1 8913 14362
2 11195 3852
1 7353 2963
1 6129 4088
1 12919 1641
1 4582 16541
1 1150 1734
1 5019 18008
2 10314 404
2 5457 11667
2 4891 12779
2 6263 4271
1 6270 14809
1 11056 13531
2 8419 14476
2 3932 12344
1 12226 14115
2 11996 142
2 10719 13671
1 576 15751
1 12261 19835
1 3147 6795
1 5833 5720
1 4948 13229
2 2412 9882
1 8562 13543
2 12881 15987
1 4715 18536
2 7994 455
2 5372 17501
1 4750 2674
1 2273 5483
1 5147 13839
1 11832 250
1 5263 1274
1 3045 5589
2 1860 10996
2 7367 13114
1 8035 15028
1 10307 6310
1 11572 18393
1 10207 11515
1 8507 14796
1 1420 4073
2 1941 4485
1 968 18862
1 1406 16785
1 9903 4520
2 12894 6650
2 11458 13879
2 7218 12181
2 2147 900
2 10480 17099
1 3888 15273
1 11486 18228
1 11171 1948
2 3601 7135
1 5356 14062
1 9557 16053
1 8206 3639
2 11652 14810
1 12032 8212
1 8099 795
1 7688 18261
1 3480 6132
1 13161 1083
1 1271 19094
1 6541 1549
2 8921 8403
2 1323 14508
1 6747 7812
1 9397 7923
1 5864 17437
1 10925 1104
2 7709 19537
2 1720 11583
1 419 19880
1 3635 17046
1 6895 18138
1 7957 7575
1 6123 15864
2 8766 8653
1 523 10420
2 5554 817
1 12106 10986
1 187 673
1 6897 54
1 1935 7938
1 7602 3132
1 12769 16110
2 892 9609
2 8021 1255
1 4225 4449
1 12585 6860
2 4608 16417
1 9394 6262
1 7224 9576
1 1783 2113
1 11070 17857
1 10428 15815
1 4202 10949
1 1484 8511
1 10024 11570
1 7110 17821
1 6141 16317
2 8683 8494
1 12640 1486
2 10690 2154
2 7424 2903
1 2061 18421
1 12648 17341
1 7056 2084
1 4689 9977
1 10949 9570
2 2988 8440
1 2540 7527
1 7254 15189
1 7768 11079
1 174 11089
1 3468 10314
1 2011 12259
2 9443 4427
2 11015 18375
1 10317 4452
1 1111 18620
1 5383 2098
2 13239 10611
2 6109 5737
2 5911 4772
1 9470 7781
2 4260 5661
1 8350 1948
2 10744 4558
1 5528 8629
1 12253 12747
1 3090 9785
2 4585 10424
1 4624 17655
1 522 3109
2 10291 18813
1 1385 9555
1 9818 19567
2 10668 10835
1 9085 7435
1 1920 15531
1 7926 13602
2 11538 19830
1 3298 6268
2 7949 9128
1 5584 19134
2 6518 10200
2 11290 15908
1 12880 13716
1 2494 4647
1 10290 17544
1 11286 16406
2 9302 12048
1 4770 18208
1 4055 15405
2 12616 12196
2 4285 10270
2 10709 18431
1 9209 16671
1 8840 18068
1 375 10122
1 11205 16457
1 7674 10218
1 993 564
1 12507 16787
1 10785 6837
1 4565 7280
2 2510 6507
1 10042 3192
1 9343 3038
1 10999 1722
2 7796 10931
1 1756 5614
2 4063 15015
2 420 4959
1 750 6563
2 9447 4396
2 5061 7028
2 11348 667
1 5601 9707
1 3850 7587
2 7587 18945
1 9749 7785
2 6302 19497
2 2987 14038
2 1019 529
1 5641 18407
2 12862 257
1 11754 14118
1 1226 14576
1 6032 19917
2 8409 7517
1 2094 16375
1 4610 8126
2 248 6467
2 10939 8673
2 5031 18185
1 3789 12629
1 11586 1524
1 27 17397
2 3030 6344
2 9050 19638
1 2350 17668
2 7641 15393
2 12913 10636
1 5206 6561
1 8524 19548
2 12744 12682
1 6618 9036
2 533 4854
2 8060 6625
1 11821 11727
1 3775 15574
1 10442 12618
1 12159 4364
1 2059 6599
1 1345 6252
1 6464 19574
2 11820 6648
2 10140 12006
1 3998 9990
2 11562 17843
1 1503 12703
2 5658 13576
1 12690 3112
1 280 14295
2 4798 1550
1 1783 4167
1 12836 12071
1 8354 19718
2 1789 13728
1 5091 6245
1 11642 2127
2 945 3454
1 7724 10794
1 3116 11487
1 6759 15710
1 927 10636
2 1568 8874
1 9502 16038
1 6593 7444
2 4271 5258
1 10475 12107
1 3530 16681
2 2168 8976
1 4059 15626
1 9365 3734
2 12873 11673
1 9521 7987
2 7807 6315
2 2388 201
2 9783 473
1 12026 1524
2 2012 3894
2 6980 9967
2 2570 13442
2 10070 13662
2 6385 16624
1 3668 16023
2 1555 17015
1 5020 9469
2 6274 12313
2 958 19707
1 11125 6679
1 9993 14238
2 3378 9387
2 7565 10771
2 813 17657
1 3795 3880
2 10151 12042
1 3417 13275
2 11659 10972
2 534 18063
1 211 5622
1 3428 10318
1 2295 5175
1 7042 2031
1 11213 5281
1 10255 15593
2 12299 8401
1 2806 18466
1 7099 8655
1 6289 9795
1 2453 12485
2 1820 2165
2 11898 2915
2 10380 5923
1 9425 8834
2 3042 2108
1 8751 14496
2 7071 9763
1 2978 9938
1 12342 7807
2 3129 19264
1 7612 18206
1 12210 10978
2 11956 4162
2 13227 18377
1 11237 650
1 739 12417
1 8939 9196
1 10242 2504
1 9270 5098
1 2460 11743
1 4665 13277
1 1945 9794
1 12787 18062
2 5894 3510
1 4559 15054
1 5513 7882
1 12077 9868
1 13089 460
1 6973 10666
1 2564 13982
1 7080 15115
1 11923 1557
1 10917 8313
1 2312 3727
2 306 6532
1 8316 1633
1 6764 6102
1 8208 5667
1 2854 1366
1 1907 4009
2 11762 10428
1 1708 7050
2 6236 7579
1 2301 14048
1 566 67
1 10796 12779
2 2345 11720
2 12100 9147
2 9332 2572
2 9472 10791
2 2909 17704
2 12483 12915
2 12867 15630
2 12905 19920
1 8876 4427
1 8681 4851
1 8104 19695
1 3131 12414
1 13227 2605
1 208 15824
2 1502 13020
2 938 6401
1 1331 11421
1 10233 1983
1 12753 14506
2 5292 8009
2 8396 2622
2 5922 1098
2 10121 4605
2 13278 5546
2 8717 18717
1 11008 18536
1 9448 17495
2 2423 2076
1 10938 4100
2 5822 6695
1 6536 15613
2 6887 3383
1 10808 369
1 11170 9069
2 3858 3114
1 9952 18074
1 10368 16067
1 3836 16758
1 10268 17706
2 655 11100
1 9316 5675
1 10342 5895
1 9726 17219
2 6094 6463
1 6216 5897
1 4275 16027
2 5952 7787
1 10313 16535
1 221 7422
2 1395 2766
2 1109 16093
1 680 505
1 10172 11303
1 12008 1194
1 864 12877
1 1788 400
1 12604 14903
1 11443 10647
1 10820 6125
1 8178 6671
2 962 486
1 9082 12375
2 9749 7043
1 9853 10987
2 10534 16323
1 12383 16011
1 12594 5504
1 12375 16320
1 6956 3456
1 8210 13144
2 9471 3428
1 6348 9569
2 7022 4966
1 5723 17268
1 2011 10567
2 9599 12544
1 12681 11632
1 9655 6867
1 12732 15471
1 8010 5333
2 4411 7483
2 8637 16232
1 5467 16490
1 13112 19519
2 2179 3117
1 6741 9493
1 13167 8198
2 290 4998
1 1536 6145
1 1041 15652
2 6150 10997
1 6064 2937
1 6620 19878
1 8136 17261
1 9522 16853
2 6903 8708
1 12428 9634
1 1513 15890
2 6914 5591
1 5108 1016
2 9841 18042
1 2849 10809
1 11296 9718
1 9327 8642
1 458 14282
1 8697 17795
1 10241 8717
1 11373 17580
2 1514 1081
1 1051 12432
2 10929 18434
1 6344 3677
1 12283 5069
1 13147 641
1 5261 5209
2 10353 4143
1 3040 9104
2 9645 12739
2 6870 1201
2 4857 8368
1 524 8556
2 10978 4597
1 694 7656
1 12598 12476
1 3243 11123
1 3233 11407
1 8006 7420
1 8872 8639
1 12145 19947
1 6821 520
1 4256 14382
1 9784 14559
1 10647 13271
2 4101 16761
1 6573 1989
2 4292 19816
2 7789 9533
1 9540 16670
1 11486 11364
2 1229 17686
1 10263 11568
2 6651 18973
1 11439 18215
2 10267 11841
2 4620 3791
2 12156 1476
1 8001 5542
1 2659 19192
1 4153 14359
1 11061 883
1 314 18662
2 10747 3996
1 12036 4220
2 8786 7680
1 3888 293
2 13195 5068
1 6396 16216
1 452 14849
1 8702 1942
2 7684 4529
2 4381 2696
1 2467 4503
1 8626 7720
1 10915 7283
2 2893 17940
1 8140 7058
1 847 9225
1 3763 12534
1 4882 2787
1 2492 11143
1 3068 2633
2 5995 13562
1 2327 3195
2 6136 10426
1 5772 5124
2 5675 19837
1 12806 12247
1 10110 19479
2 2796 16305
1 8910 7087
2 448 19127
1 4560 6696
2 10666 2109
2 10450 16484
1 13112 18772
1 11101 18130
2 824 8194
1 12188 18123
1 4259 7084
2 1842 12290
1 6861 16390
1 9931 13724
1 6133 5214
2 3207 3928
2 12278 3614
1 6064 752
1 9996 16773
1 5775 10062
1 5244 18724
1 3636 14922
1 4033 19302
1 12253 6291
1 3606 7632
1 9899 8828
2 11932 5900
1 977 9417
2 9869 14262
2 140 5779
2 4742 1378
2 9859 3920
1 6687 14876
2 12377 18890
1 4458 12195
1 8863 14781
1 4711 16022
2 7269 19230
1 3521 9064
1 255 12857
1 12946 19976
1 1257 14195
2 4951 3965
2 11674 6887
1 1328 2819
1 10481 7492
1 6163 8871
2 4697 16483
1 6278 12712
2 11224 17046
2 3724 15816
1 6348 5102
2 11488 16275
2 4763 17377
1 11462 7718
1 9095 10294
1 10451 12983
2 5240 2241
1 8964 14930
2 5419 5207
1 9296 14568
1 986 19497
1 13007 19952
2 11177 4187
2 7268 10994
1 4821 19906
1 803 12564
1 7225 7961
1 12685 14444
2 448 16172
1 8074 8125
2 1688 98
2 6462 7205
1 8466 7791
1 8026 575
1 3856 19342
1 5275 18553
1 5374 1683
2 13037 6952
2 3337 17563
2 6596 2271
2 6427 2011
2 9861 14844
2 6798 7778
1 4814 860
2 10389 3693
1 1702 4826
1 1877 8536
1 10381 6904
2 6754 6131
1 6512 17580
2 1689 11113
1 7181 19185
1 8389 5665
1 9001 14061
2 13134 15041
1 3897 13517
2 1130 9379
2 3291 16872
2 11567 15411
1 11919 11350
1 1095 17829
1 8751 14403
1 3279 8942
1 11208 4312
2 406 9166
2 10230 19978
1 12121 15209
1 7873 8586
1 1239 6340
1 6426 13616
1 8375 1079
1 12822 19046
1 11121 19507
1 10326 1341
1 3478 10673
2 11891 9179
1 7189 993
2 6324 18598
1 12785 8843
2 7567 6526
1 11539 17978
1 4523 17404
1 6379 3052
1 10352 1566
1 9886 2305
1 4080 15624
1 5383 11088
2 4837 16304
1 6479 13983
2 8037 12559
1 7239 18940
2 11609 9397
1 7554 3977
1 9953 9958
1 9514 14219
2 8481 3583
1 12841 19238
1 5940 5602
2 3644 24
1 2198 16375
2 7503 14196
1 12403 11910
1 5314 2061
1 12914 10802
2 129 8780
1 2109 11468
2 4395 4166
2 6875 15446
1 12327 12145
1 3084 8380
1 10893 807
2 1316 9882
1 3901 18959
2 1495 1354
2 5138 10091
1 8411 8552
2 11484 5371
1 2081 8361
1 1380 3966
2 6163 14490
1 4201 7094
2 278 17484
1 6040 13716
2 5232 12479
1 7170 9677
1 9491 13062
2 7387 18159
1 12255 1516
1 5549 1475
1 3448 17123
2 3001 14293
1 10396 17684
1 11793 13906
1 5855 4480
1 1744 14163
2 4402 9994
1 7787 16078
1 10040 15905
1 3529 10817
1 11888 15886
1 2543 1164
2 3807 18920
2 427 4442
2 2106 12566
1 4181 4883
1 4186 3648
1 9373 9421
1 12241 4297
1 8039 11287
2 3603 7522
2 9101 12061
2 6605 5717
1 8479 8367
2 12778 576
2 5847 10399
2 4664 5737
2 3481 3795
2 11305 10351
2 3651 19054
1 5019 14410
1 6664 2347
1 7333 7337
1 8481 2156
2 6164 19550
2 13043 17833
2 9198 17521
1 4131 4602
1 8864 5175
1 7249 17012
1 1156 17751
1 9585 5711
1 5477 7778
1 7665 15245
1 9344 15237
2 12029 7842
2 13200 18158
1 11438 13187
1 12717 13318
1 9177 954
2 11204 8594
1 9219 8057
1 3250 14871
1 542 14755
2 7977 3572
1 27 10919
2 9365 5301
2 12863 1577
1 7364 6987
1 6993 3570
1 2224 13538
1 1711 1070
1 334 16998
2 4051 8782
2 5281 12261
1 6996 13307
1 12340 9910
1 4113 15648
1 9396 6708
1 213 9775
1 7047 2215
2 10385 16476
2 8804 12748
1 13315 8872
2 60 9940
1 4241 17287
1 803 16047
2 8072 6882
1 5482 15140
2 11013 16539
1 11263 18468
1 3181 5242
2 3680 16946
2 11060 16723
2 1799 14733
1 4683 8274
1 7721 17439
2 7254 6286
1 9875 1803
1 3461 10662
2 5269 8905
1 6293 9675
1 7386 15685
1 12453 855
1 8922 1917
1 9353 2538
1 11138 19654
1 988 14266
1 1800 4744
2 6465 14848
1 10270 14520
2 3180 6904
2 12662 4851
1 3759 5081
2 7846 15767
1 5437 10937
2 6109 18487
1 8508 17557
1 6648 7286
2 9704 17916
2 8368 8301
1 8030 18290
1 9718 16009
1 8465 16332
1 7314 9995
1 7966 19939
1 584 19452
1 3096 9344
1 3696 15478
1 5579 238
2 2147 1116
1 4463 3298
1 4818 7535
2 12565 19179
1 12549 1132
2 4058 15323
2 2580 18948
1 7471 11544
2 10173 10802
1 10791 537
1 9611 17497
2 11772 18729
2 3439 6302
2 10625 1984
2 71 3277
1 3629 10636
2 7848 18692
1 470 15995
1 4669 1487
2 6984 10030
2 436 10932
1 2693 6731
2 12365 16638
1 8948 13788
2 7116 4691
2 1990 7000
1 10509 4648
1 8606 19802
1 13308 11921
1 11268 17198
2 5086 15800
1 8652 5648
2 2106 11148
1 4552 1207
1 1128 3353
2 4461 9144
1 533 50
2 7650 8052
1 12101 6775
2 10817 1491
1 7573 11594
1 10905 3181
1 13030 13674
1 2235 18904
1 11735 11894
1 5624 10456
2 5649 8935
1 6097 19595
2 9115 2212
1 12739 11843
1 2844 16497
1 6983 5347
2 3902 8830
1 9763 15552
1 10539 16658
1 12564 17577
1 6030 18501
1 143 18728
1 10298 16395
1 1523 9693
1 13056 4068
1 4381 14278
2 5967 11350
2 11962 15330
1 10712 10760
1 4337 15278
1 3862 17764
2 1613 6128
2 10800 14876
1 3861 18269
1 2695 18634
1 238 17794
2 9648 17615
1 13121 4330
2 488 47
2 11825 3467
1 411 8527
1 10981 8415
1 3056 15543
1 8623 19351
1 3395 19717
1 10970 9067
1 9957 4498
2 3492 58
2 2270 16004
2 10982 1238
2 1437 7076
1 5550 9908
1 4652 13547
2 8913 2659
1 2869 4806
2 1473 19391
2 2834 15686
2 1565 11826
1 6330 6616
1 6452 17721
1 2173 13938
1 9977 1131
1 12841 5432
1 1674 10714
1 1464 15713
1 10887 9592
1 260 17970
2 8799 9296
1 12348 13623
1 6743 10705
1 4566 4137
1 9098 16421
1 8142 15855
2 208 16497
2 2244 17969
1 10521 14507
1 9491 9328
1 9214 7525
1 6520 9950
1 9479 10137
1 172 3134
1 6466 5699
1 199 7273
2 5517 12383
1 3578 4384
2 13091 19416
2 10977 17801
1 7968 16749
1 2217 146
1 7950 5831
1 11593 15301
2 3928 3445
2 1436 4456
2 2305 17128
2 2188 18010
2 5999 13748
2 2304 14138
1 3051 253
1 9714 4723
2 6584 5955
1 6326 16115
1 4412 4445
2 9747 10878
2 7578 3679
1 3584 6424
1 5829 14323
1 8793 19139
2 6729 5820
2 9393 14710
1 9360 8393
2 1538 19793
2 12740 18959
1 9777 5263
1 7126 14231
2 7289 8082
1 4562 5476
1 7455 13827
1 10094 17213
2 7527 10789
2 10308 7712
2 4533 15497
1 1526 13852
2 4651 18210
2 1643 12187
1 11946 5712
1 8820 10741
2 868 13561
1 10432 13406
1 1633 17635
1 359 688
1 11543 3206
1 3832 5538
1 5810 15374
1 1515 8324
2 8888 16804
1 7877 14299
1 5561 18447
2 13244 5081
1 3842 12992
2 10067 17284
1 3135 3127
2 1239 5974
1 31 11144
1 8824 459
1 3048 17852
2 11592 15182
1 13315 14498
1 11065 15184
2 2012 3880
1 4065 1551
1 8002 2007
1 1309 19439
2 3150 6506
2 4446 11289
2 8836 14806
1 10092 2094
2 363 15232
1 3282 17517
1 10933 10820
1 12989 12349
2 4861 15902
1 1209 6838
1 11965 678
1 4020 17617
2 12776 7170
1 4373 996
1 9377 16687
1 7403 4321
1 550 13863
1 8188 4827
1 6481 18008
1 109 3368
1 2934 9027
1 8640 1062
1 7486 4438
1 7497 2550
2 6930 15068
1 7658 1679
2 10393 5081
1 2137 2289
1 12837 8461
1 10928 616
1 9011 10346
1 3852 15997
2 6705 2966
1 9330 15071
1 10328 17167
2 7317 4546
2 12087 919
1 6588 7309
2 8257 14938
2 650 5529
2 230 2664
1 4299 9865
1 482 15832
2 8960 14346
1 6183 3183
2 8841 9162
1 3277 11710
2 10037 13274
1 11378 4502
1 2055 1224
2 585 17689
2 12941 13456
1 8217 9753
1 3674 8980
1 13112 18750
1 2309 19941
1 2109 1944
1 9402 11439
2 5932 10552
1 2911 16724
1 12654 3998
1 9823 3799
2 8685 10898
2 9635 11288
2 12373 14740
1 6498 8616
1 4567 19441
1 9751 8023
2 13042 12097
2 8237 4937
2 12043 6302
1 619 17529
2 2240 15181
1 3731 6684
1 11888 4532
2 2647 9089
1 2992 2738
1 10855 19601
2 8396 6816
1 10070 9836
1 8977 16970
1 4499 3521
1 1282 6528
2 3219 1551
1 1270 2795
1 8617 4103
1 1768 12574
1 10179 7217
1 2783 5509
1 4594 11932
1 9966 5100
2 1567 15307
1 6163 5835
1 12716 4580
1 5160 558
1 4420 13827
2 5482 8224
2 1454 8391
1 3017 12243
2 5409 6619
1 12079 16358
2 12934 6460
2 3829 10241
2 4036 2924
2 9245 2752
2 4166 19280
1 2341 8184
1 8818 1849
1 9679 720
1 6148 19031
1 11763 15414
1 12946 6175
2 5179 8967
2 4413 7797
1 2364 2917
1 768 1535
1 4335 16611
2 9046 114
2 5599 16561
2 6747 16163
1 7903 13999
1 10767 17770
1 11584 16862
2 8940 4575
2 207 6839
1 7396 4547
1 7198 6445
1 7046 6970
2 1001 3485
1 11386 15736
2 9030 1631
1 4960 9260
1 10539 4640
1 5510 2269
2 7923 17110
1 13246 16884
2 3847 11043
2 6016 5027
1 7616 6649
1 829 7809
1 5536 13502
1 4731 13083
1 9446 19071
1 4845 16326
1 11389 12628
2 10494 10180
